game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,3.498212931624741,1.0,-2.2151448694812887,3.498212931624741
0,1,pure,individual,3.4978633135559845,1.0,-2.2151448694812887,3.4978633135559845
0,2,pure,individual,3.5006647030571205,1.0,-2.2151448694812887,3.5006647030571205
0,3,pure,individual,2.3000026663701734,1.0,-2.2151448694812887,2.3000026663701734
0,0,partial,individual,1.7416091268405414,1.0,-2.2151448694812887,1.7416091268405414
0,1,partial,individual,1.7412797598730314,1.0,-2.2151448694812887,1.7412797598730314
0,2,partial,individual,1.7439798561944633,1.0,-2.2151448694812887,1.7439798561944633
0,3,partial,individual,0.6150185925995708,1.0,-2.2151448694812887,0.6150185925995708
0,0,full,individual,1.06931275968517,1.0,-2.2151448694812887,1.06931275968517
0,1,full,individual,1.0689986765676558,1.0,-2.2151448694812887,1.0689986765676558
0,2,full,individual,1.071600645121249,1.0,-2.2151448694812887,1.071600645121249
0,3,full,individual,0.0,1.0,-2.2151448694812887,0.0
