game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,3.851493295182669,1.0,-2.2052927805230187,3.851493295182669
0,1,pure,individual,3.851159846591889,1.0,-2.2052927805230187,3.851159846591889
0,2,pure,individual,3.7113181518767133,1.0,-2.2052927805230187,3.7113181518767133
0,3,pure,individual,2.44629359791759,1.0,-2.2052927805230187,2.44629359791759
0,0,partial,individual,2.407358804821386,1.0,-2.2052927805230187,2.407358804821386
0,1,partial,individual,2.407044670739126,1.0,-2.2052927805230187,2.407044670739126
0,2,partial,individual,2.0567173464996773,1.0,-2.2052927805230187,2.0567173464996773
0,3,partial,individual,0.6582641994113931,1.0,-2.2052927805230187,0.6582641994113931
0,0,full,individual,2.1398823290103532,1.0,-2.2052927805230187,2.1398823290103532
0,1,full,individual,2.139582771915652,1.0,-2.2052927805230187,2.139582771915652
0,2,full,individual,1.6067808003823494,1.0,-2.2052927805230187,1.6067808003823494
0,3,full,individual,0.0,1.0,-2.2052927805230187,0.0
