game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,1.9991667885470967,1.0,-1.875846500425333,1.9991667885470967
0,1,pure,individual,2.000491589418478,1.0,-1.875846500425333,2.000491589418478
0,2,pure,individual,1.9975916690177282,1.0,-1.875846500425333,1.9975916690177282
0,3,pure,individual,0.0,1.0,-1.875846500425333,0.0
0,0,partial,individual,2.832763053010636,1.0,-1.875846500425333,2.832763053010636
0,1,partial,individual,2.8340878538820173,1.0,-1.875846500425333,2.8340878538820173
0,2,partial,individual,2.3310176196632555,1.0,-1.875846500425333,2.3310176196632555
0,3,partial,individual,-2.220446049250313e-16,1.0,-1.875846500425333,-2.220446049250313e-16
0,0,full,individual,3.9997852681197026,1.0,-1.875846500425333,3.9997852681197026
0,1,full,individual,4.001110068991084,1.0,-1.875846500425333,4.001110068991084
0,2,full,individual,2.9978695209543096,1.0,-1.875846500425333,2.9978695209543096
0,3,full,individual,0.0,1.0,-1.875846500425333,0.0
