game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,0.601118317677916,0.304717,-0.49388,1.97271
0,1,pure,individual,-1.9417090740307226,-1.039984,-0.49388,1.867057
0,2,pure,individual,1.4427787002982355,0.750451,-0.49388,1.922549
0,3,pure,individual,0.033729695079388056,0.940565,-0.49388,0.035861
0,0,partial,individual,0.3532380810044133,0.304717,-0.49388,1.159233
0,1,partial,individual,-2.342693376609605,-1.039984,-0.49388,2.252624
0,2,partial,individual,1.377154580141861,0.750451,-0.49388,1.835103
0,3,partial,individual,-0.0014985750905258943,0.940565,-0.49388,-0.001593
0,0,full,individual,0.06356933989838398,0.304717,-0.49388,0.208618
0,1,full,individual,-2.7164062015057873,-1.039984,-0.49388,2.611969
0,2,full,individual,1.2621567027043943,0.750451,-0.49388,1.681864
0,3,full,individual,0.0,0.940565,-0.49388,0.0
