game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,1.986424068174189,1.0,-2.2151448694812887,1.986424068174189
0,1,pure,individual,1.993643517248425,1.0,-2.2151448694812887,1.993643517248425
0,2,pure,individual,1.9945851423789889,1.0,-2.2151448694812887,1.9945851423789889
0,3,pure,individual,0.0,1.0,-2.2151448694812887,0.0
0,0,partial,individual,1.9864240681742167,1.0,-2.2151448694812887,1.9864240681742167
0,1,partial,individual,1.993643517248431,1.0,-2.2151448694812887,1.993643517248431
0,2,partial,individual,1.9945851423789884,1.0,-2.2151448694812887,1.9945851423789884
0,3,partial,individual,0.0,1.0,-2.2151448694812887,0.0
0,0,full,individual,1.986424068174247,1.0,-2.2151448694812887,1.986424068174247
0,1,full,individual,1.9936435172484392,1.0,-2.2151448694812887,1.9936435172484392
0,2,full,individual,1.9945851423789902,1.0,-2.2151448694812887,1.9945851423789902
0,3,full,individual,0.0,1.0,-2.2151448694812887,0.0
