game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,-41.156517716602885,-1.0605128247906979,-2.6343163835632133,38.80812825127835
0,1,pure,individual,21.156934639413876,0.5796486722461532,-2.6343163835632133,36.499582682438
0,2,pure,individual,-33.209108259434544,-0.8515298932247837,-2.6343163835632133,38.99934520639093
0,3,pure,individual,15.656802629276696,0.31261564563841343,-2.6343163835632133,50.08323430934778
0,0,partial,individual,-13.082709356112778,-1.0605128247906979,-2.6343163835632133,12.336210416592344
0,1,partial,individual,11.86779113198378,0.5796486722461532,-2.6343163835632133,20.474110785065356
0,2,partial,individual,-9.901524256432685,-0.8515298932247837,-2.6343163835632133,11.627923265189374
0,3,partial,individual,8.245556959890614,0.31261564563841343,-2.6343163835632133,26.376021401781756
0,0,full,individual,-2.244150671983691,-1.0605128247906979,-2.6343163835632133,2.116099512918757
0,1,full,individual,2.5878398471546227,0.5796486722461532,-2.6343163835632133,4.464497153295768
0,2,full,individual,-1.629388576226726,-0.8515298932247837,-2.6343163835632133,1.9134837064335521
0,3,full,individual,0.0,0.31261564563841343,-2.6343163835632133,0.0
