game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,1.9503504460063006,1.0,-1.875846500425333,1.9503504460063006
0,1,pure,individual,1.9965733471067217,1.0,-1.875846500425333,1.9965733471067217
0,2,pure,individual,2.2241534394107503,1.0,-1.875846500425333,2.2241534394107503
0,3,pure,individual,0.0,1.0,-1.875846500425333,0.0
0,0,partial,individual,2.652730820750246,1.0,-1.875846500425333,2.652730820750246
0,1,partial,individual,2.7233745678452097,1.0,-1.875846500425333,2.7233745678452097
0,2,partial,individual,2.3755626845769835,1.0,-1.875846500425333,2.3755626845769835
0,3,partial,individual,4.440892098500626e-16,1.0,-1.875846500425333,4.440892098500626e-16
0,0,full,individual,3.8904161396946586,1.0,-1.875846500425333,3.8904161396946586
0,1,full,individual,3.985480732784165,1.0,-1.875846500425333,3.985480732784165
0,2,full,individual,3.0622768739436843,1.0,-1.875846500425333,3.0622768739436843
0,3,full,individual,0.0,1.0,-1.875846500425333,0.0
