game_id,feature_set,feature_influence,entity,explanation
0,0,pure,individual,-1.7829734292506088
0,1,pure,individual,-1.4278325043505622
0,2,pure,individual,-0.0005888932682303685
0,3,pure,individual,0.0
1,0,pure,individual,1.4596927305884297
1,1,pure,individual,3.7603811449992492
1,2,pure,individual,-0.004440948492163418
1,3,pure,individual,0.0
2,0,pure,individual,-1.046306183217433
2,1,pure,individual,-0.969933919106521
2,2,pure,individual,-0.0013059587251119768
2,3,pure,individual,0.0
3,0,pure,individual,1.2460411178767197
3,1,pure,individual,-0.23919131946283276
3,2,pure,individual,-0.0002616023575328606
3,3,pure,individual,0.0
4,0,pure,individual,-1.784889257799935
4,1,pure,individual,-0.8601577085485933
4,2,pure,individual,-0.0009384333675087897
4,3,pure,individual,0.0
5,0,pure,individual,-0.570203097143515
5,1,pure,individual,-0.296010263822356
5,2,pure,individual,-0.002289758474636666
5,3,pure,individual,0.0
6,0,pure,individual,0.21674456760141333
6,1,pure,individual,0.09222924233269666
6,2,pure,individual,-0.001515265128115801
6,3,pure,individual,0.0
7,0,pure,individual,-0.15384130183678696
7,1,pure,individual,-2.2320726451783273
7,2,pure,individual,-0.0019472020979021502
7,3,pure,individual,0.0
8,0,pure,individual,-0.21558203953192712
8,1,pure,individual,-0.2769361467821628
8,2,pure,individual,-0.0017291508236979315
8,3,pure,individual,0.0
9,0,pure,individual,-0.877070284183919
9,1,pure,individual,0.6671576819705171
9,2,pure,individual,0.000662136939641348
9,3,pure,individual,0.0
10,0,pure,individual,-0.5385218465303027
10,1,pure,individual,-1.0345158250209732
10,2,pure,individual,0.0025196064971884577
10,3,pure,individual,0.0
11,0,pure,individual,0.05425760591823285
11,1,pure,individual,-1.158793165468137
11,2,pure,individual,-0.0007412105803071035
11,3,pure,individual,0.0
12,0,pure,individual,-1.018823762851938
12,1,pure,individual,-1.840856829816841
12,2,pure,individual,0.0010942899670518223
12,3,pure,individual,0.0
13,0,pure,individual,1.8817494685932148
13,1,pure,individual,3.3319051059723406
13,2,pure,individual,-0.002428392793327662
13,3,pure,individual,0.0
14,0,pure,individual,2.234946821449835
14,1,pure,individual,-0.25334523516495516
14,2,pure,individual,0.0016260380069196452
14,3,pure,individual,0.0
15,0,pure,individual,2.219702526190663
15,1,pure,individual,2.182203221598082
15,2,pure,individual,-0.00323571807402271
15,3,pure,individual,0.0
16,0,pure,individual,-0.181774848345941
16,1,pure,individual,-0.7785903007435917
16,2,pure,individual,0.001934729173985593
16,3,pure,individual,0.0
17,0,pure,individual,-1.6184817237834797
17,1,pure,individual,0.6903689387106753
17,2,pure,individual,0.002696471489953889
17,3,pure,individual,0.0
18,0,pure,individual,2.0318434943805777
18,1,pure,individual,0.5731296973540754
18,2,pure,individual,-0.0013979345560516492
18,3,pure,individual,0.0
19,0,pure,individual,0.8399376438916846
19,1,pure,individual,0.3558308647058404
19,2,pure,individual,-0.0016249490249811288
19,3,pure,individual,0.0
20,0,pure,individual,-1.5605704537613412
20,1,pure,individual,0.16010106746809322
20,2,pure,individual,0.0008366375663561819
20,3,pure,individual,0.0
21,0,pure,individual,2.4559969980131586
21,1,pure,individual,2.061684030896606
21,2,pure,individual,-0.001353595808861928
21,3,pure,individual,0.0
22,0,pure,individual,-0.2420619481058963
22,1,pure,individual,-1.3953154192310506
22,2,pure,individual,0.00017987550008664172
22,3,pure,individual,0.0
23,0,pure,individual,0.5421436149482058
23,1,pure,individual,3.2531423637496983
23,2,pure,individual,0.0008421646168267523
23,3,pure,individual,0.0
24,0,pure,individual,0.8402197513811653
24,1,pure,individual,2.9047856843740365
24,2,pure,individual,-0.0037077411098362482
24,3,pure,individual,0.0
25,0,pure,individual,2.1582056079640073
25,1,pure,individual,-0.23825736577356788
25,2,pure,individual,0.0006155070165745312
25,3,pure,individual,0.0
26,0,pure,individual,1.1944781207565864
26,1,pure,individual,2.607090107075547
