game_id,feature_set,feature_influence,entity,explanation
0,0,pure,individual,-0.07248059018285216
0,1,pure,individual,-1.155163458202855
0,2,pure,individual,-1.0322868406985457
0,3,pure,individual,0.0
0,0,partial,individual,-0.06555356156325409
0,1,partial,individual,-1.148187079457945
0,2,partial,individual,-1.0357252327057678
0,3,partial,individual,0.0
0,0,full,individual,-0.062221440694600894
0,1,full,individual,-1.1448056084639797
0,2,full,individual,-1.0427585324639344
0,3,full,individual,0.0
