game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,1.999294077364334,1.0,-2.6642849613782236,1.999294077364334
0,1,pure,individual,2.0006287106412994,1.0,-2.6642849613782236,2.0006287106412994
0,2,pure,individual,1.9977211053782096,1.0,-2.6642849613782236,1.9977211053782096
0,3,pure,individual,0.0,1.0,-2.6642849613782236,0.0
0,0,partial,individual,1.9992940773643342,1.0,-2.6642849613782236,1.9992940773643342
0,1,partial,individual,2.0006287106412994,1.0,-2.6642849613782236,2.0006287106412994
0,2,partial,individual,1.9977211053782096,1.0,-2.6642849613782236,1.9977211053782096
0,3,partial,individual,0.0,1.0,-2.6642849613782236,0.0
0,0,full,individual,1.9992940773643344,1.0,-2.6642849613782236,1.9992940773643344
0,1,full,individual,2.0006287106413,1.0,-2.6642849613782236,2.0006287106413
0,2,full,individual,1.99772110537821,1.0,-2.6642849613782236,1.99772110537821
0,3,full,individual,0.0,1.0,-2.6642849613782236,0.0
