game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,2.220710144125738,1.0,0.06084004661622939,2.220710144125738
0,1,pure,individual,2.2187432380995515,1.0,0.06084004661622939,2.2187432380995515
0,2,pure,individual,2.217253125003155,1.0,0.06084004661622939,2.217253125003155
0,3,pure,individual,0.09380202668020915,1.0,0.06084004661622939,0.09380202668020915
0,0,partial,individual,2.0973461669374283,1.0,0.06084004661622939,2.0973461669374283
0,1,partial,individual,2.0953666282456744,1.0,0.06084004661622939,2.0953666282456744
0,2,partial,individual,2.0938708276947287,1.0,0.06084004661622939,2.0938708276947287
0,3,partial,individual,0.006851488411629525,1.0,0.06084004661622939,0.006851488411629525
0,0,full,individual,2.0449489750772445,1.0,0.06084004661622939,2.0449489750772445
0,1,full,individual,2.0429669098523617,1.0,0.06084004661622939,2.0429669098523617
0,2,full,individual,2.0414796404832845,1.0,0.06084004661622939,2.0414796404832845
0,3,full,individual,0.0,1.0,0.06084004661622939,0.0
