game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,2.2422411117186765,1.0,-0.49387954747796264,2.2422411117186765
0,1,pure,individual,2.240271857522394,1.0,-0.49387954747796264,2.240271857522394
0,2,pure,individual,2.2777813458128224,1.0,-0.49387954747796264,2.2777813458128224
0,3,pure,individual,0.1269422305887455,1.0,-0.49387954747796264,0.1269422305887455
0,0,partial,individual,2.9240619815194737,1.0,-0.49387954747796264,2.9240619815194737
0,1,partial,individual,2.92208007957627,1.0,-0.49387954747796264,2.92208007957627
0,2,partial,individual,2.434476934735394,1.0,-0.49387954747796264,2.434476934735394
0,3,partial,individual,0.020668345795144205,1.0,-0.49387954747796264,0.020668345795144205
0,0,full,individual,4.085885073281811,1.0,-0.49387954747796264,4.085885073281811
0,1,full,individual,4.083900641789224,1.0,-0.49387954747796264,4.083900641789224
0,2,full,individual,3.062750517101154,1.0,-0.49387954747796264,3.062750517101154
0,3,full,individual,0.0,1.0,-0.49387954747796264,0.0
