game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,-2.458338514053528,-1.1420923057255792,-6.051582016052212,2.152486713840287
0,1,pure,individual,-2.4073798531757102,-1.0693365802085328,-6.051582016052212,2.2512835506910682
0,2,pure,individual,-1.7160382507859004,-0.7572575068057147,-6.051582016052212,2.266122468728692
0,3,pure,individual,-0.22053838535840772,0.7686581312993666,-6.051582016052212,-0.28691348777590103
0,0,partial,individual,-2.3440058061540228,-1.1420923057255792,-6.051582016052212,2.052378598825127
0,1,partial,individual,-2.176043265587478,-1.0693365802085328,-6.051582016052212,2.034946999721196
0,2,partial,individual,-1.5215856644409231,-0.7572575068057147,-6.051582016052212,2.0093371815610244
0,3,partial,individual,-0.06701703367489209,0.7686581312993666,-6.051582016052212,-0.08718704837169179
0,0,full,individual,-2.384814269322454,-1.1420923057255792,-6.051582016052212,2.088109916656312
0,1,full,individual,-2.137207095076648,-1.0693365802085328,-6.051582016052212,1.9986289954280514
0,2,full,individual,-1.4347867220607036,-0.7572575068057147,-6.051582016052212,1.8947144256290862
0,3,full,individual,0.0,0.7686581312993666,-6.051582016052212,0.0
