game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,2.575393019307977,1.3089349054867794,6.462990548741853,1.9675485835945485
0,1,pure,individual,1.181466340628506,0.7044979254725896,6.462990548741853,1.677033101035688
0,2,pure,individual,2.473550484681125,1.275167058697837,6.462990548741853,1.9397854326687531
0,3,pure,individual,-0.04563976116465768,1.1051169372450507,6.462990548741853,-0.04129858083474241
0,0,partial,individual,2.505929474170548,1.3089349054867794,6.462990548741853,1.9144798291085519
0,1,partial,individual,1.2671102793350295,0.7044979254725896,6.462990548741853,1.7986004408530083
0,2,partial,individual,2.450544790765536,1.275167058697837,6.462990548741853,1.921744115055764
0,3,partial,individual,-0.01705758848593364,1.1051169372450507,6.462990548741853,-0.015435098233546716
0,0,full,individual,2.6888281701173233,1.3089349054867794,6.462990548741853,2.054210762388811
0,1,full,individual,1.2445168911481037,0.7044979254725896,6.462990548741853,1.7665302425316014
0,2,full,individual,2.515021217908144,1.275167058697837,6.462990548741853,1.9723072367289738
0,3,full,individual,0.0,1.1051169372450507,6.462990548741853,0.0
