game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,1.9446258799363914,1.0,-2.6642849613782236,1.9446258799363914
0,1,pure,individual,1.9928137547403528,1.0,-2.6642849613782236,1.9928137547403528
0,2,pure,individual,2.0406408947515655,1.0,-2.6642849613782236,2.0406408947515655
0,3,pure,individual,0.0,1.0,-2.6642849613782236,0.0
0,0,partial,individual,1.9446258799364005,1.0,-2.6642849613782236,1.9446258799364005
0,1,partial,individual,1.9928137547403502,1.0,-2.6642849613782236,1.9928137547403502
0,2,partial,individual,2.0406408947515624,1.0,-2.6642849613782236,2.0406408947515624
0,3,partial,individual,-2.220446049250313e-16,1.0,-2.6642849613782236,-2.220446049250313e-16
0,0,full,individual,1.9446258799363862,1.0,-2.6642849613782236,1.9446258799363862
0,1,full,individual,1.9928137547403244,1.0,-2.6642849613782236,1.9928137547403244
0,2,full,individual,2.0406408947515366,1.0,-2.6642849613782236,2.0406408947515366
0,3,full,individual,0.0,1.0,-2.6642849613782236,0.0
