game_id,feature_set,feature_influence,entity,explanation,feature_value,y_explain,explanation/feature_value
0,0,pure,individual,3.363938594553848,1.0,-1.875846500425333,3.363938594553848
0,1,pure,individual,3.364890795180122,1.0,-1.875846500425333,3.364890795180122
0,2,pure,individual,3.310122106490987,1.0,-1.875846500425333,3.310122106490987
0,3,pure,individual,1.7864843618487627,1.0,-1.875846500425333,1.7864843618487627
0,0,partial,individual,2.4950390985508983,1.0,-1.875846500425333,2.4950390985508983
0,1,partial,individual,2.495886074107962,1.0,-1.875846500425333,2.495886074107962
0,2,partial,individual,2.1472286484498424,1.0,-1.875846500425333,2.1472286484498424
0,3,partial,individual,0.5432821202446794,1.0,-1.875846500425333,0.5432821202446794
0,0,full,individual,2.351436261140769,1.0,-1.875846500425333,2.351436261140769
0,1,full,individual,2.3522150991530166,1.0,-1.875846500425333,2.3522150991530166
0,2,full,individual,1.762419386342394,1.0,-1.875846500425333,1.762419386342394
0,3,full,individual,0.0,1.0,-1.875846500425333,0.0
