game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,4.159883789991047,1.0,4.159883789991047
0,"(1,)",pure,c,individual,4.1587157847948175,1.0,4.1587157847948175
0,"(2,)",pure,c,individual,4.152864644628995,1.0,4.152864644628995
0,"(3,)",pure,c,individual,3.097880885306273,1.0,3.097880885306273
0,"(1, 2)",pure,c,individual,6.092870520135494,1.0,6.092870520135494
0,"(1, 2, 3)",pure,c,individual,6.570773416701215,1.0,6.570773416701215
0,"(0,)",pure,c,joint,4.159883789991047,1.0,4.159883789991047
0,"(1,)",pure,c,joint,4.1587157847948175,1.0,4.1587157847948175
0,"(2,)",pure,c,joint,4.152864644628995,1.0,4.152864644628995
0,"(3,)",pure,c,joint,3.097880885306273,1.0,3.097880885306273
0,"(1, 2)",pure,c,joint,6.092870520135494,1.0,6.092870520135494
0,"(1, 2, 3)",pure,c,joint,6.570773416701215,1.0,6.570773416701215
0,"(0,)",pure,c,interaction,4.159883789991047,1.0,4.159883789991047
0,"(1,)",pure,c,interaction,4.1587157847948175,1.0,4.1587157847948175
0,"(2,)",pure,c,interaction,4.152864644628995,1.0,4.152864644628995
0,"(3,)",pure,c,interaction,3.097880885306273,1.0,3.097880885306273
0,"(1, 2)",pure,c,interaction,-2.218709909288318,1.0,-2.218709909288318
0,"(1, 2, 3)",pure,c,interaction,1.1916296944035345,1.0,1.1916296944035345
0,"(0,)",pure,b,individual,1.9910013610054689,1.0,1.9910013610054689
0,"(1,)",pure,b,individual,2.023541328067968,1.0,2.023541328067968
0,"(2,)",pure,b,individual,2.0217372368435846,1.0,2.0217372368435846
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,4.043817031878045,1.0,4.043817031878045
0,"(1, 2, 3)",pure,b,individual,4.043817031878045,1.0,4.043817031878045
0,"(0,)",pure,b,joint,1.9910013610054689,1.0,1.9910013610054689
0,"(1,)",pure,b,joint,2.023541328067968,1.0,2.023541328067968
0,"(2,)",pure,b,joint,2.0217372368435846,1.0,2.0217372368435846
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,4.043817031878045,1.0,4.043817031878045
0,"(1, 2, 3)",pure,b,joint,4.043817031878045,1.0,4.043817031878045
0,"(0,)",pure,b,interaction,1.9910013610054689,1.0,1.9910013610054689
0,"(1,)",pure,b,interaction,2.023541328067968,1.0,2.023541328067968
0,"(2,)",pure,b,interaction,2.0217372368435846,1.0,2.0217372368435846
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,-0.0014615330335083776,1.0,-0.0014615330335083776
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,2.11216775777378,1.0,2.11216775777378
0,"(1,)",pure,m,individual,2.0488393757831496,1.0,2.0488393757831496
0,"(2,)",pure,m,individual,2.534862035810866,1.0,2.534862035810866
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,3.525781788935737,1.0,3.525781788935737
0,"(1, 2, 3)",pure,m,individual,3.525781788935737,1.0,3.525781788935737
