game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,2.057788304867762,1.0,2.057788304867762
0,"(1,)",pure,c,individual,2.0593549781380034,1.0,2.0593549781380034
0,"(2,)",pure,c,individual,2.0574055495784567,1.0,2.0574055495784567
0,"(3,)",pure,c,individual,-0.1880654189223647,1.0,-0.1880654189223647
0,"(1, 2)",pure,c,individual,3.8349878600153984,1.0,3.8349878600153984
0,"(1, 2, 3)",pure,c,individual,3.9526685910880106,1.0,3.9526685910880106
0,"(0,)",pure,c,joint,2.057788304867762,1.0,2.057788304867762
0,"(1,)",pure,c,joint,2.0593549781380034,1.0,2.0593549781380034
0,"(2,)",pure,c,joint,2.0574055495784567,1.0,2.0574055495784567
0,"(3,)",pure,c,joint,-0.1880654189223647,1.0,-0.1880654189223647
0,"(1, 2)",pure,c,joint,3.8349878600153984,1.0,3.8349878600153984
0,"(1, 2, 3)",pure,c,joint,3.9526685910880106,1.0,3.9526685910880106
0,"(0,)",pure,c,interaction,2.057788304867762,1.0,2.057788304867762
0,"(1,)",pure,c,interaction,2.0593549781380034,1.0,2.0593549781380034
0,"(2,)",pure,c,interaction,2.0574055495784567,1.0,2.0574055495784567
0,"(3,)",pure,c,interaction,-0.1880654189223647,1.0,-0.1880654189223647
0,"(1, 2)",pure,c,interaction,-0.28177266770106124,1.0,-0.28177266770106124
0,"(1, 2, 3)",pure,c,interaction,0.4498100652290149,1.0,0.4498100652290149
0,"(0,)",pure,b,individual,2.0130404368136685,1.0,2.0130404368136685
0,"(1,)",pure,b,individual,2.0258097572793434,1.0,2.0258097572793434
0,"(2,)",pure,b,individual,2.013738007844966,1.0,2.013738007844966
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,4.0395477651243095,1.0,4.0395477651243095
0,"(1, 2, 3)",pure,b,individual,4.0395477651243095,1.0,4.0395477651243095
0,"(0,)",pure,b,joint,2.0130404368136685,1.0,2.0130404368136685
0,"(1,)",pure,b,joint,2.0258097572793434,1.0,2.0258097572793434
0,"(2,)",pure,b,joint,2.013738007844966,1.0,2.013738007844966
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,4.0395477651243095,1.0,4.0395477651243095
0,"(1, 2, 3)",pure,b,joint,4.0395477651243095,1.0,4.0395477651243095
0,"(0,)",pure,b,interaction,2.0130404368136685,1.0,2.0130404368136685
0,"(1,)",pure,b,interaction,2.0258097572793434,1.0,2.0258097572793434
0,"(2,)",pure,b,interaction,2.013738007844966,1.0,2.013738007844966
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(1, 2, 3)",pure,b,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16
0,"(0,)",pure,m,individual,2.0153221169734707,1.0,2.0153221169734707
0,"(1,)",pure,m,individual,2.14501365954309,1.0,2.14501365954309
0,"(2,)",pure,m,individual,2.0481550137271567,1.0,2.0481550137271567
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,4.193168673270241,1.0,4.193168673270241
0,"(1, 2, 3)",pure,m,individual,4.193168673270241,1.0,4.193168673270241
0,"(0,)",pure,m,joint,2.0153221169734707,1.0,2.0153221169734707
0,"(1,)",pure,m,joint,2.14501365954309,1.0,2.14501365954309
0,"(2,)",pure,m,joint,2.0481550137271567,1.0,2.0481550137271567
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,4.193168673270241,1.0,4.193168673270241
0,"(1, 2, 3)",pure,m,joint,4.193168673270241,1.0,4.193168673270241
0,"(0,)",pure,m,interaction,2.0153221169734707,1.0,2.0153221169734707
0,"(1,)",pure,m,interaction,2.14501365954309,1.0,2.14501365954309
0,"(2,)",pure,m,interaction,2.0481550137271567,1.0,2.0481550137271567
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,-4.884981308350689e-15,1.0,-4.884981308350689e-15
0,"(1, 2, 3)",pure,m,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(0,)",partial,c,individual,2.0387324079393823,1.0,2.0387324079393823
0,"(1,)",partial,c,individual,2.04038137371377,1.0,2.04038137371377
0,"(2,)",partial,c,individual,2.038360897567188,1.0,2.038360897567188
0,"(3,)",partial,c,individual,-0.08262696102971101,1.0,-0.08262696102971101
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
