game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,6.141274400204969,1.0,6.141274400204969
0,"(1,)",pure,c,individual,6.140841871708331,1.0,6.140841871708331
0,"(2,)",pure,c,individual,6.163948536705176,1.0,6.163948536705176
0,"(3,)",pure,c,individual,6.064414323108316,1.0,6.064414323108316
0,"(1, 2)",pure,c,individual,6.534300730176287,1.0,6.534300730176287
0,"(1, 2, 3)",pure,c,individual,6.297973582576007,1.0,6.297973582576007
0,"(0,)",pure,c,joint,6.141274400204969,1.0,6.141274400204969
0,"(1,)",pure,c,joint,6.140841871708331,1.0,6.140841871708331
0,"(2,)",pure,c,joint,6.163948536705176,1.0,6.163948536705176
0,"(3,)",pure,c,joint,6.064414323108316,1.0,6.064414323108316
0,"(1, 2)",pure,c,joint,6.534300730176287,1.0,6.534300730176287
0,"(1, 2, 3)",pure,c,joint,6.297973582576007,1.0,6.297973582576007
0,"(0,)",pure,c,interaction,6.141274400204969,1.0,6.141274400204969
0,"(1,)",pure,c,interaction,6.140841871708331,1.0,6.140841871708331
0,"(2,)",pure,c,interaction,6.163948536705176,1.0,6.163948536705176
0,"(3,)",pure,c,interaction,6.064414323108316,1.0,6.064414323108316
0,"(1, 2)",pure,c,interaction,-5.770489678237219,1.0,-5.770489678237219
0,"(1, 2, 3)",pure,c,interaction,5.2057738751375835,1.0,5.2057738751375835
0,"(0,)",pure,b,individual,2.006196662021569,1.0,2.006196662021569
0,"(1,)",pure,b,individual,1.99071571497664,1.0,1.99071571497664
0,"(2,)",pure,b,individual,1.9964016504316193,1.0,1.9964016504316193
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,3.9860257148761775,1.0,3.9860257148761775
0,"(1, 2, 3)",pure,b,individual,3.9860257148761775,1.0,3.9860257148761775
0,"(0,)",pure,b,joint,2.006196662021569,1.0,2.006196662021569
0,"(1,)",pure,b,joint,1.99071571497664,1.0,1.99071571497664
0,"(2,)",pure,b,joint,1.9964016504316193,1.0,1.9964016504316193
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,3.9860257148761775,1.0,3.9860257148761775
0,"(1, 2, 3)",pure,b,joint,3.9860257148761775,1.0,3.9860257148761775
0,"(0,)",pure,b,interaction,2.006196662021569,1.0,2.006196662021569
0,"(1,)",pure,b,interaction,1.99071571497664,1.0,1.99071571497664
0,"(2,)",pure,b,interaction,1.9964016504316193,1.0,1.9964016504316193
