game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,1.8698367906349005,1.0,1.8698367906349005
0,"(1,)",pure,c,individual,1.8713007905926504,1.0,1.8713007905926504
0,"(2,)",pure,c,individual,1.8970443589818977,1.0,1.8970443589818977
0,"(3,)",pure,c,individual,-0.1695634152004209,1.0,-0.1695634152004209
0,"(1, 2)",pure,c,individual,4.075816092430844,1.0,4.075816092430844
0,"(1, 2, 3)",pure,c,individual,3.837768176955516,1.0,3.837768176955516
0,"(0,)",pure,c,joint,1.8698367906349005,1.0,1.8698367906349005
0,"(1,)",pure,c,joint,1.8713007905926504,1.0,1.8713007905926504
0,"(2,)",pure,c,joint,1.8970443589818977,1.0,1.8970443589818977
0,"(3,)",pure,c,joint,-0.1695634152004209,1.0,-0.1695634152004209
0,"(1, 2)",pure,c,joint,4.075816092430844,1.0,4.075816092430844
0,"(1, 2, 3)",pure,c,joint,3.837768176955516,1.0,3.837768176955516
0,"(0,)",pure,c,interaction,1.8698367906349005,1.0,1.8698367906349005
0,"(1,)",pure,c,interaction,1.8713007905926504,1.0,1.8713007905926504
0,"(2,)",pure,c,interaction,1.8970443589818977,1.0,1.8970443589818977
0,"(3,)",pure,c,interaction,-0.1695634152004209,1.0,-0.1695634152004209
0,"(1, 2)",pure,c,interaction,0.30747094285629606,1.0,0.30747094285629606
0,"(1, 2, 3)",pure,c,interaction,-0.5429906896836596,1.0,-0.5429906896836596
0,"(0,)",pure,b,individual,2.021641251001133,1.0,2.021641251001133
0,"(1,)",pure,b,individual,1.9951546577609496,1.0,1.9951546577609496
0,"(2,)",pure,b,individual,1.9787454091108392,1.0,1.9787454091108392
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,3.960462593094278,1.0,3.960462593094278
0,"(1, 2, 3)",pure,b,individual,3.960462593094278,1.0,3.960462593094278
0,"(0,)",pure,b,joint,2.021641251001133,1.0,2.021641251001133
0,"(1,)",pure,b,joint,1.9951546577609496,1.0,1.9951546577609496
0,"(2,)",pure,b,joint,1.9787454091108392,1.0,1.9787454091108392
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,3.960462593094278,1.0,3.960462593094278
0,"(1, 2, 3)",pure,b,joint,3.960462593094278,1.0,3.960462593094278
0,"(0,)",pure,b,interaction,2.021641251001133,1.0,2.021641251001133
0,"(1,)",pure,b,interaction,1.9951546577609496,1.0,1.9951546577609496
0,"(2,)",pure,b,interaction,1.9787454091108392,1.0,1.9787454091108392
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,-0.0134374737775107,1.0,-0.0134374737775107
0,"(1, 2, 3)",pure,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(0,)",pure,m,individual,1.8977993251184964,1.0,1.8977993251184964
0,"(1,)",pure,m,individual,2.006903525563747,1.0,2.006903525563747
0,"(2,)",pure,m,individual,2.152674086704335,1.0,2.152674086704335
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,4.263038707008307,1.0,4.263038707008307
0,"(1, 2, 3)",pure,m,individual,4.263038707008307,1.0,4.263038707008307
0,"(0,)",pure,m,joint,1.8977993251184964,1.0,1.8977993251184964
0,"(1,)",pure,m,joint,2.006903525563747,1.0,2.006903525563747
0,"(2,)",pure,m,joint,2.152674086704335,1.0,2.152674086704335
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,4.263038707008307,1.0,4.263038707008307
0,"(1, 2, 3)",pure,m,joint,4.263038707008307,1.0,4.263038707008307
0,"(0,)",pure,m,interaction,1.8977993251184964,1.0,1.8977993251184964
0,"(1,)",pure,m,interaction,2.006903525563747,1.0,2.006903525563747
0,"(2,)",pure,m,interaction,2.152674086704335,1.0,2.152674086704335
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,0.1034610947402248,1.0,0.1034610947402248
0,"(1, 2, 3)",pure,m,interaction,0.0,1.0,0.0
0,"(0,)",partial,c,individual,2.8421948879294163,1.0,2.8421948879294163
0,"(1,)",partial,c,individual,2.843627687127099,1.0,2.843627687127099
0,"(2,)",partial,c,individual,2.3501046813471835,1.0,2.3501046813471835
0,"(3,)",partial,c,individual,-0.07940758924312119,1.0,-0.07940758924312119
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,2.8421948879294163,1.0,2.8421948879294163
0,"(1,)",partial,c,joint,2.843627687127099,1.0,2.843627687127099
0,"(2,)",partial,c,joint,2.350104681347183,1.0,2.350104681347183
0,"(3,)",partial,c,joint,-0.07940758924312089,1.0,-0.07940758924312089
0,"(1, 2)",partial,c,joint,5.044720630892084,1.0,5.044720630892084
0,"(1, 2, 3)",partial,c,joint,4.962225526740597,1.0,4.962225526740597
0,"(0,)",partial,c,interaction,2.8421948879294163,1.0,2.8421948879294163
0,"(1,)",partial,c,interaction,2.843627687127099,1.0,2.843627687127099
0,"(2,)",partial,c,interaction,2.3501046813471835,1.0,2.3501046813471835
0,"(3,)",partial,c,interaction,-0.07940758924312119,1.0,-0.07940758924312119
0,"(1, 2)",partial,c,interaction,0.5819708923071261,1.0,0.5819708923071261
0,"(1, 2, 3)",partial,c,interaction,-0.02538489979636882,1.0,-0.02538489979636882
0,"(0,)",partial,b,individual,2.8679841224518747,1.0,2.8679841224518747
0,"(1,)",partial,b,individual,2.836908725546179,1.0,2.836908725546179
0,"(2,)",partial,b,individual,2.3053834030587863,1.0,2.3053834030587863
0,"(3,)",partial,b,individual,2.220446049250313e-16,1.0,2.220446049250313e-16
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0
0,"(0,)",partial,b,joint,2.867984122451875,1.0,2.867984122451875
0,"(1,)",partial,b,joint,2.836908725546179,1.0,2.836908725546179
0,"(2,)",partial,b,joint,2.3053834030587868,1.0,2.3053834030587868
0,"(3,)",partial,b,joint,0.0,1.0,0.0
0,"(1, 2)",partial,b,joint,4.974548796574992,1.0,4.974548796574992
0,"(1, 2, 3)",partial,b,joint,4.974548796574992,1.0,4.974548796574992
