game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,5.854094264865274,1.0,5.854094264865274
0,"(1,)",pure,c,individual,5.8534821390982685,1.0,5.8534821390982685
0,"(2,)",pure,c,individual,5.8530547817630225,1.0,5.8530547817630225
0,"(3,)",pure,c,individual,5.683218587392564,1.0,5.683218587392564
0,"(1, 2)",pure,c,individual,6.189035654158615,1.0,6.189035654158615
0,"(1, 2, 3)",pure,c,individual,6.269601719601349,1.0,6.269601719601349
0,"(0,)",pure,c,joint,5.854094264865274,1.0,5.854094264865274
0,"(1,)",pure,c,joint,5.8534821390982685,1.0,5.8534821390982685
0,"(2,)",pure,c,joint,5.8530547817630225,1.0,5.8530547817630225
0,"(3,)",pure,c,joint,5.683218587392564,1.0,5.683218587392564
0,"(1, 2)",pure,c,joint,6.189035654158615,1.0,6.189035654158615
0,"(1, 2, 3)",pure,c,joint,6.269601719601349,1.0,6.269601719601349
0,"(0,)",pure,c,interaction,5.854094264865274,1.0,5.854094264865274
0,"(1,)",pure,c,interaction,5.8534821390982685,1.0,5.8534821390982685
0,"(2,)",pure,c,interaction,5.8530547817630225,1.0,5.8530547817630225
0,"(3,)",pure,c,interaction,5.683218587392564,1.0,5.683218587392564
0,"(1, 2)",pure,c,interaction,-5.517501266702676,1.0,-5.517501266702676
0,"(1, 2, 3)",pure,c,interaction,5.384842502290092,1.0,5.384842502290092
0,"(0,)",pure,b,individual,1.9986351724490212,1.0,1.9986351724490212
0,"(1,)",pure,b,individual,2.001953386347061,1.0,2.001953386347061
0,"(2,)",pure,b,individual,1.9962917823447544,1.0,1.9962917823447544
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,3.9982451686918155,1.0,3.9982451686918155
0,"(1, 2, 3)",pure,b,individual,3.9982451686918155,1.0,3.9982451686918155
0,"(0,)",pure,b,joint,1.9986351724490212,1.0,1.9986351724490212
0,"(1,)",pure,b,joint,2.001953386347061,1.0,2.001953386347061
0,"(2,)",pure,b,joint,1.9962917823447544,1.0,1.9962917823447544
0,"(3,)",pure,b,joint,0.0,1.0,0.0
