game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,3.743862290984551,1.0,3.743862290984551
0,"(1,)",pure,c,individual,3.744724449953938,1.0,3.744724449953938
0,"(2,)",pure,c,individual,3.7438441899106927,1.0,3.7438441899106927
0,"(3,)",pure,c,individual,2.8138805978237853,1.0,2.8138805978237853
0,"(1, 2)",pure,c,individual,5.054734698672144,1.0,5.054734698672144
0,"(1, 2, 3)",pure,c,individual,4.8952810835028115,1.0,4.8952810835028115
0,"(0,)",pure,c,joint,3.743862290984551,1.0,3.743862290984551
0,"(1,)",pure,c,joint,3.744724449953938,1.0,3.744724449953938
0,"(2,)",pure,c,joint,3.7438441899106927,1.0,3.7438441899106927
0,"(3,)",pure,c,joint,2.8138805978237853,1.0,2.8138805978237853
0,"(1, 2)",pure,c,joint,5.054734698672144,1.0,5.054734698672144
0,"(1, 2, 3)",pure,c,joint,4.8952810835028115,1.0,4.8952810835028115
0,"(0,)",pure,c,interaction,3.743862290984551,1.0,3.743862290984551
0,"(1,)",pure,c,interaction,3.744724449953938,1.0,3.744724449953938
0,"(2,)",pure,c,interaction,3.7438441899106927,1.0,3.7438441899106927
0,"(3,)",pure,c,interaction,2.8138805978237853,1.0,2.8138805978237853
0,"(1, 2)",pure,c,interaction,-2.4338339411924865,1.0,-2.4338339411924865
0,"(1, 2, 3)",pure,c,interaction,1.2484216316627945,1.0,1.2484216316627945
0,"(0,)",pure,b,individual,1.995096002073571,1.0,1.995096002073571
0,"(1,)",pure,b,individual,1.9884232259420636,1.0,1.9884232259420636
0,"(2,)",pure,b,individual,1.9994183435300392,1.0,1.9994183435300392
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,3.9878415694721023,1.0,3.9878415694721023
0,"(1, 2, 3)",pure,b,individual,3.9878415694721023,1.0,3.9878415694721023
0,"(0,)",pure,b,joint,1.995096002073571,1.0,1.995096002073571
0,"(1,)",pure,b,joint,1.9884232259420636,1.0,1.9884232259420636
0,"(2,)",pure,b,joint,1.9994183435300392,1.0,1.9994183435300392
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,3.9878415694721023,1.0,3.9878415694721023
0,"(1, 2, 3)",pure,b,joint,3.9878415694721023,1.0,3.9878415694721023
0,"(0,)",pure,b,interaction,1.995096002073571,1.0,1.995096002073571
0,"(1,)",pure,b,interaction,1.9884232259420636,1.0,1.9884232259420636
0,"(2,)",pure,b,interaction,1.9994183435300392,1.0,1.9994183435300392
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16
0,"(1, 2, 3)",pure,b,interaction,8.881784197001252e-16,1.0,8.881784197001252e-16
0,"(0,)",pure,m,individual,1.8979585380387682,1.0,1.8979585380387682
0,"(1,)",pure,m,individual,1.9558782427948374,1.0,1.9558782427948374
0,"(2,)",pure,m,individual,1.9681805499109095,1.0,1.9681805499109095
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,3.9240587927057438,1.0,3.9240587927057438
0,"(1, 2, 3)",pure,m,individual,3.9240587927057438,1.0,3.9240587927057438
0,"(0,)",pure,m,joint,1.8979585380387682,1.0,1.8979585380387682
0,"(1,)",pure,m,joint,1.9558782427948374,1.0,1.9558782427948374
0,"(2,)",pure,m,joint,1.9681805499109095,1.0,1.9681805499109095
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,3.9240587927057438,1.0,3.9240587927057438
0,"(1, 2, 3)",pure,m,joint,3.9240587927057438,1.0,3.9240587927057438
0,"(0,)",pure,m,interaction,1.8979585380387682,1.0,1.8979585380387682
0,"(1,)",pure,m,interaction,1.9558782427948374,1.0,1.9558782427948374
0,"(2,)",pure,m,interaction,1.9681805499109095,1.0,1.9681805499109095
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,-2.6645352591003757e-15,1.0,-2.6645352591003757e-15
0,"(1, 2, 3)",pure,m,interaction,0.0,1.0,0.0
0,"(0,)",partial,c,individual,1.5730152879684012,1.0,1.5730152879684012
0,"(1,)",partial,c,individual,1.573647109593928,1.0,1.573647109593928
0,"(2,)",partial,c,individual,1.5729276912232835,1.0,1.5729276912232835
0,"(3,)",partial,c,individual,0.8393723376306255,1.0,0.8393723376306255
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,1.5730152879684012,1.0,1.5730152879684012
0,"(1,)",partial,c,joint,1.5736471095939282,1.0,1.5736471095939282
0,"(2,)",partial,c,joint,1.572927691223284,1.0,1.572927691223284
0,"(3,)",partial,c,joint,0.8393723376306255,1.0,0.8393723376306255
0,"(1, 2)",partial,c,joint,2.7049294512522524,1.0,2.7049294512522524
0,"(1, 2, 3)",partial,c,joint,3.3551906094672495,1.0,3.3551906094672495
0,"(0,)",partial,c,interaction,1.5730152879684012,1.0,1.5730152879684012
0,"(1,)",partial,c,interaction,1.573647109593928,1.0,1.573647109593928
0,"(2,)",partial,c,interaction,1.5729276912232835,1.0,1.5729276912232835
0,"(3,)",partial,c,interaction,0.8393723376306255,1.0,0.8393723376306255
0,"(1, 2)",partial,c,interaction,-1.0712141304756488,1.0,-1.0712141304756488
0,"(1, 2, 3)",partial,c,interaction,1.135370345596916,1.0,1.135370345596916
0,"(0,)",partial,b,individual,1.995096002073571,1.0,1.995096002073571
0,"(1,)",partial,b,individual,1.9884232259420638,1.0,1.9884232259420638
0,"(2,)",partial,b,individual,1.999418343530039,1.0,1.999418343530039
0,"(3,)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0
0,"(0,)",partial,b,joint,1.995096002073571,1.0,1.995096002073571
0,"(1,)",partial,b,joint,1.9884232259420638,1.0,1.9884232259420638
0,"(2,)",partial,b,joint,1.999418343530039,1.0,1.999418343530039
0,"(3,)",partial,b,joint,0.0,1.0,0.0
0,"(1, 2)",partial,b,joint,3.9878415694721023,1.0,3.9878415694721023
0,"(1, 2, 3)",partial,b,joint,3.9878415694721028,1.0,3.9878415694721028
0,"(0,)",partial,b,interaction,1.995096002073571,1.0,1.995096002073571
0,"(1,)",partial,b,interaction,1.9884232259420638,1.0,1.9884232259420638
0,"(2,)",partial,b,interaction,1.999418343530039,1.0,1.999418343530039
