game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,6.128747434227023,1.0,6.128747434227023
0,"(1,)",pure,c,individual,6.12877587595281,1.0,6.12877587595281
0,"(2,)",pure,c,individual,6.133764869738836,1.0,6.133764869738836
0,"(3,)",pure,c,individual,6.035923185461595,1.0,6.035923185461595
0,"(1, 2)",pure,c,individual,6.640425521540043,1.0,6.640425521540043
0,"(1, 2, 3)",pure,c,individual,6.594729564773403,1.0,6.594729564773403
0,"(0,)",pure,c,joint,6.128747434227023,1.0,6.128747434227023
0,"(1,)",pure,c,joint,6.12877587595281,1.0,6.12877587595281
0,"(2,)",pure,c,joint,6.133764869738836,1.0,6.133764869738836
0,"(3,)",pure,c,joint,6.035923185461595,1.0,6.035923185461595
0,"(1, 2)",pure,c,joint,6.640425521540043,1.0,6.640425521540043
0,"(1, 2, 3)",pure,c,joint,6.594729564773403,1.0,6.594729564773403
0,"(0,)",pure,c,interaction,6.128747434227023,1.0,6.128747434227023
0,"(1,)",pure,c,interaction,6.12877587595281,1.0,6.12877587595281
0,"(2,)",pure,c,interaction,6.133764869738836,1.0,6.133764869738836
0,"(3,)",pure,c,interaction,6.035923185461595,1.0,6.035923185461595
0,"(1, 2)",pure,c,interaction,-5.622115224151604,1.0,-5.622115224151604
0,"(1, 2, 3)",pure,c,interaction,5.031159226345441,1.0,5.031159226345441
0,"(0,)",pure,b,individual,1.9923050399955728,1.0,1.9923050399955728
0,"(1,)",pure,b,individual,1.9854056239283262,1.0,1.9854056239283262
0,"(2,)",pure,b,individual,1.9847400461123568,1.0,1.9847400461123568
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,3.9804534080098515,1.0,3.9804534080098515
0,"(1, 2, 3)",pure,b,individual,3.9804534080098515,1.0,3.9804534080098515
0,"(0,)",pure,b,joint,1.9923050399955728,1.0,1.9923050399955728
0,"(1,)",pure,b,joint,1.9854056239283262,1.0,1.9854056239283262
0,"(2,)",pure,b,joint,1.9847400461123568,1.0,1.9847400461123568
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,3.9804534080098515,1.0,3.9804534080098515
0,"(1, 2, 3)",pure,b,joint,3.9804534080098515,1.0,3.9804534080098515
0,"(0,)",pure,b,interaction,1.9923050399955728,1.0,1.9923050399955728
0,"(1,)",pure,b,interaction,1.9854056239283262,1.0,1.9854056239283262
0,"(2,)",pure,b,interaction,1.9847400461123568,1.0,1.9847400461123568
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,0.010307737969168507,1.0,0.010307737969168507
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,1.7901037970896765,1.0,1.7901037970896765
0,"(1,)",pure,m,individual,1.8042416629992182,1.0,1.8042416629992182
0,"(2,)",pure,m,individual,2.657458598348618,1.0,2.657458598348618
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,2.8903037860669594,1.0,2.8903037860669594
0,"(1, 2, 3)",pure,m,individual,2.8903037860669594,1.0,2.8903037860669594
0,"(0,)",pure,m,joint,1.7901037970896765,1.0,1.7901037970896765
0,"(1,)",pure,m,joint,1.8042416629992182,1.0,1.8042416629992182
0,"(2,)",pure,m,joint,2.657458598348618,1.0,2.657458598348618
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,2.8903037860669594,1.0,2.8903037860669594
0,"(1, 2, 3)",pure,m,joint,2.8903037860669594,1.0,2.8903037860669594
0,"(0,)",pure,m,interaction,1.7901037970896765,1.0,1.7901037970896765
0,"(1,)",pure,m,interaction,1.8042416629992182,1.0,1.8042416629992182
0,"(2,)",pure,m,interaction,2.657458598348618,1.0,2.657458598348618
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,-1.571396475280877,1.0,-1.571396475280877
0,"(1, 2, 3)",pure,m,interaction,0.0,1.0,0.0
0,"(0,)",partial,c,individual,1.7151255626416837,1.0,1.7151255626416837
0,"(1,)",partial,c,individual,1.7151408000641124,1.0,1.7151408000641124
0,"(2,)",partial,c,individual,1.7025339555313463,1.0,1.7025339555313463
0,"(3,)",partial,c,individual,1.6177752994643078,1.0,1.6177752994643078
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,1.7151255626416835,1.0,1.7151255626416835
0,"(1,)",partial,c,joint,1.7151408000641124,1.0,1.7151408000641124
0,"(2,)",partial,c,joint,1.7025339555313463,1.0,1.7025339555313463
0,"(3,)",partial,c,joint,1.617775299464308,1.0,1.617775299464308
0,"(1, 2)",partial,c,joint,2.4601444177480785,1.0,2.4601444177480785
0,"(1, 2, 3)",partial,c,joint,3.6082788741239153,1.0,3.6082788741239153
0,"(0,)",partial,c,interaction,1.7151255626416837,1.0,1.7151255626416837
