game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,3.3564666994800323,1.0,3.3564666994800323
0,"(1,)",pure,c,individual,2.2904891649382675,1.0,2.2904891649382675
0,"(2,)",pure,c,individual,2.1443317485718842,1.0,2.1443317485718842
0,"(3,)",pure,c,individual,2.335846560728332,1.0,2.335846560728332
0,"(1, 2)",pure,c,individual,2.6001193007401766,1.0,2.6001193007401766
0,"(1, 2, 3)",pure,c,individual,2.7027763045985913,1.0,2.7027763045985913
0,"(0,)",pure,c,joint,3.3564666994800323,1.0,3.3564666994800323
0,"(1,)",pure,c,joint,2.2904891649382675,1.0,2.2904891649382675
0,"(2,)",pure,c,joint,2.1443317485718842,1.0,2.1443317485718842
0,"(3,)",pure,c,joint,2.335846560728332,1.0,2.335846560728332
0,"(1, 2)",pure,c,joint,2.6001193007401766,1.0,2.6001193007401766
0,"(1, 2, 3)",pure,c,joint,2.7027763045985913,1.0,2.7027763045985913
0,"(0,)",pure,c,interaction,3.3564666994800323,1.0,3.3564666994800323
0,"(1,)",pure,c,interaction,2.2904891649382675,1.0,2.2904891649382675
0,"(2,)",pure,c,interaction,2.1443317485718842,1.0,2.1443317485718842
0,"(3,)",pure,c,interaction,2.335846560728332,1.0,2.335846560728332
0,"(1, 2)",pure,c,interaction,-1.8347016127699747,1.0,-1.8347016127699747
0,"(1, 2, 3)",pure,c,interaction,0.6157132907030882,1.0,0.6157132907030882
0,"(0,)",pure,b,individual,1.9999906573570756,1.0,1.9999906573570756
0,"(1,)",pure,b,individual,1.0003946558336905,1.0,1.0003946558336905
0,"(2,)",pure,b,individual,1.000457389108618,1.0,1.000457389108618
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,2.0008520449423086,1.0,2.0008520449423086
0,"(1, 2, 3)",pure,b,individual,2.0008520449423086,1.0,2.0008520449423086
0,"(0,)",pure,b,joint,1.9999906573570756,1.0,1.9999906573570756
0,"(1,)",pure,b,joint,1.0003946558336905,1.0,1.0003946558336905
0,"(2,)",pure,b,joint,1.000457389108618,1.0,1.000457389108618
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,2.0008520449423086,1.0,2.0008520449423086
0,"(1, 2, 3)",pure,b,joint,2.0008520449423086,1.0,2.0008520449423086
0,"(0,)",pure,b,interaction,1.9999906573570756,1.0,1.9999906573570756
0,"(1,)",pure,b,interaction,1.0003946558336905,1.0,1.0003946558336905
0,"(2,)",pure,b,interaction,1.000457389108618,1.0,1.000457389108618
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,2.0645827023940084,1.0,2.0645827023940084
0,"(1,)",pure,m,individual,0.0696414091075207,1.0,0.0696414091075207
0,"(2,)",pure,m,individual,1.3735832759930149,1.0,1.3735832759930149
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,1.4432246851005375,1.0,1.4432246851005375
0,"(1, 2, 3)",pure,m,individual,1.4432246851005375,1.0,1.4432246851005375
0,"(0,)",pure,m,joint,2.0645827023940084,1.0,2.0645827023940084
0,"(1,)",pure,m,joint,0.0696414091075207,1.0,0.0696414091075207
0,"(2,)",pure,m,joint,1.3735832759930149,1.0,1.3735832759930149
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,1.4432246851005375,1.0,1.4432246851005375
0,"(1, 2, 3)",pure,m,joint,1.4432246851005375,1.0,1.4432246851005375
0,"(0,)",pure,m,interaction,2.0645827023940084,1.0,2.0645827023940084
0,"(1,)",pure,m,interaction,0.0696414091075207,1.0,0.0696414091075207
0,"(2,)",pure,m,interaction,1.3735832759930149,1.0,1.3735832759930149
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,1.9984014443252818e-15,1.0,1.9984014443252818e-15
0,"(1, 2, 3)",pure,m,interaction,2.220446049250313e-16,1.0,2.220446049250313e-16
0,"(0,)",partial,c,individual,1.5181067258725691,1.0,1.5181067258725691
0,"(1,)",partial,c,individual,0.6573478380918192,1.0,0.6573478380918192
0,"(2,)",partial,c,individual,0.24159226310163862,1.0,0.24159226310163862
0,"(3,)",partial,c,individual,0.830960487227019,1.0,0.830960487227019
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,1.5181067258725691,1.0,1.5181067258725691
0,"(1,)",partial,c,joint,0.6573478380918192,1.0,0.6573478380918192
0,"(2,)",partial,c,joint,0.24159226310163856,1.0,0.24159226310163856
0,"(3,)",partial,c,joint,0.830960487227019,1.0,0.830960487227019
0,"(1, 2)",partial,c,joint,0.5818863073335512,1.0,0.5818863073335512
0,"(1, 2, 3)",partial,c,joint,1.2971584597058026,1.0,1.2971584597058026
0,"(0,)",partial,c,interaction,1.5181067258725691,1.0,1.5181067258725691
0,"(1,)",partial,c,interaction,0.6573478380918192,1.0,0.6573478380918192
0,"(2,)",partial,c,interaction,0.24159226310163862,1.0,0.24159226310163862
0,"(3,)",partial,c,interaction,0.830960487227019,1.0,0.830960487227019
0,"(1, 2)",partial,c,interaction,-0.8995769259049373,1.0,-0.8995769259049373
0,"(1, 2, 3)",partial,c,interaction,0.6638233748471383,1.0,0.6638233748471383
0,"(0,)",partial,b,individual,1.9999906573570758,1.0,1.9999906573570758
0,"(1,)",partial,b,individual,1.0003946558336905,1.0,1.0003946558336905
0,"(2,)",partial,b,individual,1.0004573891086181,1.0,1.0004573891086181
0,"(3,)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0
0,"(0,)",partial,b,joint,1.9999906573570754,1.0,1.9999906573570754
0,"(1,)",partial,b,joint,1.0003946558336905,1.0,1.0003946558336905
0,"(2,)",partial,b,joint,1.000457389108618,1.0,1.000457389108618
0,"(3,)",partial,b,joint,0.0,1.0,0.0
0,"(1, 2)",partial,b,joint,2.0008520449423086,1.0,2.0008520449423086
0,"(1, 2, 3)",partial,b,joint,2.0008520449423086,1.0,2.0008520449423086
0,"(0,)",partial,b,interaction,1.9999906573570758,1.0,1.9999906573570758
0,"(1,)",partial,b,interaction,1.0003946558336905,1.0,1.0003946558336905
0,"(2,)",partial,b,interaction,1.0004573891086181,1.0,1.0004573891086181
0,"(3,)",partial,b,interaction,0.0,1.0,0.0
0,"(1, 2)",partial,b,interaction,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(0,)",partial,m,individual,2.0645827023939956,1.0,2.0645827023939956
0,"(1,)",partial,m,individual,0.06964140910750938,1.0,0.06964140910750938
0,"(2,)",partial,m,individual,1.3735832759930036,1.0,1.3735832759930036
0,"(3,)",partial,m,individual,-1.1102230246251565e-16,1.0,-1.1102230246251565e-16
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0
0,"(0,)",partial,m,joint,2.064582702393995,1.0,2.064582702393995
0,"(1,)",partial,m,joint,0.06964140910750942,1.0,0.06964140910750942
0,"(2,)",partial,m,joint,1.3735832759930038,1.0,1.3735832759930038
0,"(3,)",partial,m,joint,0.0,1.0,0.0
0,"(1, 2)",partial,m,joint,1.4432246851005188,1.0,1.4432246851005188
0,"(1, 2, 3)",partial,m,joint,1.4432246851005188,1.0,1.4432246851005188
0,"(0,)",partial,m,interaction,2.0645827023939956,1.0,2.0645827023939956
0,"(1,)",partial,m,interaction,0.06964140910750938,1.0,0.06964140910750938
0,"(2,)",partial,m,interaction,1.3735832759930036,1.0,1.3735832759930036
0,"(3,)",partial,m,interaction,-1.1102230246251565e-16,1.0,-1.1102230246251565e-16
0,"(1, 2)",partial,m,interaction,-1.4876988529977098e-14,1.0,-1.4876988529977098e-14
0,"(1, 2, 3)",partial,m,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(0,)",full,c,individual,0.5452310096944548,1.0,0.5452310096944548
0,"(1,)",full,c,individual,-0.1823323976899065,1.0,-0.1823323976899065
0,"(2,)",full,c,individual,-0.7337420100017882,1.0,-0.7337420100017882
0,"(3,)",full,c,individual,0.0,1.0,0.0
