game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,2.209758859711634,1.0,2.209758859711634
0,"(1,)",pure,c,individual,0.21229770107238177,1.0,0.21229770107238177
0,"(2,)",pure,c,individual,1.1275143371498002,1.0,1.1275143371498002
0,"(3,)",pure,c,individual,-0.1929971698920392,1.0,-0.1929971698920392
0,"(1, 2)",pure,c,individual,0.9311445327145372,1.0,0.9311445327145372
0,"(1, 2, 3)",pure,c,individual,1.0488234105391525,1.0,1.0488234105391525
0,"(0,)",pure,c,joint,2.209758859711634,1.0,2.209758859711634
0,"(1,)",pure,c,joint,0.21229770107238177,1.0,0.21229770107238177
0,"(2,)",pure,c,joint,1.1275143371498002,1.0,1.1275143371498002
0,"(3,)",pure,c,joint,-0.1929971698920392,1.0,-0.1929971698920392
0,"(1, 2)",pure,c,joint,0.9311445327145372,1.0,0.9311445327145372
0,"(1, 2, 3)",pure,c,joint,1.0488234105391525,1.0,1.0488234105391525
0,"(0,)",pure,c,interaction,2.209758859711634,1.0,2.209758859711634
0,"(1,)",pure,c,interaction,0.21229770107238177,1.0,0.21229770107238177
0,"(2,)",pure,c,interaction,1.1275143371498002,1.0,1.1275143371498002
0,"(3,)",pure,c,interaction,-0.1929971698920392,1.0,-0.1929971698920392
0,"(1, 2)",pure,c,interaction,-0.40866750550764475,1.0,-0.40866750550764475
0,"(1, 2, 3)",pure,c,interaction,0.4889023866289999,1.0,0.4889023866289999
0,"(0,)",pure,b,individual,2.0130087352502684,1.0,2.0130087352502684
0,"(1,)",pure,b,individual,0.9998253129522642,1.0,0.9998253129522642
0,"(2,)",pure,b,individual,1.0002327750113045,1.0,1.0002327750113045
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,2.0000580879635685,1.0,2.0000580879635685
0,"(1, 2, 3)",pure,b,individual,2.0000580879635685,1.0,2.0000580879635685
0,"(0,)",pure,b,joint,2.0130087352502684,1.0,2.0130087352502684
0,"(1,)",pure,b,joint,0.9998253129522642,1.0,0.9998253129522642
0,"(2,)",pure,b,joint,1.0002327750113045,1.0,1.0002327750113045
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,2.0000580879635685,1.0,2.0000580879635685
0,"(1, 2, 3)",pure,b,joint,2.0000580879635685,1.0,2.0000580879635685
0,"(0,)",pure,b,interaction,2.0130087352502684,1.0,2.0130087352502684
0,"(1,)",pure,b,interaction,0.9998253129522642,1.0,0.9998253129522642
0,"(2,)",pure,b,interaction,1.0002327750113045,1.0,1.0002327750113045
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,2.0152903794779364,1.0,2.0152903794779364
0,"(1,)",pure,m,individual,-0.0014036674354545031,1.0,-0.0014036674354545031
0,"(2,)",pure,m,individual,1.0770269165937574,1.0,1.0770269165937574
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,1.0756232491583049,1.0,1.0756232491583049
0,"(1, 2, 3)",pure,m,individual,1.0756232491583049,1.0,1.0756232491583049
0,"(0,)",pure,m,joint,2.0152903794779364,1.0,2.0152903794779364
0,"(1,)",pure,m,joint,-0.0014036674354545031,1.0,-0.0014036674354545031
0,"(2,)",pure,m,joint,1.0770269165937574,1.0,1.0770269165937574
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,1.0756232491583049,1.0,1.0756232491583049
0,"(1, 2, 3)",pure,m,joint,1.0756232491583049,1.0,1.0756232491583049
0,"(0,)",pure,m,interaction,2.0152903794779364,1.0,2.0152903794779364
0,"(1,)",pure,m,interaction,-0.0014036674354545031,1.0,-0.0014036674354545031
0,"(2,)",pure,m,interaction,1.0770269165937574,1.0,1.0770269165937574
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,1.9984014443252818e-15,1.0,1.9984014443252818e-15
0,"(1, 2, 3)",pure,m,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(0,)",partial,c,individual,2.1001722775474327,1.0,2.1001722775474327
0,"(1,)",partial,c,individual,0.06966955975260902,1.0,0.06966955975260902
0,"(2,)",partial,c,individual,1.0573298100427706,1.0,1.0573298100427706
0,"(3,)",partial,c,individual,-0.09620190006759932,1.0,-0.09620190006759932
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,2.100172277547433,1.0,2.100172277547433
0,"(1,)",partial,c,joint,0.06966955975260886,1.0,0.06966955975260886
0,"(2,)",partial,c,joint,1.0573298100427708,1.0,1.0573298100427708
0,"(3,)",partial,c,joint,-0.09620190006759939,1.0,-0.09620190006759939
0,"(1, 2)",partial,c,joint,1.0467357741497152,1.0,1.0467357741497152
0,"(1, 2, 3)",partial,c,joint,0.9850171490513657,1.0,0.9850171490513657
0,"(0,)",partial,c,interaction,2.1001722775474327,1.0,2.1001722775474327
0,"(1,)",partial,c,interaction,0.06966955975260902,1.0,0.06966955975260902
