game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,3.3810212884714477,1.0,3.3810212884714477
0,"(1,)",pure,c,individual,2.337205386265077,1.0,2.337205386265077
0,"(2,)",pure,c,individual,2.076643751605393,1.0,2.076643751605393
0,"(3,)",pure,c,individual,2.2244597718953156,1.0,2.2244597718953156
0,"(1, 2)",pure,c,individual,2.387836211974982,1.0,2.387836211974982
0,"(1, 2, 3)",pure,c,individual,2.6412613265339946,1.0,2.6412613265339946
0,"(0,)",pure,c,joint,3.3810212884714477,1.0,3.3810212884714477
0,"(1,)",pure,c,joint,2.337205386265077,1.0,2.337205386265077
0,"(2,)",pure,c,joint,2.076643751605393,1.0,2.076643751605393
0,"(3,)",pure,c,joint,2.2244597718953156,1.0,2.2244597718953156
0,"(1, 2)",pure,c,joint,2.387836211974982,1.0,2.387836211974982
0,"(1, 2, 3)",pure,c,joint,2.6412613265339946,1.0,2.6412613265339946
0,"(0,)",pure,c,interaction,3.3810212884714477,1.0,3.3810212884714477
0,"(1,)",pure,c,interaction,2.337205386265077,1.0,2.337205386265077
0,"(2,)",pure,c,interaction,2.076643751605393,1.0,2.076643751605393
0,"(3,)",pure,c,interaction,2.2244597718953156,1.0,2.2244597718953156
0,"(1, 2)",pure,c,interaction,-2.026012925895487,1.0,-2.026012925895487
0,"(1, 2, 3)",pure,c,interaction,1.46734834241727,1.0,1.46734834241727
0,"(0,)",pure,b,individual,2.0197248401870946,1.0,2.0197248401870946
0,"(1,)",pure,b,individual,1.001367765533233,1.0,1.001367765533233
0,"(2,)",pure,b,individual,1.0000003725665234,1.0,1.0000003725665234
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,2.0013681380997568,1.0,2.0013681380997568
0,"(1, 2, 3)",pure,b,individual,2.0013681380997568,1.0,2.0013681380997568
0,"(0,)",pure,b,joint,2.0197248401870946,1.0,2.0197248401870946
0,"(1,)",pure,b,joint,1.001367765533233,1.0,1.001367765533233
0,"(2,)",pure,b,joint,1.0000003725665234,1.0,1.0000003725665234
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,2.0013681380997568,1.0,2.0013681380997568
0,"(1, 2, 3)",pure,b,joint,2.0013681380997568,1.0,2.0013681380997568
0,"(0,)",pure,b,interaction,2.0197248401870946,1.0,2.0197248401870946
0,"(1,)",pure,b,interaction,1.001367765533233,1.0,1.001367765533233
0,"(2,)",pure,b,interaction,1.0000003725665234,1.0,1.0000003725665234
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,2.220446049250313e-16,1.0,2.220446049250313e-16
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,2.27275124288085,1.0,2.27275124288085
0,"(1,)",pure,m,individual,0.029435005166160155,1.0,0.029435005166160155
0,"(2,)",pure,m,individual,0.9906521580502687,1.0,0.9906521580502687
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,1.0200871632164294,1.0,1.0200871632164294
0,"(1, 2, 3)",pure,m,individual,1.0200871632164294,1.0,1.0200871632164294
0,"(0,)",pure,m,joint,2.27275124288085,1.0,2.27275124288085
0,"(1,)",pure,m,joint,0.029435005166160155,1.0,0.029435005166160155
0,"(2,)",pure,m,joint,0.9906521580502687,1.0,0.9906521580502687
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,1.0200871632164294,1.0,1.0200871632164294
0,"(1, 2, 3)",pure,m,joint,1.0200871632164294,1.0,1.0200871632164294
0,"(0,)",pure,m,interaction,2.27275124288085,1.0,2.27275124288085
0,"(1,)",pure,m,interaction,0.029435005166160155,1.0,0.029435005166160155
0,"(2,)",pure,m,interaction,0.9906521580502687,1.0,0.9906521580502687
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,6.661338147750939e-16,1.0,6.661338147750939e-16
0,"(1, 2, 3)",pure,m,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(0,)",partial,c,individual,1.4919194651793029,1.0,1.4919194651793029
0,"(1,)",partial,c,individual,0.6714844484225544,1.0,0.6714844484225544
0,"(2,)",partial,c,individual,0.2124134911388158,1.0,0.2124134911388158
0,"(3,)",partial,c,individual,0.7182686321176053,1.0,0.7182686321176053
