game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,4.7953962875961915,1.0,4.7953962875961915
0,"(1,)",pure,c,individual,4.794205176173473,1.0,4.794205176173473
0,"(2,)",pure,c,individual,4.757437525571307,1.0,4.757437525571307
0,"(3,)",pure,c,individual,3.6500181684074784,1.0,3.6500181684074784
0,"(1, 2)",pure,c,individual,6.384830932638817,1.0,6.384830932638817
0,"(1, 2, 3)",pure,c,individual,6.908330024985911,1.0,6.908330024985911
0,"(0,)",pure,c,joint,4.7953962875961915,1.0,4.7953962875961915
0,"(1,)",pure,c,joint,4.794205176173473,1.0,4.794205176173473
0,"(2,)",pure,c,joint,4.757437525571307,1.0,4.757437525571307
0,"(3,)",pure,c,joint,3.6500181684074784,1.0,3.6500181684074784
0,"(1, 2)",pure,c,joint,6.384830932638817,1.0,6.384830932638817
0,"(1, 2, 3)",pure,c,joint,6.908330024985911,1.0,6.908330024985911
0,"(0,)",pure,c,interaction,4.7953962875961915,1.0,4.7953962875961915
0,"(1,)",pure,c,interaction,4.794205176173473,1.0,4.794205176173473
0,"(2,)",pure,c,interaction,4.757437525571307,1.0,4.757437525571307
0,"(3,)",pure,c,interaction,3.6500181684074784,1.0,3.6500181684074784
0,"(1, 2)",pure,c,interaction,-3.166811769105964,1.0,-3.166811769105964
0,"(1, 2, 3)",pure,c,interaction,2.434204800042762,1.0,2.434204800042762
0,"(0,)",pure,b,individual,1.9696183631385342,1.0,1.9696183631385342
0,"(1,)",pure,b,individual,2.018592798227755,1.0,2.018592798227755
0,"(2,)",pure,b,individual,2.0017671951056633,1.0,2.0017671951056633
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,4.034846770570998,1.0,4.034846770570998
0,"(1, 2, 3)",pure,b,individual,4.034846770570998,1.0,4.034846770570998
0,"(0,)",pure,b,joint,1.9696183631385342,1.0,1.9696183631385342
0,"(1,)",pure,b,joint,2.018592798227755,1.0,2.018592798227755
0,"(2,)",pure,b,joint,2.0017671951056633,1.0,2.0017671951056633
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,4.034846770570998,1.0,4.034846770570998
0,"(1, 2, 3)",pure,b,joint,4.034846770570998,1.0,4.034846770570998
0,"(0,)",pure,b,interaction,1.9696183631385342,1.0,1.9696183631385342
0,"(1,)",pure,b,interaction,2.018592798227755,1.0,2.018592798227755
0,"(2,)",pure,b,interaction,2.0017671951056633,1.0,2.0017671951056633
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,0.014486777237579851,1.0,0.014486777237579851
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,2.00010534287993,1.0,2.00010534287993
0,"(1,)",pure,m,individual,2.0460048921709197,1.0,2.0460048921709197
0,"(2,)",pure,m,individual,2.389353413535058,1.0,2.389353413535058
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,3.4627443629558754,1.0,3.4627443629558754
0,"(1, 2, 3)",pure,m,individual,3.4627443629558754,1.0,3.4627443629558754
0,"(0,)",pure,m,joint,2.00010534287993,1.0,2.00010534287993
0,"(1,)",pure,m,joint,2.0460048921709197,1.0,2.0460048921709197
0,"(2,)",pure,m,joint,2.389353413535058,1.0,2.389353413535058
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,3.4627443629558754,1.0,3.4627443629558754
0,"(1, 2, 3)",pure,m,joint,3.4627443629558754,1.0,3.4627443629558754
