game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,2.05159363749514,1.0,2.05159363749514
0,"(1,)",pure,c,individual,0.1583569998115283,1.0,0.1583569998115283
0,"(2,)",pure,c,individual,1.2953446358532419,1.0,1.2953446358532419
0,"(3,)",pure,c,individual,0.0453105489949337,1.0,0.0453105489949337
0,"(1, 2)",pure,c,individual,1.132464078601058,1.0,1.132464078601058
0,"(1, 2, 3)",pure,c,individual,1.184911208714548,1.0,1.184911208714548
0,"(0,)",pure,c,joint,2.05159363749514,1.0,2.05159363749514
0,"(1,)",pure,c,joint,0.1583569998115283,1.0,0.1583569998115283
0,"(2,)",pure,c,joint,1.2953446358532419,1.0,1.2953446358532419
0,"(3,)",pure,c,joint,0.0453105489949337,1.0,0.0453105489949337
0,"(1, 2)",pure,c,joint,1.132464078601058,1.0,1.132464078601058
0,"(1, 2, 3)",pure,c,joint,1.184911208714548,1.0,1.184911208714548
0,"(0,)",pure,c,interaction,2.05159363749514,1.0,2.05159363749514
0,"(1,)",pure,c,interaction,0.1583569998115283,1.0,0.1583569998115283
0,"(2,)",pure,c,interaction,1.2953446358532419,1.0,1.2953446358532419
0,"(3,)",pure,c,interaction,0.0453105489949337,1.0,0.0453105489949337
0,"(1, 2)",pure,c,interaction,-0.32123755706371204,1.0,-0.32123755706371204
0,"(1, 2, 3)",pure,c,interaction,0.5308583402361131,1.0,0.5308583402361131
0,"(0,)",pure,b,individual,2.019358878421695,1.0,2.019358878421695
0,"(1,)",pure,b,individual,1.0008415192275593,1.0,1.0008415192275593
0,"(2,)",pure,b,individual,0.9998307143259921,1.0,0.9998307143259921
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,2.0006722335535514,1.0,2.0006722335535514
0,"(1, 2, 3)",pure,b,individual,2.0006722335535514,1.0,2.0006722335535514
0,"(0,)",pure,b,joint,2.019358878421695,1.0,2.019358878421695
0,"(1,)",pure,b,joint,1.0008415192275593,1.0,1.0008415192275593
0,"(2,)",pure,b,joint,0.9998307143259921,1.0,0.9998307143259921
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,2.0006722335535514,1.0,2.0006722335535514
0,"(1, 2, 3)",pure,b,joint,2.0006722335535514,1.0,2.0006722335535514
0,"(0,)",pure,b,interaction,2.019358878421695,1.0,2.019358878421695
0,"(1,)",pure,b,interaction,1.0008415192275593,1.0,1.0008415192275593
0,"(2,)",pure,b,interaction,0.9998307143259921,1.0,0.9998307143259921
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,1.9985050729189853,1.0,1.9985050729189853
0,"(1,)",pure,m,individual,-0.018630793963732017,1.0,-0.018630793963732017
0,"(2,)",pure,m,individual,1.1470651907870422,1.0,1.1470651907870422
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,1.1284343968233088,1.0,1.1284343968233088
0,"(1, 2, 3)",pure,m,individual,1.1284343968233088,1.0,1.1284343968233088
0,"(0,)",pure,m,joint,1.9985050729189853,1.0,1.9985050729189853
0,"(1,)",pure,m,joint,-0.018630793963732017,1.0,-0.018630793963732017
0,"(2,)",pure,m,joint,1.1470651907870422,1.0,1.1470651907870422
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,1.1284343968233088,1.0,1.1284343968233088
0,"(1, 2, 3)",pure,m,joint,1.1284343968233088,1.0,1.1284343968233088
0,"(0,)",pure,m,interaction,1.9985050729189853,1.0,1.9985050729189853
0,"(1,)",pure,m,interaction,-0.018630793963732017,1.0,-0.018630793963732017
0,"(2,)",pure,m,interaction,1.1470651907870422,1.0,1.1470651907870422
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,-1.3322676295501878e-15,1.0,-1.3322676295501878e-15
0,"(1, 2, 3)",pure,m,interaction,0.0,1.0,0.0
0,"(0,)",partial,c,individual,2.03357995620007,1.0,2.03357995620007
0,"(1,)",partial,c,individual,0.00817868850879433,1.0,0.00817868850879433
0,"(2,)",partial,c,individual,1.1736238097810285,1.0,1.1736238097810285
0,"(3,)",partial,c,individual,-0.01721340091093926,1.0,-0.01721340091093926
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,2.0335799562000703,1.0,2.0335799562000703
0,"(1,)",partial,c,joint,0.008178688508794461,1.0,0.008178688508794461
0,"(2,)",partial,c,joint,1.1736238097810285,1.0,1.1736238097810285
0,"(3,)",partial,c,joint,-0.017213400910938946,1.0,-0.017213400910938946
0,"(1, 2)",partial,c,joint,1.1417851621790964,1.0,1.1417851621790964
0,"(1, 2, 3)",partial,c,joint,1.1657433123991812,1.0,1.1657433123991812
0,"(0,)",partial,c,interaction,2.03357995620007,1.0,2.03357995620007
0,"(1,)",partial,c,interaction,0.00817868850879433,1.0,0.00817868850879433
0,"(2,)",partial,c,interaction,1.1736238097810285,1.0,1.1736238097810285
0,"(3,)",partial,c,interaction,-0.01721340091093926,1.0,-0.01721340091093926
0,"(1, 2)",partial,c,interaction,-0.10527299519225708,1.0,-0.10527299519225708
0,"(1, 2, 3)",partial,c,interaction,0.2431206796182881,1.0,0.2431206796182881
0,"(0,)",partial,b,individual,2.019358878421695,1.0,2.019358878421695
0,"(1,)",partial,b,individual,1.0008415192275595,1.0,1.0008415192275595
0,"(2,)",partial,b,individual,0.9998307143259919,1.0,0.9998307143259919
0,"(3,)",partial,b,individual,2.220446049250313e-16,1.0,2.220446049250313e-16
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0
0,"(0,)",partial,b,joint,2.019358878421695,1.0,2.019358878421695
0,"(1,)",partial,b,joint,1.0008415192275593,1.0,1.0008415192275593
0,"(2,)",partial,b,joint,0.9998307143259921,1.0,0.9998307143259921
0,"(3,)",partial,b,joint,0.0,1.0,0.0
0,"(1, 2)",partial,b,joint,2.0006722335535514,1.0,2.0006722335535514
0,"(1, 2, 3)",partial,b,joint,2.0006722335535514,1.0,2.0006722335535514
0,"(0,)",partial,b,interaction,2.019358878421695,1.0,2.019358878421695
0,"(1,)",partial,b,interaction,1.0008415192275595,1.0,1.0008415192275595
0,"(2,)",partial,b,interaction,0.9998307143259919,1.0,0.9998307143259919
0,"(3,)",partial,b,interaction,2.220446049250313e-16,1.0,2.220446049250313e-16
0,"(1, 2)",partial,b,interaction,2.220446049250313e-16,1.0,2.220446049250313e-16
0,"(1, 2, 3)",partial,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(0,)",partial,m,individual,1.9985050729189995,1.0,1.9985050729189995
0,"(1,)",partial,m,individual,-0.01863079396371914,1.0,-0.01863079396371914
0,"(2,)",partial,m,individual,1.147065190787057,1.0,1.147065190787057
0,"(3,)",partial,m,individual,0.0,1.0,0.0
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0
0,"(0,)",partial,m,joint,1.998505072918999,1.0,1.998505072918999
0,"(1,)",partial,m,joint,-0.01863079396371914,1.0,-0.01863079396371914
0,"(2,)",partial,m,joint,1.1470651907870573,1.0,1.1470651907870573
