game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,1.8902614262337973,1.0,1.8902614262337973
0,"(1,)",pure,c,individual,1.8901658731426876,1.0,1.8901658731426876
0,"(2,)",pure,c,individual,1.8902953187389882,1.0,1.8902953187389882
0,"(3,)",pure,c,individual,-0.015059354055854596,1.0,-0.015059354055854596
0,"(1, 2)",pure,c,individual,3.9512460157830644,1.0,3.9512460157830644
0,"(1, 2, 3)",pure,c,individual,4.040218542244528,1.0,4.040218542244528
0,"(0,)",pure,c,joint,1.8902614262337973,1.0,1.8902614262337973
0,"(1,)",pure,c,joint,1.8901658731426876,1.0,1.8901658731426876
0,"(2,)",pure,c,joint,1.8902953187389882,1.0,1.8902953187389882
0,"(3,)",pure,c,joint,-0.015059354055854596,1.0,-0.015059354055854596
0,"(1, 2)",pure,c,joint,3.9512460157830644,1.0,3.9512460157830644
0,"(1, 2, 3)",pure,c,joint,4.040218542244528,1.0,4.040218542244528
0,"(0,)",pure,c,interaction,1.8902614262337973,1.0,1.8902614262337973
0,"(1,)",pure,c,interaction,1.8901658731426876,1.0,1.8901658731426876
0,"(2,)",pure,c,interaction,1.8902953187389882,1.0,1.8902953187389882
0,"(3,)",pure,c,interaction,-0.015059354055854596,1.0,-0.015059354055854596
0,"(1, 2)",pure,c,interaction,0.17078482390138872,1.0,0.17078482390138872
0,"(1, 2, 3)",pure,c,interaction,-0.10746345057027717,1.0,-0.10746345057027717
0,"(0,)",pure,b,individual,1.9865301392308035,1.0,1.9865301392308035
0,"(1,)",pure,b,individual,2.008847393013728,1.0,2.008847393013728
0,"(2,)",pure,b,individual,1.9737539203410384,1.0,1.9737539203410384
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,3.9890379292412255,1.0,3.9890379292412255
0,"(1, 2, 3)",pure,b,individual,3.9890379292412255,1.0,3.9890379292412255
0,"(0,)",pure,b,joint,1.9865301392308035,1.0,1.9865301392308035
0,"(1,)",pure,b,joint,2.008847393013728,1.0,2.008847393013728
0,"(2,)",pure,b,joint,1.9737539203410384,1.0,1.9737539203410384
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,3.9890379292412255,1.0,3.9890379292412255
0,"(1, 2, 3)",pure,b,joint,3.9890379292412255,1.0,3.9890379292412255
0,"(0,)",pure,b,interaction,1.9865301392308035,1.0,1.9865301392308035
0,"(1,)",pure,b,interaction,2.008847393013728,1.0,2.008847393013728
0,"(2,)",pure,b,interaction,1.9737539203410384,1.0,1.9737539203410384
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,0.006436615886459052,1.0,0.006436615886459052
