,l2,r2,order,index,weighting_scheme,game_title
1,0.013347737925521427,-9.960937500000004,1,k-SII,uniform,SOUM
2,0.03026100369002154,-9.402252906976734,2,k-SII,uniform,SOUM
3,0.03967957856262767,-2.2187446407134312,3,k-SII,uniform,SOUM
4,0.07981838249302155,-3.3815093588871656,4,k-SII,uniform,SOUM
5,0.08592301435565508,-2.532767495158342,5,k-SII,uniform,SOUM
6,0.05667469245171758,-1.5708893622266822,6,k-SII,uniform,SOUM
7,0.04331981924096995,-3.985072486934052,7,k-SII,uniform,SOUM
8,0.00465186538883846,-0.30343149227917054,8,k-SII,uniform,SOUM
9,0.0012895610092413506,-5.240827655086681,9,k-SII,uniform,SOUM
10,6.433725468866123e-23,1.0,10,k-SII,uniform,SOUM
1,0.013347737925521427,-9.960937500000004,1,STII,uniform,SOUM
2,0.00428222747574937,-2.3314144736842106,2,STII,uniform,SOUM
3,0.0015570775294442899,-0.8458646616541359,3,STII,uniform,SOUM
4,0.0006256398219850354,-0.29549718574108996,4,STII,uniform,SOUM
5,0.0002701214655022279,1.5543122344752192e-15,5,STII,uniform,SOUM
6,0.00012073353552426645,0.22809558291093135,6,STII,uniform,SOUM
7,5.272182062527763e-05,0.4582484725050928,7,STII,uniform,SOUM
8,2.0084503095343874e-05,0.699827203159714,8,STII,uniform,SOUM
9,4.756855996265656e-06,0.9087669280114041,9,STII,uniform,SOUM
10,0.0,1.0,10,STII,uniform,SOUM
1,0.013347737650833445,-9.960937500000002,1,FSII,uniform,SOUM
2,0.0022067880580611374,-0.3577302893417913,2,FSII,uniform,SOUM
3,0.001338760093935344,-0.7677533015398836,3,FSII,uniform,SOUM
4,0.00043545947074356427,0.07794706523820061,4,FSII,uniform,SOUM
5,0.00013805327057837867,0.21051721293255532,5,FSII,uniform,SOUM
6,3.4205909662800125e-05,0.5816566902808044,6,FSII,uniform,SOUM
7,6.440446648527025e-06,0.880731810828887,7,FSII,uniform,SOUM
8,8.265077754868958e-07,0.9829051489619652,8,FSII,uniform,SOUM
9,5.525460591222562e-08,0.9988386300540282,9,FSII,uniform,SOUM
10,2.057351513421648e-21,1.0,10,FSII,uniform,SOUM
1,4.70575695724327e-05,-100.3000000000001,1,FBII,uniform,SOUM
2,4.496715433969877e-05,-16.600000000000033,2,FBII,uniform,SOUM
3,3.939271371907495e-05,-3.8457142857142763,3,FBII,uniform,SOUM
4,2.963744263298328e-05,-0.6571428571428828,4,FBII,uniform,SOUM
5,1.793111732967307e-05,0.39403453689167856,5,FBII,uniform,SOUM
6,8.175846243581786e-06,0.7922077922077906,6,FBII,uniform,SOUM
7,2.601405622957696e-06,0.9420889348500529,7,FBII,uniform,SOUM
8,5.109903902238974e-07,0.9891304347826074,8,FBII,uniform,SOUM
9,4.645367183853158e-08,0.9990215264187867,9,FBII,uniform,SOUM
10,4.508177912447186e-32,1.0,10,FBII,uniform,SOUM
1,0.8456439587784171,-2.3839192481726417,1,k-SII,Shapley kernel,SOUM
2,0.8862357966132178,-0.43266790881178396,2,k-SII,Shapley kernel,SOUM
3,1.2972281546905893,-0.2599541951863964,3,k-SII,Shapley kernel,SOUM
4,1.9856325881746506,-0.42862634775504915,4,k-SII,Shapley kernel,SOUM
5,2.150029531428841,-0.3832905172116967,5,k-SII,Shapley kernel,SOUM
6,1.5548952004133083,-0.18043669096419324,6,k-SII,Shapley kernel,SOUM
7,0.9073104160240697,-0.3549316941080618,7,k-SII,Shapley kernel,SOUM
8,0.17752716013287395,0.15067000477929204,8,k-SII,Shapley kernel,SOUM
9,0.02417699566602586,0.565709313670906,9,k-SII,Shapley kernel,SOUM
10,1.4909551069685466e-20,1.0,10,k-SII,Shapley kernel,SOUM
1,0.8456439587784171,-2.3839192481726417,1,STII,Shapley kernel,SOUM
2,0.49655415339913533,-0.8762789088704639,2,STII,Shapley kernel,SOUM
3,0.322618128277016,-0.4886730215207651,3,STII,Shapley kernel,SOUM
4,0.21263495786605152,-0.250614114575203,4,STII,Shapley kernel,SOUM
5,0.1368621465663345,-0.0459598212238419,5,STII,Shapley kernel,SOUM
6,0.08304344456631742,0.16620688863138378,6,STII,Shapley kernel,SOUM
7,0.045071437081569236,0.4059803177984471,7,STII,Shapley kernel,SOUM
8,0.019619388286820118,0.669379254206409,8,STII,Shapley kernel,SOUM
9,0.004871020540176032,0.902383430611734,9,STII,Shapley kernel,SOUM
10,0.0,1.0,10,STII,Shapley kernel,SOUM
1,0.8456439413756008,-2.383919248172642,1,FSII,Shapley kernel,SOUM
2,0.30761759278294487,0.09190941940609887,2,FSII,Shapley kernel,SOUM
3,0.10834857675563664,0.2232135030146385,3,FSII,Shapley kernel,SOUM
4,0.03323948399104364,0.5867162610315302,4,FSII,Shapley kernel,SOUM
5,0.008407498238940738,0.848774500380585,5,FSII,Shapley kernel,SOUM
6,0.0016630082611246478,0.9663605224556215,6,FSII,Shapley kernel,SOUM
7,0.00023965810349971456,0.9950084600978775,7,FSII,Shapley kernel,SOUM
8,2.229128075251153e-05,0.9995337722196715,8,FSII,Shapley kernel,SOUM
9,1.0018553147215518e-06,0.9999790366080095,9,FSII,Shapley kernel,SOUM
10,7.394680121811256e-20,1.0,10,FSII,Shapley kernel,SOUM
1,0.047761485048109446,-500.014371736861,1,FBII,Shapley kernel,SOUM
2,0.044515712247780836,-79.78828026997661,2,FBII,Shapley kernel,SOUM
3,0.037608980318827936,-6.431518838318436,3,FBII,Shapley kernel,SOUM
4,0.02727940248779652,-1.2187816152615283,4,FBII,Shapley kernel,SOUM
5,0.015292125377206785,0.37022906933754895,5,FBII,Shapley kernel,SOUM
6,0.005642908023922998,0.8430910323424061,6,FBII,Shapley kernel,SOUM
7,0.0011331855618384882,0.9735667321131652,7,FBII,Shapley kernel,SOUM
8,9.778796552752659e-05,0.9979114245504782,8,FBII,Shapley kernel,SOUM
9,2.458394676080894e-06,0.9999484358749956,9,FBII,Shapley kernel,SOUM
10,2.3151911873075177e-29,1.0,10,FBII,Shapley kernel,SOUM
