,l2,r2,order,index,weighting_scheme,game_title
1,0.1691961120141915,-4.109636998345557,1,k-SII,uniform,Bike Sharing Ensemble Selection
2,0.20547287712584675,-2.8082378695305352,2,k-SII,uniform,Bike Sharing Ensemble Selection
3,0.24575273912821485,-2.438582937856129,3,k-SII,uniform,Bike Sharing Ensemble Selection
4,0.31726856090934613,-3.088545253040584,4,k-SII,uniform,Bike Sharing Ensemble Selection
5,0.3125032671351413,-2.3031062950076,5,k-SII,uniform,Bike Sharing Ensemble Selection
6,0.1443671130856641,-0.6997537421146605,6,k-SII,uniform,Bike Sharing Ensemble Selection
7,0.10004949720188255,-2.487785960236163,7,k-SII,uniform,Bike Sharing Ensemble Selection
8,0.007929609974450457,0.40325942257724845,8,k-SII,uniform,Bike Sharing Ensemble Selection
9,0.001760543690270316,0.8195942939045151,9,k-SII,uniform,Bike Sharing Ensemble Selection
10,6.542163317847479e-25,1.0,10,k-SII,uniform,Bike Sharing Ensemble Selection
1,0.1691961120141915,-4.109636998345557,1,STII,uniform,Bike Sharing Ensemble Selection
2,1.1201230262489459,-11.043316104133453,2,STII,uniform,Bike Sharing Ensemble Selection
3,2.3285410620266003,-3.994178414360918,3,STII,uniform,Bike Sharing Ensemble Selection
4,2.0615407548680853,-1.1132990372141345,4,STII,uniform,Bike Sharing Ensemble Selection
5,0.8680742697879518,-0.564923447385647,5,STII,uniform,Bike Sharing Ensemble Selection
6,0.17759137899296096,-0.08550047959684659,6,STII,uniform,Bike Sharing Ensemble Selection
7,0.016843429481195327,0.2760251129264355,7,STII,uniform,Bike Sharing Ensemble Selection
8,0.0006425150193993235,0.9400290510851267,8,STII,uniform,Bike Sharing Ensemble Selection
9,6.494188915711345e-06,0.9993406153699148,9,STII,uniform,Bike Sharing Ensemble Selection
10,4.506242735628645e-29,1.0,10,STII,uniform,Bike Sharing Ensemble Selection
1,0.16919611435914783,-4.109637111672338,1,FSII,uniform,Bike Sharing Ensemble Selection
2,0.023390333735655265,0.4345906304007683,2,FSII,uniform,Bike Sharing Ensemble Selection
