,l2,r2,order,index,weighting_scheme,game_title
1,311.93824652777715,-1.6075555306584741,1,k-SII,uniform,Bike Sharing Local XAI
2,180.46098958333937,0.443199396540389,2,k-SII,uniform,Bike Sharing Local XAI
3,119.57982638889472,0.7190725058500673,3,k-SII,uniform,Bike Sharing Local XAI
4,28.358385416664703,0.926135323876076,4,k-SII,uniform,Bike Sharing Local XAI
5,12.633593749962857,0.966919918602287,5,k-SII,uniform,Bike Sharing Local XAI
6,0.07838541666355846,0.9997958138987495,6,k-SII,uniform,Bike Sharing Local XAI
7,5.724698552188665e-23,1.0,7,k-SII,uniform,Bike Sharing Local XAI
8,7.324850246137958e-23,1.0,8,k-SII,uniform,Bike Sharing Local XAI
9,7.672465624876691e-23,1.0,9,k-SII,uniform,Bike Sharing Local XAI
10,5.114409661981977e-22,1.0,10,k-SII,uniform,Bike Sharing Local XAI
11,5.114409661981977e-22,1.0,11,k-SII,uniform,Bike Sharing Local XAI
12,5.114409661981977e-22,1.0,12,k-SII,uniform,Bike Sharing Local XAI
1,311.93824652777715,-1.6075555306584741,1,STII,uniform,Bike Sharing Local XAI
2,305.71399305556827,0.2894003290307855,2,STII,uniform,Bike Sharing Local XAI
3,302.04468750000365,0.3869108595996317,3,STII,uniform,Bike Sharing Local XAI
4,76.09211805555553,0.822903415116025,4,STII,uniform,Bike Sharing Local XAI
5,11.039062499999115,0.9716192873689449,5,STII,uniform,Bike Sharing Local XAI
6,0.0546875000003772,0.9998575316467361,6,STII,uniform,Bike Sharing Local XAI
7,4.266235073518926e-24,1.0,7,STII,uniform,Bike Sharing Local XAI
8,4.3956251956155156e-23,1.0,8,STII,uniform,Bike Sharing Local XAI
9,1.6855130180962884e-23,1.0,9,STII,uniform,Bike Sharing Local XAI
10,6.642273294114885e-24,1.0,10,STII,uniform,Bike Sharing Local XAI
11,1.1831962979597721e-23,1.0,11,STII,uniform,Bike Sharing Local XAI
12,0.0,1.0,12,STII,uniform,Bike Sharing Local XAI
1,311.9382469375666,-1.6075555344946597,1,FSII,uniform,Bike Sharing Local XAI
2,112.75770427977591,0.6128427488271566,2,FSII,uniform,Bike Sharing Local XAI
3,44.58506050786896,0.8842233575721555,3,FSII,uniform,Bike Sharing Local XAI
4,9.442622039956337,0.9749777302776291,4,FSII,uniform,Bike Sharing Local XAI
