,l2,r2,order,index,weighting_scheme,game_title
1,0.23417256904488137,-9.527688922809258,1,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.4573354852256458,-8.263749856304399,2,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.5886891381576194,-2.362955799348437,3,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
4,1.0911807895709102,-3.380627556142189,4,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
5,1.1583624103914696,-2.5673708682328207,5,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.723379117112799,-1.4743973555573646,6,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
7,0.5459131246470417,-4.0318067301544644,7,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
8,0.05636824023482733,-0.3514567228248473,8,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
9,0.015244311898808887,-5.108806078097692,9,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
10,1.861546898324875e-24,1.0,10,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.23417256904488137,-9.527688922809258,1,STII,uniform,Bike Sharing Random Forest Ensemble Selection
2,2.391694134637563,-20.94656871463191,2,STII,uniform,Bike Sharing Random Forest Ensemble Selection
3,6.572031221418181,-4.033152027470186,3,STII,uniform,Bike Sharing Random Forest Ensemble Selection
4,7.297544134200234,-1.291174528358758,4,STII,uniform,Bike Sharing Random Forest Ensemble Selection
5,3.752894170283798,-0.5465169646376635,5,STII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.923116238566768,-0.22259116994685502,6,STII,uniform,Bike Sharing Random Forest Ensemble Selection
7,0.10424352701447855,-0.1036546940891494,7,STII,uniform,Bike Sharing Random Forest Ensemble Selection
8,0.004708139253946621,0.16851075111509783,8,STII,uniform,Bike Sharing Random Forest Ensemble Selection
9,5.623231159000441e-05,0.9409496259284944,9,STII,uniform,Bike Sharing Random Forest Ensemble Selection
10,2.032170980874441e-28,1.0,10,STII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.23417257283559045,-9.527689295676476,1,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.03580791291734804,-0.22401914857370353,2,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.02054391482798259,-0.7348664078984737,3,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
4,0.006316036784797102,0.03239981961311367,4,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
5,0.0019041957338624055,0.2642819713175184,5,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.0004508758541606706,0.6784050697234756,6,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
7,8.150236567892603e-05,0.9182294415294506,7,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
8,1.0086409604232903e-05,0.989022114230175,8,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
9,6.531823359587071e-07,0.9992821829547803,9,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
10,1.0714887757951995e-17,0.9999999999999882,10,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.0008283649406660822,-9.229502147093,1,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.0007410006143246899,-3.401747882074294,2,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.0006090913372119458,-1.0286029036289852,3,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
4,0.00043154990077495114,0.09678493225886964,4,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
5,0.00024737699762516954,0.6262995269029432,5,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.00010759829702960829,0.8657948091821411,6,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
7,3.2865967404474377e-05,0.9625021908737759,7,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
8,6.2309454945425525e-06,0.9931005840750017,8,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
9,5.491436678707378e-07,0.9993957445010843,9,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
10,7.70911256760572e-28,1.0,10,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
1,14.093409858695477,-2.0879425846027533,1,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,13.49386052999477,-0.28800073378636326,2,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,18.934249458597993,-0.27534029777264935,3,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,27.35062212068381,-0.48218404470698206,4,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,28.77866882956409,-0.3692767712667757,5,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,19.992285711902863,-0.10059827985973713,6,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,11.400195514953902,-0.29994068638353677,7,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,2.1614104504128293,0.14758320587593599,8,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,0.2858039751769115,0.6811265512144613,9,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,7.58469608620155e-23,1.0,10,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,14.093409858695477,-2.0879425846027533,1,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,63.481753945203764,-1.7047645790737769,2,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,259.3318243512157,-1.4679869224347262,3,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,544.6989043118523,-0.8949752353492486,4,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,555.1834427908527,-0.7409904392432465,5,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,264.5696206885962,-0.4875756704506522,6,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,54.104504681330866,-0.4504823996873135,7,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,3.8968276702158122,0.09660859823534507,8,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,0.057581887068164514,0.9330680118904541,9,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,1.6557238449735063e-25,1.0,10,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,14.093409994274893,-2.0879426736990734,1,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,4.840823233717794,0.2053982567732826,2,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,1.6199629815482313,0.3430278934398011,3,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,0.474207820790424,0.6722421216601776,4,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,0.11486422016199832,0.8849987816983622,5,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,0.0218271707762424,0.9756017853078749,6,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,0.003030429723553602,0.9965135815390772,7,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,0.0002722337720181827,0.9996855844976072,8,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,1.1843251145257145e-05,0.999986315733814,9,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,4.956151954695922e-16,0.9999999999999994,10,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,0.8307799673175229,-49.670931337129396,1,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,0.7224816718553698,-19.41939905912927,2,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,0.5704812115900393,-2.1683952781942994,3,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,0.3909898452054822,-0.17568381235462738,4,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,0.20940988301541713,0.6201392095240496,5,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,0.07423857840536884,0.8983978798750601,6,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,0.014353942132897594,0.9822290262721541,7,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,0.0011950292242531061,0.9986058220558087,8,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,2.9061467394839207e-05,0.9999663721534103,9,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,5.301341096744271e-25,1.0,10,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
