,l2,r2,order,index,weighting_scheme,game_title
1,0.15288094764119567,-6.316337527938008,1,k-SII,uniform,California Housing Ensemble Selection
2,0.20448601473545,-4.21199632077587,2,k-SII,uniform,California Housing Ensemble Selection
3,0.24979753891282558,-2.4930942602735717,3,k-SII,uniform,California Housing Ensemble Selection
4,0.35003288065591054,-3.156415671311705,4,k-SII,uniform,California Housing Ensemble Selection
5,0.3504708718421212,-2.523378020235174,5,k-SII,uniform,California Housing Ensemble Selection
6,0.17546898396142466,-1.0066892711621085,6,k-SII,uniform,California Housing Ensemble Selection
7,0.124172727366623,-3.614593020722725,7,k-SII,uniform,California Housing Ensemble Selection
8,0.010666362410754913,-0.2027640051314028,8,k-SII,uniform,California Housing Ensemble Selection
9,0.002525938851614467,0.17342443418908382,9,k-SII,uniform,California Housing Ensemble Selection
10,6.448714647497927e-25,1.0,10,k-SII,uniform,California Housing Ensemble Selection
1,0.15288094764119567,-6.316337527938008,1,STII,uniform,California Housing Ensemble Selection
2,1.1031641934032685,-13.51759071019268,2,STII,uniform,California Housing Ensemble Selection
3,2.446276763101378,-3.8487517836374687,3,STII,uniform,California Housing Ensemble Selection
4,2.2925234464065483,-1.159087269994663,4,STII,uniform,California Housing Ensemble Selection
5,1.0175369690162674,-0.5556698402645786,5,STII,uniform,California Housing Ensemble Selection
6,0.21894807127058705,-0.15993359576827326,6,STII,uniform,California Housing Ensemble Selection
7,0.02182388232064027,-0.024464343175743197,7,STII,uniform,California Housing Ensemble Selection
8,0.0008750668804473429,0.7876728142107766,8,STII,uniform,California Housing Ensemble Selection
9,9.317533090771341e-06,0.9969484365896717,9,STII,uniform,California Housing Ensemble Selection
10,1.4849613206005568e-28,1.0,10,STII,uniform,California Housing Ensemble Selection
1,0.15288094982663356,-6.316337721811104,1,FSII,uniform,California Housing Ensemble Selection
2,0.021958792606622805,0.19289778356228082,2,FSII,uniform,California Housing Ensemble Selection
3,0.010532786047851654,-0.07932527677058299,3,FSII,uniform,California Housing Ensemble Selection
4,0.0028718135398497543,0.39623161120035133,4,FSII,uniform,California Housing Ensemble Selection
5,0.0007380852031954631,0.7934222947980627,5,FSII,uniform,California Housing Ensemble Selection
6,0.00014732946595373116,0.9548887072783295,6,FSII,uniform,California Housing Ensemble Selection
7,2.197124594764741e-05,0.9928818343034351,7,FSII,uniform,California Housing Ensemble Selection
8,2.1792928602543475e-06,0.9992873707712653,8,FSII,uniform,California Housing Ensemble Selection
9,1.0823044416562398e-07,0.9999645928107731,9,FSII,uniform,California Housing Ensemble Selection
10,4.184709068477461e-18,0.9999999999999987,10,FSII,uniform,California Housing Ensemble Selection
1,0.0015477074173592272,-0.025678311789118835,1,FBII,uniform,California Housing Ensemble Selection
2,0.0009264617753715135,0.5650833837892668,2,FBII,uniform,California Housing Ensemble Selection
3,0.0005495601853621121,0.7807990796312161,3,FBII,uniform,California Housing Ensemble Selection
4,0.0002900014210945154,0.8951801791156249,4,FBII,uniform,California Housing Ensemble Selection
5,0.00012584176796222034,0.9570626886841901,5,FBII,uniform,California Housing Ensemble Selection
6,4.176705082989877e-05,0.9861464567710415,6,FBII,uniform,California Housing Ensemble Selection
7,9.73656227671445e-06,0.996804468779048,7,FBII,uniform,California Housing Ensemble Selection
8,1.3958151773364982e-06,0.9995431452858882,8,FBII,uniform,California Housing Ensemble Selection
9,9.099153408919736e-08,0.9999702308972106,9,FBII,uniform,California Housing Ensemble Selection
10,3.3318793821572033e-28,1.0,10,FBII,uniform,California Housing Ensemble Selection
1,8.500364398091943,-1.5112865347020534,1,k-SII,Shapley kernel,California Housing Ensemble Selection
2,6.324479840197318,0.08832257068480054,2,k-SII,Shapley kernel,California Housing Ensemble Selection
3,7.6897199906556715,-0.09777261033457685,3,k-SII,Shapley kernel,California Housing Ensemble Selection
4,9.048705096687547,-0.43424412832521697,4,k-SII,Shapley kernel,California Housing Ensemble Selection
5,8.494203851373367,-0.19271438847491984,5,k-SII,Shapley kernel,California Housing Ensemble Selection
6,4.998215431745676,0.24727958364817537,6,k-SII,Shapley kernel,California Housing Ensemble Selection
7,2.562098031783617,0.2177738636669636,7,k-SII,Shapley kernel,California Housing Ensemble Selection
8,0.41799768420038996,0.703863413255528,8,k-SII,Shapley kernel,California Housing Ensemble Selection
9,0.04735690070081281,0.9636318811762564,9,k-SII,Shapley kernel,California Housing Ensemble Selection
10,2.7941119466302454e-23,1.0,10,k-SII,Shapley kernel,California Housing Ensemble Selection
1,8.500364398091943,-1.5112865347020534,1,STII,Shapley kernel,California Housing Ensemble Selection
2,29.787362857504377,-1.0995629791451096,2,STII,Shapley kernel,California Housing Ensemble Selection
3,98.37037783027611,-1.5402550867037008,3,STII,Shapley kernel,California Housing Ensemble Selection
4,173.3147457954949,-0.7525519820876521,4,STII,Shapley kernel,California Housing Ensemble Selection
