,l2,r2,order,index,weighting_scheme,game_title
1,0.07332712536405178,-6.519624539468645,1,k-SII,uniform,California Housing Dataset Valuation
2,0.10754831430235955,-5.259978089600026,2,k-SII,uniform,California Housing Dataset Valuation
3,0.13288915734454854,-3.145855758905176,3,k-SII,uniform,California Housing Dataset Valuation
4,0.2596789699793292,-4.4244031536936435,4,k-SII,uniform,California Housing Dataset Valuation
5,0.27426287245681236,-2.5218275368688414,5,k-SII,uniform,California Housing Dataset Valuation
6,0.1897636833310563,-1.4985684788858071,6,k-SII,uniform,California Housing Dataset Valuation
7,0.1523409756210075,-4.618406986673034,7,k-SII,uniform,California Housing Dataset Valuation
8,0.00875471116533237,-0.4332464728551948,8,k-SII,uniform,California Housing Dataset Valuation
9,0.0006048180355390944,0.5265601364906407,9,k-SII,uniform,California Housing Dataset Valuation
10,3.568610607090728e-25,1.0,10,k-SII,uniform,California Housing Dataset Valuation
1,0.07332712536405178,-6.519624539468645,1,STII,uniform,California Housing Dataset Valuation
2,0.5620575497010344,-16.492821807989024,2,STII,uniform,California Housing Dataset Valuation
3,1.445379171585607,-4.392546206823403,3,STII,uniform,California Housing Dataset Valuation
4,1.6413314102033105,-1.203624503613713,4,STII,uniform,California Housing Dataset Valuation
5,0.8839486954282065,-0.6051498752876301,5,STII,uniform,California Housing Dataset Valuation
6,0.218004965183623,-0.14787619240921135,6,STII,uniform,California Housing Dataset Valuation
7,0.02176827652541352,-0.18468742535897587,7,STII,uniform,California Housing Dataset Valuation
8,0.0006278204745527323,0.7234191093623878,8,STII,uniform,California Housing Dataset Valuation
9,2.2310168182713014e-06,0.9983044272454439,9,STII,uniform,California Housing Dataset Valuation
10,1.0022576745483848e-28,1.0,10,STII,uniform,California Housing Dataset Valuation
1,0.07332712642666381,-6.51962475496889,1,FSII,uniform,California Housing Dataset Valuation
2,0.009482772073247797,0.2086676973160856,2,FSII,uniform,California Housing Dataset Valuation
3,0.004901166931084695,-0.5413408642309312,3,FSII,uniform,California Housing Dataset Valuation
4,0.0014686449652770918,-0.02275705364970726,4,FSII,uniform,California Housing Dataset Valuation
5,0.0005099366829105131,0.6784347841009907,5,FSII,uniform,California Housing Dataset Valuation
6,0.00013766879991628758,0.9074195572447593,6,FSII,uniform,California Housing Dataset Valuation
7,3.47785372272922e-05,0.9742407150118377,7,FSII,uniform,California Housing Dataset Valuation
8,4.677252687595887e-06,0.996471574539477,8,FSII,uniform,California Housing Dataset Valuation
9,2.591500882454802e-08,0.9999804706102616,9,FSII,uniform,California Housing Dataset Valuation
10,3.055560420066207e-18,0.9999999999999977,10,FSII,uniform,California Housing Dataset Valuation
1,0.0006204609066668041,0.12162589982374772,1,FBII,uniform,California Housing Dataset Valuation
2,0.0004624666045596735,0.464965995558298,2,FBII,uniform,California Housing Dataset Valuation
3,0.00034394978081915046,0.6500611717358344,3,FBII,uniform,California Housing Dataset Valuation
4,0.00022695224564457607,0.7936578255984095,4,FBII,uniform,California Housing Dataset Valuation
5,0.000130360661604166,0.8910460234249358,5,FBII,uniform,California Housing Dataset Valuation
6,5.5852442604128715e-05,0.9560557048002225,6,FBII,uniform,California Housing Dataset Valuation
7,1.8648694542253593e-05,0.9857446211978457,7,FBII,uniform,California Housing Dataset Valuation
8,3.6068070620957693e-06,0.9972742370010218,8,FBII,uniform,California Housing Dataset Valuation
9,2.1787273616008016e-08,0.9999835792486051,9,FBII,uniform,California Housing Dataset Valuation
10,1.7791741719009667e-28,1.0,10,FBII,uniform,California Housing Dataset Valuation
1,3.9719297870997137,-1.0380294669483359,1,k-SII,Shapley kernel,California Housing Dataset Valuation
2,3.202786262327555,0.09501970158307116,2,k-SII,Shapley kernel,California Housing Dataset Valuation
3,4.150766131499892,-0.3943540819199618,3,k-SII,Shapley kernel,California Housing Dataset Valuation
4,6.307447336737006,-0.7907288482247612,4,k-SII,Shapley kernel,California Housing Dataset Valuation
5,6.636975573772773,-0.2082661792877003,5,k-SII,Shapley kernel,California Housing Dataset Valuation
6,4.892625604184091,0.10304281149069938,6,k-SII,Shapley kernel,California Housing Dataset Valuation
7,3.0828555029923397,-0.23969285590282308,7,k-SII,Shapley kernel,California Housing Dataset Valuation
