,l2,r2,order,index,weighting_scheme,game_title
1,0.242087937300299,-6.781249999999999,1,k-SII,uniform,SOUM
2,0.17856821077973856,-1.8402061855670127,2,k-SII,uniform,SOUM
3,0.18401275876721518,-1.6935483870967691,3,k-SII,uniform,SOUM
4,0.0649132715411644,-0.41161960974320455,4,k-SII,uniform,SOUM
5,0.033153408281191524,-1.3306279367952034,5,k-SII,uniform,SOUM
6,0.0013935450206545713,0.8289301920763621,6,k-SII,uniform,SOUM
7,4.915314275120535e-24,1.0,7,k-SII,uniform,SOUM
8,4.915314275120535e-24,1.0,8,k-SII,uniform,SOUM
9,4.915314275120535e-24,1.0,9,k-SII,uniform,SOUM
10,4.915314275120535e-24,1.0,10,k-SII,uniform,SOUM
1,0.242087937300299,-6.781249999999999,1,STII,uniform,SOUM
2,0.08134413957479922,-1.4134615384615388,2,STII,uniform,SOUM
3,0.03052835835835096,-0.28688524590164,3,STII,uniform,SOUM
4,0.011861336687002602,0.2229299363057322,4,STII,uniform,SOUM
5,0.004213043085547373,0.5856573705179284,5,STII,uniform,SOUM
6,0.0009722407120493933,0.8714859437751005,6,STII,uniform,SOUM
7,8.09753977243318e-35,1.0,7,STII,uniform,SOUM
8,1.6456920911512025e-37,1.0,8,STII,uniform,SOUM
9,0.0,1.0,9,STII,uniform,SOUM
10,0.0,1.0,10,STII,uniform,SOUM
1,0.24208793386045435,-6.781249969584867,1,FSII,uniform,SOUM
2,0.040834109902136054,0.07692306976910512,2,FSII,uniform,SOUM
3,0.01652809195916385,0.17073171343481153,3,FSII,uniform,SOUM
4,0.004051002964269367,0.6235884568859519,4,FSII,uniform,SOUM
5,0.0007124408529126953,0.904030306133988,5,FSII,uniform,SOUM
6,6.428037762637302e-05,0.9905702945924993,6,FSII,uniform,SOUM
7,1.0181854451217628e-20,1.0,7,FSII,uniform,SOUM
8,3.629098479438746e-21,1.0,8,FSII,uniform,SOUM
9,1.3254814423988453e-20,1.0,9,FSII,uniform,SOUM
10,4.908329132359579e-21,1.0,10,FSII,uniform,SOUM
1,0.006380329672824143,-16.142857142857146,1,FBII,uniform,SOUM
2,0.005263771980079918,-2.535714285714293,2,FBII,uniform,SOUM
3,0.0034028424921728768,-0.015873015873011154,3,FBII,uniform,SOUM
4,0.0015419130042658347,0.704081632653059,4,FBII,uniform,SOUM
5,0.0004253553115216122,0.932773109243697,5,FBII,uniform,SOUM
6,5.316941394020104e-05,0.9920634920634921,6,FBII,uniform,SOUM
7,1.4355948148499904e-29,1.0,7,FBII,uniform,SOUM
8,2.9703351786438657e-30,1.0,8,FBII,uniform,SOUM
9,4.485978486982452e-30,1.0,9,FBII,uniform,SOUM
10,2.8075229617332784e-30,1.0,10,FBII,uniform,SOUM
1,12.488237498132051,-1.5988993201683392,1,k-SII,Shapley kernel,SOUM
2,6.39034375215825,0.34889594996359075,2,k-SII,Shapley kernel,SOUM
3,4.926849253124539,0.4100382284956453,3,k-SII,Shapley kernel,SOUM
4,2.06846155969932,0.5721520478428268,4,k-SII,Shapley kernel,SOUM
5,0.6964354668628245,0.7988660466951144,5,k-SII,Shapley kernel,SOUM
6,0.048534256348442495,0.9864072358972125,6,k-SII,Shapley kernel,SOUM
7,5.186334341540361e-22,1.0,7,k-SII,Shapley kernel,SOUM
8,5.186334341540361e-22,1.0,8,k-SII,Shapley kernel,SOUM
9,5.186334341540361e-22,1.0,9,k-SII,Shapley kernel,SOUM
10,5.186334341540361e-22,1.0,10,k-SII,Shapley kernel,SOUM
1,12.488237498132051,-1.5988993201683392,1,STII,Shapley kernel,SOUM
2,6.39034375215825,-0.22558076540058036,2,STII,Shapley kernel,SOUM
3,3.498199861210683,0.2354350768877097,3,STII,Shapley kernel,SOUM
4,1.7957674847837126,0.5516066746274553,4,STII,Shapley kernel,SOUM
5,0.7591255479681667,0.7904556255654672,5,STII,Shapley kernel,SOUM
6,0.18667021671348352,0.9459535199542136,6,STII,Shapley kernel,SOUM
7,3.294460618946272e-32,1.0,7,STII,Shapley kernel,SOUM
8,2.1064858766735392e-35,1.0,8,STII,Shapley kernel,SOUM
9,0.0,1.0,9,STII,Shapley kernel,SOUM
10,0.0,1.0,10,STII,Shapley kernel,SOUM
1,12.48823731437655,-1.5988993174945016,1,FSII,Shapley kernel,SOUM
2,3.66806970444693,0.46649549154315095,2,FSII,Shapley kernel,SOUM
3,0.9457957639009984,0.7722702656045153,3,FSII,Shapley kernel,SOUM
4,0.18355904628341696,0.9503668882929256,4,FSII,Shapley kernel,SOUM
5,0.023192360258174543,0.9934446926761727,5,FSII,Shapley kernel,SOUM
6,0.0014141683084252761,0.9995986438615384,6,FSII,Shapley kernel,SOUM
7,4.475776934080682e-19,1.0,7,FSII,Shapley kernel,SOUM
8,1.128775199636755e-19,1.0,8,FSII,Shapley kernel,SOUM
9,2.997397588106922e-19,1.0,9,FSII,Shapley kernel,SOUM
10,1.5508060414507773e-19,1.0,10,FSII,Shapley kernel,SOUM
1,3.4223062954902708,-58.53482072660726,1,FBII,Shapley kernel,SOUM
2,2.5023185845536675,-9.712131031857455,2,FBII,Shapley kernel,SOUM
3,1.2875171072014315,-0.1495170422329526,3,FBII,Shapley kernel,SOUM
4,0.4010633456369166,0.8146429763800955,4,FBII,Shapley kernel,SOUM
5,0.060297913223472464,0.9804463847766561,5,FBII,Shapley kernel,SOUM
6,0.0028138013420204184,0.9991878983257593,6,FBII,Shapley kernel,SOUM
7,5.740296068463483e-28,1.0,7,FBII,Shapley kernel,SOUM
8,6.892436427588024e-28,1.0,8,FBII,Shapley kernel,SOUM
9,6.498089502462088e-28,1.0,9,FBII,Shapley kernel,SOUM
10,1.0445531116397579e-27,1.0,10,FBII,Shapley kernel,SOUM
