,l2,r2,order,index,weighting_scheme,game_title
1,2.98494213354362,-4.468311154331581,1,k-SII,uniform,California Housing Global XAI
2,2.475107281505111,-1.1697655479788676,2,k-SII,uniform,California Housing Global XAI
3,3.0569858398523326,0.21013320868635443,3,k-SII,uniform,California Housing Global XAI
4,7.111196302740822,-0.36639098882902177,4,k-SII,uniform,California Housing Global XAI
5,7.273954234151239,-0.841218667011846,5,k-SII,uniform,California Housing Global XAI
6,3.756379420552207,0.04899935199376637,6,k-SII,uniform,California Housing Global XAI
7,1.965673672574633,0.43300593007221433,7,k-SII,uniform,California Housing Global XAI
8,5.81439537702378e-23,1.0,8,k-SII,uniform,California Housing Global XAI
1,2.98494213354362,-4.468311154331581,1,STII,uniform,California Housing Global XAI
2,5.3867182349487175,-1.687245630950232,2,STII,uniform,California Housing Global XAI
3,21.750681081460964,-0.9697636729645853,3,STII,uniform,California Housing Global XAI
4,40.21740901420879,-1.1433090625117677,4,STII,uniform,California Housing Global XAI
5,21.76105919872154,0.0640870758231804,5,STII,uniform,California Housing Global XAI
6,4.12050360426691,0.12188286274936366,6,STII,uniform,California Housing Global XAI
7,0.1702935112372754,0.9465915659582658,7,STII,uniform,California Housing Global XAI
8,1.1071689767796122e-28,1.0,8,STII,uniform,California Housing Global XAI
1,2.9849421421911386,-4.468311153483492,1,FSII,uniform,California Housing Global XAI
2,2.1214568285905453,-1.3998686759558336,2,FSII,uniform,California Housing Global XAI
3,1.6411215944409159,-0.002455638460325593,3,FSII,uniform,California Housing Global XAI
4,0.8786406237434669,0.6098720392852937,4,FSII,uniform,California Housing Global XAI
5,0.3771787371055043,0.8437689969294966,5,FSII,uniform,California Housing Global XAI
6,0.0706604221430635,0.9737712972416067,6,FSII,uniform,California Housing Global XAI
7,0.006388285221920696,0.997695042237345,7,FSII,uniform,California Housing Global XAI
8,3.880919802056889e-17,1.0,8,FSII,uniform,California Housing Global XAI
1,2.127659557462751,-2.323142294036231,1,FBII,uniform,California Housing Global XAI
2,1.8590379041882332,-1.0454230261282431,2,FBII,uniform,California Housing Global XAI
3,1.4365098620180372,-0.07894279905107404,3,FBII,uniform,California Housing Global XAI
4,0.7343719291507579,0.63887070735918,4,FBII,uniform,California Housing Global XAI
5,0.31035767834643413,0.8737129383911819,5,FBII,uniform,California Housing Global XAI
6,0.057080114805434075,0.9789437130451736,6,FBII,uniform,California Housing Global XAI
7,0.005321672226164898,0.9980736678126103,7,FBII,uniform,California Housing Global XAI
8,3.868207491849631e-27,1.0,8,FBII,uniform,California Housing Global XAI
1,85.83105050798287,-1.8047393092539123,1,k-SII,Shapley kernel,California Housing Global XAI
2,64.24278936277145,-0.06142414046448752,2,k-SII,Shapley kernel,California Housing Global XAI
3,76.58628501349146,0.6283939994536382,3,k-SII,Shapley kernel,California Housing Global XAI
4,133.25988109997468,0.4594613268083889,4,k-SII,Shapley kernel,California Housing Global XAI
5,138.54569811007008,0.023851854654593163,5,k-SII,Shapley kernel,California Housing Global XAI
6,80.30878772568518,0.4134733987710665,6,k-SII,Shapley kernel,California Housing Global XAI
7,29.77386521818269,0.7981772041035929,7,k-SII,Shapley kernel,California Housing Global XAI
8,6.723567187332913e-21,1.0,8,k-SII,Shapley kernel,California Housing Global XAI
1,85.83105050798287,-1.8047393092539123,1,STII,Shapley kernel,California Housing Global XAI
2,143.7324199907025,-0.20211698259045563,2,STII,Shapley kernel,California Housing Global XAI
3,625.3923721134066,-0.1112332253451811,3,STII,Shapley kernel,California Housing Global XAI
4,2198.773871356711,-1.2782080975781747,4,STII,Shapley kernel,California Housing Global XAI
5,2242.0158667320293,-0.12068107870694367,5,STII,Shapley kernel,California Housing Global XAI
6,736.3105823119748,-0.8378282973207583,6,STII,Shapley kernel,California Housing Global XAI
7,43.5951388767425,0.7941012657590565,7,STII,Shapley kernel,California Housing Global XAI
8,2.3203957313924546e-26,1.0,8,STII,Shapley kernel,California Housing Global XAI
1,85.83105069418811,-1.8047392984766173,1,FSII,Shapley kernel,California Housing Global XAI
2,57.377531420117165,-0.2939013768431846,2,FSII,Shapley kernel,California Housing Global XAI
3,35.82273104551008,0.5603464608608797,3,FSII,Shapley kernel,California Housing Global XAI
4,17.340413976348593,0.8253058882439424,4,FSII,Shapley kernel,California Housing Global XAI
5,7.131220448633657,0.936521057369945,5,FSII,Shapley kernel,California Housing Global XAI
6,1.2432362410499493,0.9894411926209065,6,FSII,Shapley kernel,California Housing Global XAI
7,0.10162037034205845,0.9991467829030267,7,FSII,Shapley kernel,California Housing Global XAI
8,1.0149374883296442e-15,1.0,8,FSII,Shapley kernel,California Housing Global XAI
1,71.00703076373424,-0.5671141134456732,1,FBII,Shapley kernel,California Housing Global XAI
2,63.87602524829993,-0.1364869309683836,2,FBII,Shapley kernel,California Housing Global XAI
3,47.922161327056564,0.3221094506064538,3,FBII,Shapley kernel,California Housing Global XAI
4,26.2638428118157,0.6974581871210668,4,FBII,Shapley kernel,California Housing Global XAI
5,11.955188721444713,0.886715541618409,5,FBII,Shapley kernel,California Housing Global XAI
6,2.433261602901471,0.9788947064310035,6,FBII,Shapley kernel,California Housing Global XAI
7,0.20382004626203468,0.9982864299510961,7,FBII,Shapley kernel,California Housing Global XAI
8,2.542079791724273e-25,1.0,8,FBII,Shapley kernel,California Housing Global XAI
