,l2,r2,order,index,weighting_scheme,game_title
1,0.1913982178271147,-8.146506450426475,1,k-SII,uniform,Bike Sharing Dataset Valuation
2,0.2403730075595537,-5.098807759036106,2,k-SII,uniform,Bike Sharing Dataset Valuation
3,0.2881823977681215,-2.8554900250403885,3,k-SII,uniform,Bike Sharing Dataset Valuation
4,0.41033506951343246,-3.4694107964280745,4,k-SII,uniform,Bike Sharing Dataset Valuation
5,0.4089066161120769,-2.8740030652865287,5,k-SII,uniform,Bike Sharing Dataset Valuation
6,0.2038310090120486,-1.1936796006957033,6,k-SII,uniform,Bike Sharing Dataset Valuation
7,0.15138505479678693,-3.9766346757743625,7,k-SII,uniform,Bike Sharing Dataset Valuation
8,0.00990655440388586,-0.2305112964841567,8,k-SII,uniform,Bike Sharing Dataset Valuation
9,0.0006757554163363928,0.5781483632328492,9,k-SII,uniform,Bike Sharing Dataset Valuation
10,4.608316561089927e-25,1.0,10,k-SII,uniform,Bike Sharing Dataset Valuation
1,0.1913982178271147,-8.146506450426475,1,STII,uniform,Bike Sharing Dataset Valuation
2,1.307063385067044,-15.9441026654723,2,STII,uniform,Bike Sharing Dataset Valuation
3,2.789751143034769,-3.989073707192188,3,STII,uniform,Bike Sharing Dataset Valuation
4,2.583187447871594,-1.1919828391616663,4,STII,uniform,Bike Sharing Dataset Valuation
5,1.1477865804820437,-0.5628241527536202,5,STII,uniform,Bike Sharing Dataset Valuation
6,0.2467485863125832,-0.16992414148853885,6,STII,uniform,Bike Sharing Dataset Valuation
7,0.023239840004764787,-0.09946758549797319,7,STII,uniform,Bike Sharing Dataset Valuation
8,0.0006666033742116848,0.7435708672020225,8,STII,uniform,Bike Sharing Dataset Valuation
9,2.492686412032272e-06,0.9985589562674316,9,STII,uniform,Bike Sharing Dataset Valuation
10,5.614974123075641e-29,1.0,10,STII,uniform,Bike Sharing Dataset Valuation
1,0.19139822054081213,-8.146506718805501,1,FSII,uniform,Bike Sharing Dataset Valuation
2,0.024518232992010378,0.08826200307400511,2,FSII,uniform,Bike Sharing Dataset Valuation
3,0.01158059500641384,-0.3690909795646984,3,FSII,uniform,Bike Sharing Dataset Valuation
4,0.003024624946833093,0.13447682224233604,4,FSII,uniform,Bike Sharing Dataset Valuation
5,0.0007958008201724754,0.6426573425116611,5,FSII,uniform,Bike Sharing Dataset Valuation
6,0.00015699438187946328,0.9191774936417623,6,FSII,uniform,Bike Sharing Dataset Valuation
7,3.055350027491334e-05,0.9827531694451843,7,FSII,uniform,Bike Sharing Dataset Valuation
8,2.941614010103918e-06,0.9983060171109758,8,FSII,uniform,Bike Sharing Dataset Valuation
9,2.8954507080449735e-08,0.9999833180153731,9,FSII,uniform,Bike Sharing Dataset Valuation
10,2.145379320529828e-18,0.9999999999999988,10,FSII,uniform,Bike Sharing Dataset Valuation
1,0.0011634398473753939,-1.0334540913399222,1,FBII,uniform,Bike Sharing Dataset Valuation
2,0.0007893681953143471,0.16576780151894266,2,FBII,uniform,Bike Sharing Dataset Valuation
3,0.0005003836781530491,0.5948985099766182,3,FBII,uniform,Bike Sharing Dataset Valuation
4,0.0002902612633082889,0.7991727580299757,4,FBII,uniform,Bike Sharing Dataset Valuation
5,0.00013371220621697803,0.9165278045108981,5,FBII,uniform,Bike Sharing Dataset Valuation
6,4.804028628810878e-05,0.9715325107189519,6,FBII,uniform,Bike Sharing Dataset Valuation
7,1.4340158991832932e-05,0.9916687492692045,7,FBII,uniform,Bike Sharing Dataset Valuation
8,2.0026492018376946e-06,0.9988447943538824,8,FBII,uniform,Bike Sharing Dataset Valuation
9,2.4342640742643157e-08,0.9999859742274436,9,FBII,uniform,Bike Sharing Dataset Valuation
10,5.693851063244924e-28,1.0,10,FBII,uniform,Bike Sharing Dataset Valuation
1,10.147145212378014,-1.4667144775340581,1,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
2,7.340937604900976,0.08273717045751461,2,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
3,8.701862467677936,-0.2166792031654765,3,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
4,10.422297906677269,-0.6412208469562988,4,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
5,9.698082190408632,-0.27186497146303545,5,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
6,5.610250844657578,0.2242347518728247,6,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
7,3.1025349965920106,0.10235382708538232,7,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
8,0.43120350719040895,0.6261170994096437,8,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
9,0.01266922282339859,0.9882996548669075,9,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
10,3.1659133969137466e-23,1.0,10,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
1,10.147145212378014,-1.4667144775340581,1,STII,Shapley kernel,Bike Sharing Dataset Valuation
2,34.94822313562173,-1.1893012727858245,2,STII,Shapley kernel,Bike Sharing Dataset Valuation
3,112.05374929068884,-1.6572584455830257,3,STII,Shapley kernel,Bike Sharing Dataset Valuation
4,195.34729586260764,-0.7554760651265517,4,STII,Shapley kernel,Bike Sharing Dataset Valuation
5,171.34477954395234,-0.8200225166883426,5,STII,Shapley kernel,Bike Sharing Dataset Valuation
6,70.85007404947333,-0.3517414772018119,6,STII,Shapley kernel,Bike Sharing Dataset Valuation
7,12.135608314843754,-0.5341798383838174,7,STII,Shapley kernel,Bike Sharing Dataset Valuation
8,0.5489839784817341,0.7125713835549248,8,STII,Shapley kernel,Bike Sharing Dataset Valuation
9,0.0025525108859210466,0.9976869113532316,9,STII,Shapley kernel,Bike Sharing Dataset Valuation
10,2.678124775220724e-26,1.0,10,STII,Shapley kernel,Bike Sharing Dataset Valuation
1,10.147145307895988,-1.4667145398023256,1,FSII,Shapley kernel,Bike Sharing Dataset Valuation
2,2.963378758865911,0.44647132591440175,2,FSII,Shapley kernel,Bike Sharing Dataset Valuation
3,0.8430291294154787,0.6309628438632164,3,FSII,Shapley kernel,Bike Sharing Dataset Valuation
4,0.2087061301940032,0.8649707439027412,4,FSII,Shapley kernel,Bike Sharing Dataset Valuation
5,0.045559039673258035,0.9623215521543903,5,FSII,Shapley kernel,Bike Sharing Dataset Valuation
6,0.007003704206366653,0.9938703458278617,6,FSII,Shapley kernel,Bike Sharing Dataset Valuation
7,0.0010318523817145053,0.9990837834242394,7,FSII,Shapley kernel,Bike Sharing Dataset Valuation
8,7.290712018635692e-05,0.9999351518670551,8,FSII,Shapley kernel,Bike Sharing Dataset Valuation
9,5.249919551909829e-07,0.999999532951881,9,FSII,Shapley kernel,Bike Sharing Dataset Valuation
10,7.484505708427202e-17,0.9999999999999999,10,FSII,Shapley kernel,Bike Sharing Dataset Valuation
1,0.9320722380691124,-8.383222594074509,1,FBII,Shapley kernel,Bike Sharing Dataset Valuation
2,0.6391645535848334,-2.785068604506728,2,FBII,Shapley kernel,Bike Sharing Dataset Valuation
3,0.38076525981962145,0.25666790341165346,3,FBII,Shapley kernel,Bike Sharing Dataset Valuation
4,0.20519475480219615,0.7190036084351288,4,FBII,Shapley kernel,Bike Sharing Dataset Valuation
5,0.08766624619758855,0.9092488315930911,5,FBII,Shapley kernel,Bike Sharing Dataset Valuation
6,0.024177054906677813,0.9778898674345868,6,FBII,Shapley kernel,Bike Sharing Dataset Valuation
7,0.004733167560378525,0.9957311137993231,7,FBII,Shapley kernel,Bike Sharing Dataset Valuation
8,0.000285758593121673,0.999746313197392,8,FBII,Shapley kernel,Bike Sharing Dataset Valuation
9,1.2882473234292293e-06,0.9999988538805283,9,FBII,Shapley kernel,Bike Sharing Dataset Valuation
10,3.440780792170476e-25,1.0,10,FBII,Shapley kernel,Bike Sharing Dataset Valuation
