,l2,r2,order,index,weighting_scheme,game_title
1,0.07047904030323773,-6.696665317127702,1,k-SII,uniform,California Housing Dataset Valuation
2,0.08834215450847796,-4.5335513044273705,2,k-SII,uniform,California Housing Dataset Valuation
3,0.11193519607446756,-2.7666598173217607,3,k-SII,uniform,California Housing Dataset Valuation
4,0.1672435580178752,-3.508576396335272,4,k-SII,uniform,California Housing Dataset Valuation
5,0.16982453691383523,-2.1776947237958018,5,k-SII,uniform,California Housing Dataset Valuation
6,0.07691514226105511,-0.625286300629676,6,k-SII,uniform,California Housing Dataset Valuation
7,0.04769018005342586,-3.994268151529118,7,k-SII,uniform,California Housing Dataset Valuation
8,0.006360087811369522,-1.9962251051420066,8,k-SII,uniform,California Housing Dataset Valuation
9,0.004140227929522835,-1.4816624973198693,9,k-SII,uniform,California Housing Dataset Valuation
10,5.804523130649184e-25,1.0,10,k-SII,uniform,California Housing Dataset Valuation
1,0.07047904030323773,-6.696665317127702,1,STII,uniform,California Housing Dataset Valuation
2,0.49294674732915345,-15.450677362573096,2,STII,uniform,California Housing Dataset Valuation
3,1.1731155289111828,-4.300898625350422,3,STII,uniform,California Housing Dataset Valuation
4,1.1339732847379629,-1.1391077951743482,4,STII,uniform,California Housing Dataset Valuation
5,0.47669814991177584,-0.5991467630342979,5,STII,uniform,California Housing Dataset Valuation
6,0.09188200119058655,-0.10340049065597756,6,STII,uniform,California Housing Dataset Valuation
7,0.009139965244929738,-0.09801814627935812,7,STII,uniform,California Housing Dataset Valuation
8,0.0005904174475550722,0.7494244253942552,8,STII,uniform,California Housing Dataset Valuation
9,1.5272226685645626e-05,0.9898629078731572,9,STII,uniform,California Housing Dataset Valuation
10,6.30303065130121e-29,1.0,10,STII,uniform,California Housing Dataset Valuation
1,0.07047904130664331,-6.696665532951406,1,FSII,uniform,California Housing Dataset Valuation
2,0.008601958744290487,0.24730535938491782,2,FSII,uniform,California Housing Dataset Valuation
3,0.004428090625230289,-0.34919808823167275,3,FSII,uniform,California Housing Dataset Valuation
4,0.0014492795447970358,0.05636655942079016,4,FSII,uniform,California Housing Dataset Valuation
5,0.0004641524063309165,0.7217772449458268,5,FSII,uniform,California Housing Dataset Valuation
6,0.00012759262977945395,0.9222712331350202,6,FSII,uniform,California Housing Dataset Valuation
7,1.9333777890731277e-05,0.9873150667492261,7,FSII,uniform,California Housing Dataset Valuation
8,3.7246527806533838e-06,0.9975376381435352,8,FSII,uniform,California Housing Dataset Valuation
9,1.7739887217598094e-07,0.9998829058207246,9,FSII,uniform,California Housing Dataset Valuation
10,1.2371206114751657e-18,0.9999999999999992,10,FSII,uniform,California Housing Dataset Valuation
1,0.0008059709166024447,-0.1363038724646506,1,FBII,uniform,California Housing Dataset Valuation
2,0.0005331684019951059,0.45711074485430336,2,FBII,uniform,California Housing Dataset Valuation
3,0.00038157397016918193,0.6634226089706865,3,FBII,uniform,California Housing Dataset Valuation
4,0.00026743306742328004,0.7856814133873327,4,FBII,uniform,California Housing Dataset Valuation
5,0.00015436411112907967,0.8865719159866166,5,FBII,uniform,California Housing Dataset Valuation
6,6.519444151096181e-05,0.9550404303823422,6,FBII,uniform,California Housing Dataset Valuation
7,1.3811816337902072e-05,0.9908010197570783,7,FBII,uniform,California Housing Dataset Valuation
8,3.1412988144000156e-06,0.9979225881171064,8,FBII,uniform,California Housing Dataset Valuation
9,1.4914283872733393e-07,0.9999015632555971,9,FBII,uniform,California Housing Dataset Valuation
10,1.441902161718011e-28,1.0,10,FBII,uniform,California Housing Dataset Valuation
1,3.7251775738964596,-1.0912737700822457,1,k-SII,Shapley kernel,California Housing Dataset Valuation
2,2.7075267242685754,0.15629010655470144,2,k-SII,Shapley kernel,California Housing Dataset Valuation
3,3.562348694255557,-0.30021094422598105,3,k-SII,Shapley kernel,California Housing Dataset Valuation
4,4.382812700170389,-0.7237863199221926,4,k-SII,Shapley kernel,California Housing Dataset Valuation
5,4.1738330489938,-0.13242323169923487,5,k-SII,Shapley kernel,California Housing Dataset Valuation
6,2.3423165756119926,0.303824651337004,6,k-SII,Shapley kernel,California Housing Dataset Valuation
7,0.9523159234222947,0.2051945710651626,7,k-SII,Shapley kernel,California Housing Dataset Valuation
8,0.16943109199121187,0.597806369490557,8,k-SII,Shapley kernel,California Housing Dataset Valuation
9,0.07762197521633438,0.8363585566697348,9,k-SII,Shapley kernel,California Housing Dataset Valuation
10,9.981973213100398e-23,1.0,10,k-SII,Shapley kernel,California Housing Dataset Valuation
1,3.7251775738964596,-1.0912737700822457,1,STII,Shapley kernel,California Housing Dataset Valuation
