,l2,r2,order,index,weighting_scheme,game_title
1,0.1909577155972867,-7.80585482488825,1,k-SII,uniform,Bike Sharing Dataset Valuation
2,0.22650650649770188,-4.5982383868371075,2,k-SII,uniform,Bike Sharing Dataset Valuation
3,0.27015563529342973,-2.8432266599961316,3,k-SII,uniform,Bike Sharing Dataset Valuation
4,0.3362729687291293,-3.201419307904354,4,k-SII,uniform,Bike Sharing Dataset Valuation
5,0.33068237146775536,-2.6387185040155674,5,k-SII,uniform,Bike Sharing Dataset Valuation
6,0.14040692465900165,-0.8166797223161082,6,k-SII,uniform,Bike Sharing Dataset Valuation
7,0.09391371311019167,-3.6224751244321594,7,k-SII,uniform,Bike Sharing Dataset Valuation
8,0.00968544305165241,-0.5916894460868889,8,k-SII,uniform,Bike Sharing Dataset Valuation
9,0.0028315562771536063,-0.44872664872127,9,k-SII,uniform,Bike Sharing Dataset Valuation
10,1.0037360495857986e-24,1.0,10,k-SII,uniform,Bike Sharing Dataset Valuation
1,0.1909577155972867,-7.80585482488825,1,STII,uniform,Bike Sharing Dataset Valuation
2,1.237589817206507,-14.823674036993292,2,STII,uniform,Bike Sharing Dataset Valuation
3,2.5205610542303605,-3.933702089857138,3,STII,uniform,Bike Sharing Dataset Valuation
4,2.1797539398887116,-1.1577410978992444,4,STII,uniform,Bike Sharing Dataset Valuation
5,0.8926666736587786,-0.5710309610774655,5,STII,uniform,Bike Sharing Dataset Valuation
6,0.1790304976538701,-0.1495150460172101,6,STII,uniform,Bike Sharing Dataset Valuation
7,0.01790000053860553,-0.08931376133423008,7,STII,uniform,Bike Sharing Dataset Valuation
8,0.0008231676057049199,0.7363778244303306,8,STII,uniform,Bike Sharing Dataset Valuation
9,1.044487648372431e-05,0.9948790152367828,9,STII,uniform,Bike Sharing Dataset Valuation
10,4.384831991563852e-28,1.0,10,STII,uniform,Bike Sharing Dataset Valuation
1,0.1909577182526319,-7.805855073666084,1,FSII,uniform,Bike Sharing Dataset Valuation
2,0.024419379556843063,0.12730327509349593,2,FSII,uniform,Bike Sharing Dataset Valuation
3,0.011416114769751996,-0.2946462902812155,3,FSII,uniform,Bike Sharing Dataset Valuation
