,l2,r2,order,index,weighting_scheme,game_title
1,5.547683168830441,-14.008042149605858,1,k-SII,uniform,California Housing Global XAI
2,6.9114689050994755,-3.588814198351411,2,k-SII,uniform,California Housing Global XAI
3,7.059221765687537,-0.6876062347823013,3,k-SII,uniform,California Housing Global XAI
4,9.09898532053041,-0.5104291263837,4,k-SII,uniform,California Housing Global XAI
5,8.129005405793476,-0.5437305376724479,5,k-SII,uniform,California Housing Global XAI
6,1.0364142154586193,0.7402018158122803,6,k-SII,uniform,California Housing Global XAI
7,0.0730099692999586,0.9809886899718606,7,k-SII,uniform,California Housing Global XAI
8,5.478732894872377e-23,1.0,8,k-SII,uniform,California Housing Global XAI
1,5.547683168830441,-14.008042149605858,1,STII,uniform,California Housing Global XAI
2,14.036894152190904,-3.9771831731404204,2,STII,uniform,California Housing Global XAI
3,33.08768976885154,-1.1029031753091663,3,STII,uniform,California Housing Global XAI
4,33.62110963615017,-0.7327019707690097,4,STII,uniform,California Housing Global XAI
5,11.1333098344379,0.2617741890892872,5,STII,uniform,California Housing Global XAI
6,0.4651140522787346,0.8843633934225688,6,STII,uniform,California Housing Global XAI
7,0.006325121102817665,0.9983487662903561,7,STII,uniform,California Housing Global XAI
8,8.3390214734791e-29,1.0,8,STII,uniform,California Housing Global XAI
1,5.547683187721297,-14.008042161496261,1,FSII,uniform,California Housing Global XAI
2,3.4441196223971735,-2.5631872571694982,2,FSII,uniform,California Housing Global XAI
3,2.4551912758497356,-0.1207826547708708,3,FSII,uniform,California Housing Global XAI
4,1.158502891105191,0.6153530767373872,4,FSII,uniform,California Housing Global XAI
5,0.40587554350287736,0.8846708584867407,5,FSII,uniform,California Housing Global XAI
6,0.0443128776156385,0.9883674752344568,6,FSII,uniform,California Housing Global XAI
7,0.00023727667372790086,0.9999383301290353,7,FSII,uniform,California Housing Global XAI
8,4.6042981259351395e-17,1.0,8,FSII,uniform,California Housing Global XAI
1,3.2559825776000424,-4.486256925877597,1,FBII,uniform,California Housing Global XAI
2,2.8950699395695088,-2.033416728267282,2,FBII,uniform,California Housing Global XAI
3,2.0085266242562176,-0.09103570703908104,3,FBII,uniform,California Housing Global XAI
4,0.9448766091986766,0.6746948826408734,4,FBII,uniform,California Housing Global XAI
5,0.3221064828005278,0.9086833044834435,5,FBII,uniform,California Housing Global XAI
6,0.03662687052755073,0.9903937973171542,6,FBII,uniform,California Housing Global XAI
7,0.00019766003446305389,0.9999486499241371,7,FBII,uniform,California Housing Global XAI
8,4.334291071033146e-26,1.0,8,FBII,uniform,California Housing Global XAI
1,181.3185615583778,-12.551129306967418,1,k-SII,Shapley kernel,California Housing Global XAI
2,148.3134044785837,-0.8123508969052728,2,k-SII,Shapley kernel,California Housing Global XAI
3,139.40644899064083,0.2738414067188022,3,k-SII,Shapley kernel,California Housing Global XAI
4,154.13508762504392,0.36807386529468467,4,k-SII,Shapley kernel,California Housing Global XAI
5,138.58469207611614,0.25463835576164096,5,k-SII,Shapley kernel,California Housing Global XAI
6,27.24314899737293,0.776620300984932,6,k-SII,Shapley kernel,California Housing Global XAI
7,1.105874803044813,0.9915717931819933,7,k-SII,Shapley kernel,California Housing Global XAI
8,6.607331141608754e-21,1.0,8,k-SII,Shapley kernel,California Housing Global XAI
1,181.3185615583778,-12.551129306967418,1,STII,Shapley kernel,California Housing Global XAI
2,300.5140153476525,-0.8630182006013836,2,STII,Shapley kernel,California Housing Global XAI
3,1055.8503114715813,-0.36071716945834553,3,STII,Shapley kernel,California Housing Global XAI
4,1781.502821968457,-0.8824272560718223,4,STII,Shapley kernel,California Housing Global XAI
5,1173.9989684907982,-0.029098138432877008,5,STII,Shapley kernel,California Housing Global XAI
6,60.216417636053855,0.5701828658187171,6,STII,Shapley kernel,California Housing Global XAI
7,1.6192310023213223,0.9871605339947197,7,STII,Shapley kernel,California Housing Global XAI
8,1.806662064126871e-26,1.0,8,STII,Shapley kernel,California Housing Global XAI
1,181.3185621774631,-12.551129245247886,1,FSII,Shapley kernel,California Housing Global XAI
2,92.57606897562536,-1.1257614684816497,2,FSII,Shapley kernel,California Housing Global XAI
3,58.582894835251,0.3312204445345115,3,FSII,Shapley kernel,California Housing Global XAI
4,23.565365408739176,0.7821192170550325,4,FSII,Shapley kernel,California Housing Global XAI
5,7.7189270191305335,0.9380997111894239,5,FSII,Shapley kernel,California Housing Global XAI
6,0.7587870711749776,0.9941696268883078,6,FSII,Shapley kernel,California Housing Global XAI
7,0.0037744312408430746,0.9999711801118882,7,FSII,Shapley kernel,California Housing Global XAI
8,1.0861588858549395e-15,1.0,8,FSII,Shapley kernel,California Housing Global XAI
1,104.03806634141004,-1.842901517317582,1,FBII,Shapley kernel,California Housing Global XAI
2,91.79720367393324,-0.8984837259730134,2,FBII,Shapley kernel,California Housing Global XAI
3,70.4743782855104,-0.05056107270331989,3,FBII,Shapley kernel,California Housing Global XAI
4,38.30733268947222,0.6484471849181274,4,FBII,Shapley kernel,California Housing Global XAI
5,13.2294424486564,0.8941242473674103,5,FBII,Shapley kernel,California Housing Global XAI
6,1.4077106831236803,0.988973976341656,6,FBII,Shapley kernel,California Housing Global XAI
7,0.0075703793199441045,0.9999422777358101,7,FBII,Shapley kernel,California Housing Global XAI
8,1.3773271338848564e-24,1.0,8,FBII,Shapley kernel,California Housing Global XAI
