,l2,r2,order,index,weighting_scheme,game_title
1,2.4362339845387577,-6.487345939276015,1,k-SII,uniform,California Housing Global XAI
2,1.9416062363956754,-1.165872661514495,2,k-SII,uniform,California Housing Global XAI
3,2.6213774133670515,-0.08083260337619258,3,k-SII,uniform,California Housing Global XAI
4,7.464754176593786,-0.7785887104977127,4,k-SII,uniform,California Housing Global XAI
5,10.34360376018637,-0.08204915114281963,5,k-SII,uniform,California Housing Global XAI
6,10.480639558095938,-0.1160622586805824,6,k-SII,uniform,California Housing Global XAI
7,5.987411100223831,-0.6914359012717906,7,k-SII,uniform,California Housing Global XAI
8,8.742400167594989e-23,1.0,8,k-SII,uniform,California Housing Global XAI
1,2.4362339845387577,-6.487345939276015,1,STII,uniform,California Housing Global XAI
2,2.762954329413948,-0.5631185805919288,2,STII,uniform,California Housing Global XAI
3,11.980020829336793,-0.5619875449920873,3,STII,uniform,California Housing Global XAI
4,47.4415039225914,-0.5831323216217055,4,STII,uniform,California Housing Global XAI
5,47.17300196615005,-0.4443489839639376,5,STII,uniform,California Housing Global XAI
6,11.453154283719876,0.22825474005721913,6,STII,uniform,California Housing Global XAI
7,0.5187113576912219,0.788473873066645,7,STII,uniform,California Housing Global XAI
8,1.2059364421176228e-28,1.0,8,STII,uniform,California Housing Global XAI
1,2.4362339885368742,-6.487345935131771,1,FSII,uniform,California Housing Global XAI
2,1.742772014672027,-1.5410001845922503,2,FSII,uniform,California Housing Global XAI
3,1.5368856192508977,-0.1450520611310584,3,FSII,uniform,California Housing Global XAI
4,1.015975307248644,0.4132984157995463,4,FSII,uniform,California Housing Global XAI
5,0.3822448459028458,0.8129682859564065,5,FSII,uniform,California Housing Global XAI
6,0.11444945649057184,0.9483031433674866,6,FSII,uniform,California Housing Global XAI
7,0.019458616359170136,0.9914868021090282,7,FSII,uniform,California Housing Global XAI
8,2.010021550132939e-17,1.0,8,FSII,uniform,California Housing Global XAI
1,1.7920654317268594,-2.587273333263143,1,FBII,uniform,California Housing Global XAI
2,1.5693829443733631,-1.1729247885123981,2,FBII,uniform,California Housing Global XAI
3,1.2922425500805894,-0.29303792475082924,3,FBII,uniform,California Housing Global XAI
4,0.8280950718787411,0.43418055107890186,4,FBII,uniform,California Housing Global XAI
5,0.30913784420134005,0.844065841986869,5,FBII,uniform,California Housing Global XAI
6,0.08618008978627942,0.9609239866001521,6,FBII,uniform,California Housing Global XAI
7,0.016209729927850275,0.9928761519551884,7,FBII,uniform,California Housing Global XAI
8,8.53084727699322e-27,1.0,8,FBII,uniform,California Housing Global XAI
1,77.09623039120609,-2.8662197373651113,1,k-SII,Shapley kernel,California Housing Global XAI
2,53.615280539927326,-0.26051903657131836,2,k-SII,Shapley kernel,California Housing Global XAI
3,56.30917400820452,0.32768920756461617,3,k-SII,Shapley kernel,California Housing Global XAI
4,127.8876646841353,0.23937335374497826,4,k-SII,Shapley kernel,California Housing Global XAI
5,228.9598754918137,0.4048588040949347,5,k-SII,Shapley kernel,California Housing Global XAI
6,224.82516877703785,0.36006924788187955,6,k-SII,Shapley kernel,California Housing Global XAI
7,90.69072531781055,0.3124023653015432,7,k-SII,Shapley kernel,California Housing Global XAI
8,1.3270798062311819e-20,1.0,8,k-SII,Shapley kernel,California Housing Global XAI
1,77.09623039120609,-2.8662197373651113,1,STII,Shapley kernel,California Housing Global XAI
2,77.96390610174613,0.05258944624204587,2,STII,Shapley kernel,California Housing Global XAI
3,345.06652696382224,-0.28205060057774944,3,STII,Shapley kernel,California Housing Global XAI
4,2350.1261704999047,-0.3731564473382778,4,STII,Shapley kernel,California Housing Global XAI
5,4816.746519225737,-0.7956633924798895,5,STII,Shapley kernel,California Housing Global XAI
6,2123.0606427410694,-0.09114424139809585,6,STII,Shapley kernel,California Housing Global XAI
7,132.7901075689528,-0.10846097815032851,7,STII,Shapley kernel,California Housing Global XAI
8,2.624510978078405e-26,1.0,8,STII,Shapley kernel,California Housing Global XAI
1,77.09623049623369,-2.8662197273435512,1,FSII,Shapley kernel,California Housing Global XAI
2,50.37421368705141,-0.5116184233964538,2,FSII,Shapley kernel,California Housing Global XAI
3,35.1107108055033,0.3809347534758514,3,FSII,Shapley kernel,California Housing Global XAI
4,20.734501230595484,0.7058436514311397,4,FSII,Shapley kernel,California Housing Global XAI
5,7.511405289217666,0.9104641823591727,5,FSII,Shapley kernel,California Housing Global XAI
6,2.191274392204815,0.9755499262864142,6,FSII,Shapley kernel,California Housing Global XAI
7,0.3095340502772733,0.9966058151807223,7,FSII,Shapley kernel,California Housing Global XAI
8,4.683465560984848e-16,1.0,8,FSII,Shapley kernel,California Housing Global XAI
1,65.09188151763527,-0.9773063707892915,1,FBII,Shapley kernel,California Housing Global XAI
2,56.118067504386616,-0.4225774570780718,2,FBII,Shapley kernel,California Housing Global XAI
3,51.43136592659096,-0.001653964923144624,3,FBII,Shapley kernel,California Housing Global XAI
4,35.23734954808631,0.499321078274784,4,FBII,Shapley kernel,California Housing Global XAI
5,13.283356037846998,0.8552400239857648,5,FBII,Shapley kernel,California Housing Global XAI
6,4.814269252224239,0.9510575764267942,6,FBII,Shapley kernel,California Housing Global XAI
7,0.6208326562365454,0.9931381364127526,7,FBII,Shapley kernel,California Housing Global XAI
8,3.7978551153846935e-25,1.0,8,FBII,Shapley kernel,California Housing Global XAI
