,l2,r2,order,index,weighting_scheme,game_title
1,0.030351769712301562,0.9264613571073111,1,k-SII,uniform,California Housing Local XAI
2,0.009977731344246041,0.9768218219680017,2,k-SII,uniform,California Housing Local XAI
3,0.004695827971230169,0.9892494171506988,3,k-SII,uniform,California Housing Local XAI
4,0.00039116842261905814,0.9990986085342031,4,k-SII,uniform,California Housing Local XAI
5,2.148467261854338e-05,0.9999495641023665,5,k-SII,uniform,California Housing Local XAI
6,5.75892857192475e-08,0.9999998648146771,6,k-SII,uniform,California Housing Local XAI
7,3.1986064289703018e-27,1.0,7,k-SII,uniform,California Housing Local XAI
8,3.2281754914576027e-27,1.0,8,k-SII,uniform,California Housing Local XAI
1,0.030351769712301562,0.9264613571073111,1,STII,uniform,California Housing Local XAI
2,0.024074646676587298,0.9449602832012397,2,STII,uniform,California Housing Local XAI
3,0.01386419662946436,0.9702000472031462,3,STII,uniform,California Housing Local XAI
4,0.0012328883928571313,0.9970335969071228,4,STII,uniform,California Housing Local XAI
5,1.6684523809525463e-05,0.9999609329362688,5,STII,uniform,California Housing Local XAI
6,4.017857142871201e-08,0.9999999056925304,6,STII,uniform,California Housing Local XAI
7,5.701715600358412e-31,1.0,7,STII,uniform,California Housing Local XAI
8,4.405564747785802e-31,1.0,8,STII,uniform,California Housing Local XAI
1,0.030351769787133547,0.9264613569341413,1,FSII,uniform,California Housing Local XAI
2,0.00698945505944557,0.9836973128544899,2,FSII,uniform,California Housing Local XAI
3,0.0014184994348074896,0.9966905022319995,3,FSII,uniform,California Housing Local XAI
4,8.207977116326645e-05,0.9998080251948166,4,FSII,uniform,California Housing Local XAI
5,1.3933522964520147e-06,0.9999967298130118,5,FSII,uniform,California Housing Local XAI
6,2.6564336330542287e-09,0.9999999937652968,6,FSII,uniform,California Housing Local XAI
7,9.715002326646924e-20,1.0,7,FSII,uniform,California Housing Local XAI
8,9.128122270558611e-20,1.0,8,FSII,uniform,California Housing Local XAI
1,0.019251466796875,0.9526783705581648,1,FBII,uniform,California Housing Local XAI
2,0.005147240966796876,0.9877716235164592,2,FBII,uniform,California Housing Local XAI
3,0.0008809218749999998,0.9979281799254641,3,FBII,uniform,California Housing Local XAI
4,5.313012695312502e-05,0.9998752872644833,4,FBII,uniform,California Housing Local XAI
5,1.1113281249999455e-06,0.9999973916898509,5,FBII,uniform,California Housing Local XAI
6,2.19726562500239e-09,0.9999999948429854,6,FBII,uniform,California Housing Local XAI
7,1.2752111299888228e-28,1.0,7,FBII,uniform,California Housing Local XAI
8,9.556588391402359e-29,1.0,8,FBII,uniform,California Housing Local XAI
1,0.9738114522222217,0.9286665148723495,1,k-SII,Shapley kernel,California Housing Local XAI
2,0.2491571754629635,0.9825730163442549,2,k-SII,Shapley kernel,California Housing Local XAI
3,0.09327152064814845,0.9938798366708086,3,k-SII,Shapley kernel,California Housing Local XAI
4,0.010725036296296689,0.9992911509969559,4,k-SII,Shapley kernel,California Housing Local XAI
5,0.0003436072222137033,0.9999768802969147,5,k-SII,Shapley kernel,California Housing Local XAI
6,1.5600000002242972e-06,0.9999998950511746,6,k-SII,Shapley kernel,California Housing Local XAI
7,1.2451348279494804e-25,1.0,7,k-SII,Shapley kernel,California Housing Local XAI
8,1.2530869547988258e-25,1.0,8,k-SII,Shapley kernel,California Housing Local XAI
1,0.9738114522222217,0.9286665148723495,1,STII,Shapley kernel,California Housing Local XAI
2,0.5767419981481487,0.9607459020127807,2,STII,Shapley kernel,California Housing Local XAI
3,0.5156113826666705,0.9684266829721166,3,STII,Shapley kernel,California Housing Local XAI
4,0.0810909446666659,0.9943429616220556,4,STII,Shapley kernel,California Housing Local XAI
5,0.0016255111111111837,0.9998912830008867,5,STII,Shapley kernel,California Housing Local XAI
6,6.000000000025594e-06,0.9999995963003387,6,STII,Shapley kernel,California Housing Local XAI
7,1.2786510827259295e-28,1.0,7,STII,Shapley kernel,California Housing Local XAI
8,9.468364644673415e-29,1.0,8,STII,Shapley kernel,California Housing Local XAI
1,0.9738114543654632,0.9286665147417053,1,FSII,Shapley kernel,California Housing Local XAI
2,0.20449648857446212,0.9855792014030375,2,FSII,Shapley kernel,California Housing Local XAI
3,0.04029918333863212,0.9972834966803623,3,FSII,Shapley kernel,California Housing Local XAI
4,0.002098149443659398,0.9998586541071329,4,FSII,Shapley kernel,California Housing Local XAI
5,2.685656565658884e-05,0.999998193627469,5,FSII,Shapley kernel,California Housing Local XAI
6,4.545454546983878e-08,0.9999999969427026,6,FSII,Shapley kernel,California Housing Local XAI
7,3.013203771851509e-18,1.0,7,FSII,Shapley kernel,California Housing Local XAI
8,4.196366376532533e-18,1.0,8,FSII,Shapley kernel,California Housing Local XAI
1,0.7191837434407551,0.9486121884360416,1,FBII,Shapley kernel,California Housing Local XAI
2,0.22567085746256488,0.9843318625855683,2,FBII,Shapley kernel,California Housing Local XAI
3,0.056573347005215685,0.99616177426633,3,FBII,Shapley kernel,California Housing Local XAI
4,0.0034222516682940523,0.9997698251452982,4,FBII,Shapley kernel,California Housing Local XAI
5,4.6833740234437654e-05,0.9999968495530359,5,FBII,Shapley kernel,California Housing Local XAI
6,8.415527343227596e-08,0.999999994339586,6,FBII,Shapley kernel,California Housing Local XAI
7,1.4688641021194427e-26,1.0,7,FBII,Shapley kernel,California Housing Local XAI
8,6.189787213058992e-27,1.0,8,FBII,Shapley kernel,California Housing Local XAI
