,l2,r2,order,index,weighting_scheme,game_title
1,0.2290138325135072,-9.494904799963795,1,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.4424186633446444,-8.182607323973633,2,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.568684496569661,-2.3741545486020184,3,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
4,1.0473536900450764,-3.38045277792095,4,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
5,1.1105873182111354,-2.5701117368710094,5,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.6904417644558728,-1.46654470382727,6,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
7,0.5204995009767706,-4.035078850267043,7,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
8,0.0535662352026148,-0.3553738178767982,8,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
9,0.014455623853966891,-5.068196113003514,9,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
10,1.8728536691600205e-24,1.0,10,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.2290138325135072,-9.494904799963795,1,STII,uniform,Bike Sharing Random Forest Ensemble Selection
2,2.316364264075216,-20.847838874435993,2,STII,uniform,Bike Sharing Random Forest Ensemble Selection
3,6.3301431377369495,-4.034200227128629,3,STII,uniform,Bike Sharing Random Forest Ensemble Selection
4,7.0013798423052584,-1.2896244695272063,4,STII,uniform,Bike Sharing Random Forest Ensemble Selection
5,3.589430675981251,-0.5470066550417723,5,STII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.8806275924249262,-0.2217996860386504,6,STII,uniform,Bike Sharing Random Forest Ensemble Selection
7,0.09922380449129087,-0.10448902838304353,7,STII,uniform,Bike Sharing Random Forest Ensemble Selection
8,0.004472586609195267,0.17674880913575364,8,STII,uniform,Bike Sharing Random Forest Ensemble Selection
9,5.3323046010852494e-05,0.9434015108898388,9,STII,uniform,Bike Sharing Random Forest Ensemble Selection
10,1.3263739897073925e-28,1.0,10,STII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.22901383620919055,-9.494905170102793,1,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.0348260983009953,-0.21474496509691776,2,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.01989726659466775,-0.7308971951109349,3,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
4,0.006090901798469847,0.030021981145388232,4,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
5,0.0018290520534042952,0.2709833842968632,5,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.00043149557128516083,0.6866616401094343,6,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
7,7.773619062659939e-05,0.9211717825973947,7,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
8,9.59083436252304e-06,0.9894757557655037,8,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
9,6.193889381133451e-07,0.999314040505693,9,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
10,1.0330562750531805e-17,0.9999999999999886,10,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.0008122550954587648,-8.013170206293323,1,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.0007221225420703572,-3.006200050784437,2,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.0005904734585295961,-0.8931479282556978,3,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
4,0.00041635482216391276,0.1433362620508728,4,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
5,0.00023763308853766692,0.6425176170336111,5,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.00010296247696235932,0.871202126096059,6,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
7,3.134318248588599e-05,0.9640159801916469,7,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
8,5.924407498794419e-06,0.993391252599735,8,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
9,5.207328711997497e-07,0.9994225967639988,9,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
10,8.90516703985739e-28,1.0,10,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
1,13.733401839631203,-2.068148525377272,1,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,13.061332003558142,-0.27783493317023966,2,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,18.267941892890278,-0.27617365100636504,3,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,26.268029231855387,-0.48636724109658336,4,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,27.57582573366484,-0.36796217203085724,5,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,19.09362001771668,-0.09420222042813253,6,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,10.86681955494625,-0.29479916279905805,7,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,2.0547991531828775,0.14900086831233839,8,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,0.2710174646484691,0.6901320808439234,9,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,7.55412089490575e-23,1.0,10,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,13.733401839631203,-2.068148525377272,1,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,61.48530922788349,-1.6932252614597543,2,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,249.86853137492432,-1.4724049448117071,3,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,522.7523127701467,-0.8925470816303898,4,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,531.1284984167686,-0.7425939019996368,5,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,252.43447409488473,-0.4854957014382859,6,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,51.50426958267635,-0.453028095899918,7,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,3.7020039147550277,0.10763214401878352,8,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,0.054602799115112954,0.935239232414277,9,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,8.809957456046775e-26,1.0,10,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,13.733401971751652,-2.0681486136165397,1,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,4.697352539896618,0.2129918062796542,2,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,1.5658809753984244,0.35138212069157226,3,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,0.4567115936798215,0.678176716248978,4,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,0.110246445366343,0.887566174017247,5,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,0.0208815495164086,0.9762439708633736,6,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,0.0028901943533952827,0.9966163331466829,7,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,0.0002588737872097191,0.999695757926507,8,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,1.1230522236778666e-05,0.9999867956062102,9,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,4.798886249610552e-16,0.9999999999999994,10,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,0.8132227949102708,-44.907176775651116,1,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,0.7031352827401443,-17.87069878984682,2,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,0.5521793773053876,-2.002727737693975,3,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,0.37672894718223887,-0.12487367744221367,4,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,0.2010325350798466,0.6340727233282617,5,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,0.07103623942013357,0.9017687527110665,6,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,0.013691673213766397,0.9827948412723977,7,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,0.0011364442847986462,0.9986517456629338,8,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,2.7557927448377205e-05,0.9999675533465157,9,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,6.090659657837105e-25,1.0,10,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
