,l2,r2,order,index,weighting_scheme,game_title
1,0.14426255849966269,-8.175745164934952,1,k-SII,uniform,California Housing Random Forest Ensemble Selection
2,0.14767894081744784,-4.393885583301031,2,k-SII,uniform,California Housing Random Forest Ensemble Selection
3,0.17185585746404033,-3.248715948740112,3,k-SII,uniform,California Housing Random Forest Ensemble Selection
4,0.18567291276091905,-3.3189803056495943,4,k-SII,uniform,California Housing Random Forest Ensemble Selection
5,0.17624992431526867,-2.8495165786846828,5,k-SII,uniform,California Housing Random Forest Ensemble Selection
6,0.06585933138316474,-0.6851972561141524,6,k-SII,uniform,California Housing Random Forest Ensemble Selection
7,0.04275808496069025,-3.779514376559595,7,k-SII,uniform,California Housing Random Forest Ensemble Selection
8,0.0026194341995448307,-0.48874074961232816,8,k-SII,uniform,California Housing Random Forest Ensemble Selection
9,0.00045068896474047883,0.6133532706236391,9,k-SII,uniform,California Housing Random Forest Ensemble Selection
10,3.816129235861196e-25,1.0,10,k-SII,uniform,California Housing Random Forest Ensemble Selection
1,0.14426255849966269,-8.175745164934952,1,STII,uniform,California Housing Random Forest Ensemble Selection
2,0.8335902810816356,-15.402993107313442,2,STII,uniform,California Housing Random Forest Ensemble Selection
3,1.520513949499389,-4.110952426000884,3,STII,uniform,California Housing Random Forest Ensemble Selection
4,1.1852331165979841,-1.1457539956797644,4,STII,uniform,California Housing Random Forest Ensemble Selection
5,0.4378010058191521,-0.6005719209930049,5,STII,uniform,California Housing Random Forest Ensemble Selection
6,0.07784753469301947,-0.1113968741760123,6,STII,uniform,California Housing Random Forest Ensemble Selection
7,0.006324969239003444,-0.07096340946531665,7,STII,uniform,California Housing Random Forest Ensemble Selection
8,0.00020246368468621636,0.8755829982174514,8,STII,uniform,California Housing Random Forest Ensemble Selection
9,1.6624746636210639e-06,0.9987076182538477,9,STII,uniform,California Housing Random Forest Ensemble Selection
10,6.845567524047525e-29,1.0,10,STII,uniform,California Housing Random Forest Ensemble Selection
1,0.1442625604559379,-8.17574542510984,1,FSII,uniform,California Housing Random Forest Ensemble Selection
2,0.01640058894105182,0.1689986441057848,2,FSII,uniform,California Housing Random Forest Ensemble Selection
3,0.007208051820056424,-0.3370765102978446,3,FSII,uniform,California Housing Random Forest Ensemble Selection
4,0.0016213486121557882,0.14948189369076303,4,FSII,uniform,California Housing Random Forest Ensemble Selection
5,0.0003482855911296671,0.7651951932486754,5,FSII,uniform,California Housing Random Forest Ensemble Selection
6,5.670072509194781e-05,0.9595107018695254,6,FSII,uniform,California Housing Random Forest Ensemble Selection
7,6.73579752353947e-06,0.9948365199380718,7,FSII,uniform,California Housing Random Forest Ensemble Selection
8,5.171919245037693e-07,0.9995996793616426,8,FSII,uniform,California Housing Random Forest Ensemble Selection
9,1.9310946166716402e-08,0.9999850527297541,9,FSII,uniform,California Housing Random Forest Ensemble Selection
10,2.2150357114861582e-18,0.9999999999999983,10,FSII,uniform,California Housing Random Forest Ensemble Selection
1,0.0006992820178670324,-0.17990574220966637,1,FBII,uniform,California Housing Random Forest Ensemble Selection
2,0.00042486078833152934,0.5100099556651316,2,FBII,uniform,California Housing Random Forest Ensemble Selection
3,0.00024289852305894367,0.7684569756493371,3,FBII,uniform,California Housing Random Forest Ensemble Selection
4,0.00011894991224851685,0.8985926753562962,4,FBII,uniform,California Housing Random Forest Ensemble Selection
5,4.6456149113041376e-05,0.9627003570733969,5,FBII,uniform,California Housing Random Forest Ensemble Selection
6,1.3499839837671952e-05,0.989440392145166,6,FBII,uniform,California Housing Random Forest Ensemble Selection
7,2.6787537388766607e-06,0.9979222588339711,7,FBII,uniform,California Housing Random Forest Ensemble Selection
8,3.1623111046344563e-07,0.999755168018118,8,FBII,uniform,California Housing Random Forest Ensemble Selection
9,1.6235104137062408e-08,0.9999874334004748,9,FBII,uniform,California Housing Random Forest Ensemble Selection
10,2.10797368208296e-28,1.0,10,FBII,uniform,California Housing Random Forest Ensemble Selection
1,7.216532555293134,-1.2409065583365866,1,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
2,4.555062821524083,0.2091581568016021,2,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
3,5.040106104039181,-0.2137996865812788,3,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
4,4.940069140592824,-0.7864404718972693,4,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
5,4.13487289402543,-0.1473633055962318,5,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
6,1.9699647571936112,0.4462952356009817,6,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
7,0.8644902099506104,0.44892794594904495,7,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
8,0.10736189568422833,0.8476353715892494,8,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
9,0.008449623606856334,0.9894437972522371,9,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
10,1.7786501728486137e-23,1.0,10,k-SII,Shapley kernel,California Housing Random Forest Ensemble Selection
1,7.216532555293134,-1.2409065583365866,1,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
2,22.209813760712134,-1.0437723615517616,2,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
3,61.626177554312314,-1.8487046378911702,3,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
4,91.13678757054281,-0.6746257292728215,4,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
5,66.56845291742358,-0.9219910521329915,5,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
6,22.821902423658774,-0.22127734054399406,6,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
7,3.3349109533873853,-0.5373893263414555,7,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
8,0.16875787392735464,0.8567235827876167,8,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
9,0.0017023740555479694,0.9979196538177445,9,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
10,4.687812131870815e-26,1.0,10,STII,Shapley kernel,California Housing Random Forest Ensemble Selection
1,7.216532623659888,-1.2409066127806159,1,FSII,Shapley kernel,California Housing Random Forest Ensemble Selection
2,1.928429546579296,0.5290078481296905,2,FSII,Shapley kernel,California Housing Random Forest Ensemble Selection
3,0.4963602433327824,0.7067267992658892,3,FSII,Shapley kernel,California Housing Random Forest Ensemble Selection
4,0.10957577287151293,0.9040697856550733,4,FSII,Shapley kernel,California Housing Random Forest Ensemble Selection
