,l2,r2,order,index,weighting_scheme,game_title
1,3.795852466360458,-3.527267119749915,1,k-SII,uniform,Bike Sharing Global XAI
2,4.242146745814708,-2.459958382672713,2,k-SII,uniform,Bike Sharing Global XAI
3,6.578550190770938,-0.6349770290760572,3,k-SII,uniform,Bike Sharing Global XAI
4,51.500928271187725,-3.10806813892286,4,k-SII,uniform,Bike Sharing Global XAI
5,96.71443876417655,-0.6590344851865597,5,k-SII,uniform,Bike Sharing Global XAI
6,921.0620823748551,-4.399306887428378,6,k-SII,uniform,Bike Sharing Global XAI
7,1364.5874731839672,-1.1813258545962793,7,k-SII,uniform,Bike Sharing Global XAI
8,4837.242710044273,-3.8662743492298457,8,k-SII,uniform,Bike Sharing Global XAI
9,5034.749914765977,-3.3029408014575896,9,k-SII,uniform,Bike Sharing Global XAI
10,4607.706222178318,-3.4214334710132768,10,k-SII,uniform,Bike Sharing Global XAI
11,3917.1653940716005,-9.751843947748009,11,k-SII,uniform,Bike Sharing Global XAI
12,1.8299745612332366e-19,1.0,12,k-SII,uniform,Bike Sharing Global XAI
1,3.795852466360458,-3.527267119749915,1,STII,uniform,Bike Sharing Global XAI
2,5.06155265717104,-1.4912292392602327,2,STII,uniform,Bike Sharing Global XAI
3,48.141234308800406,-1.1954332694856018,3,STII,uniform,Bike Sharing Global XAI
4,363.68315044245173,-1.0093020798881072,4,STII,uniform,Bike Sharing Global XAI
5,1286.7282359984722,-0.5247562748502832,5,STII,uniform,Bike Sharing Global XAI
6,2158.865263105571,-0.2955531964348004,6,STII,uniform,Bike Sharing Global XAI
7,1732.7464332820346,-0.1254704855843729,7,STII,uniform,Bike Sharing Global XAI
8,689.5874476830547,-0.07869392933113639,8,STII,uniform,Bike Sharing Global XAI
9,136.79723690375585,0.030190754745934467,9,STII,uniform,Bike Sharing Global XAI
10,11.792653229098349,0.2299162012670738,10,STII,uniform,Bike Sharing Global XAI
11,0.2826416689350853,0.9410769839153732,11,STII,uniform,Bike Sharing Global XAI
12,4.2509428705369446e-26,1.0,12,STII,uniform,Bike Sharing Global XAI
1,3.795852466126112,-3.527267120770717,1,FSII,uniform,Bike Sharing Global XAI
2,3.777789470325125,-2.81933549497089,2,FSII,uniform,Bike Sharing Global XAI
3,3.6098154617643465,-1.7759484213499608,3,FSII,uniform,Bike Sharing Global XAI
4,3.2132558710854764,-0.7335662522080653,4,FSII,uniform,Bike Sharing Global XAI
5,2.5014273923221553,0.01803064112549091,5,FSII,uniform,Bike Sharing Global XAI
6,1.6572977484316342,0.48999190774342793,6,FSII,uniform,Bike Sharing Global XAI
7,0.8188441409036684,0.7874252291040871,7,FSII,uniform,Bike Sharing Global XAI
8,0.309675500060535,0.926892406287998,8,FSII,uniform,Bike Sharing Global XAI
9,0.0759517390344,0.9827510736333227,9,FSII,uniform,Bike Sharing Global XAI
10,0.007318134817699323,0.998351924061693,10,FSII,uniform,Bike Sharing Global XAI
11,0.0009793562011455692,0.9997795977745831,11,FSII,uniform,Bike Sharing Global XAI
12,8.215807244533449e-14,0.9999999999999815,12,FSII,uniform,Bike Sharing Global XAI
1,3.661229588730831,-3.6783488450824438,1,FBII,uniform,Bike Sharing Global XAI
2,3.573300597249447,-3.104792813891919,2,FBII,uniform,Bike Sharing Global XAI
3,3.373098558100807,-2.1503053367171323,3,FBII,uniform,Bike Sharing Global XAI
4,2.9133886052184876,-0.9036391750257826,4,FBII,uniform,Bike Sharing Global XAI
5,2.224168466584728,-0.0020351050451870023,5,FBII,uniform,Bike Sharing Global XAI
6,1.4461110395026031,0.5175945368317769,6,FBII,uniform,Bike Sharing Global XAI
7,0.7023108936863605,0.812292064988437,7,FBII,uniform,Bike Sharing Global XAI
8,0.2581368818737231,0.938328609096696,8,FBII,uniform,Bike Sharing Global XAI
9,0.06269276125800156,0.9856902659988147,9,FBII,uniform,Bike Sharing Global XAI
10,0.006034489580685527,0.9986402024250088,10,FBII,uniform,Bike Sharing Global XAI
11,0.0008280517644586088,0.9998136274320987,11,FBII,uniform,Bike Sharing Global XAI
12,3.805885519998203e-23,1.0,12,FBII,uniform,Bike Sharing Global XAI
1,14.338842910727635,-0.14310233466620192,1,k-SII,Shapley kernel,Bike Sharing Global XAI
2,15.069056581275824,0.05886779939706288,2,k-SII,Shapley kernel,Bike Sharing Global XAI
3,21.37678711103325,0.3906087540335488,3,k-SII,Shapley kernel,Bike Sharing Global XAI
4,114.39361545008327,-0.07941035781826589,4,k-SII,Shapley kernel,Bike Sharing Global XAI
5,300.71260612313745,-0.20811041826066434,5,k-SII,Shapley kernel,Bike Sharing Global XAI
6,1892.407380425261,-0.38337191550067606,6,k-SII,Shapley kernel,Bike Sharing Global XAI
7,4055.5216307144065,-0.08622074373101318,7,k-SII,Shapley kernel,Bike Sharing Global XAI
8,10562.123516750991,-0.2926334724992117,8,k-SII,Shapley kernel,Bike Sharing Global XAI
9,11709.700784186967,-0.3046327066813612,9,k-SII,Shapley kernel,Bike Sharing Global XAI
10,10776.779423884838,-0.303984486142326,10,k-SII,Shapley kernel,Bike Sharing Global XAI
11,7266.102768819438,-0.47110329391569294,11,k-SII,Shapley kernel,Bike Sharing Global XAI
12,4.7973205766999914e-17,1.0,12,k-SII,Shapley kernel,Bike Sharing Global XAI
1,14.338842910727635,-0.14310233466620192,1,STII,Shapley kernel,Bike Sharing Global XAI
2,20.95871739824952,0.13103917565878676,2,STII,Shapley kernel,Bike Sharing Global XAI
3,191.18196156169364,-0.08402993353976229,3,STII,Shapley kernel,Bike Sharing Global XAI
4,2338.6131733719767,-0.4875311736445411,4,STII,Shapley kernel,Bike Sharing Global XAI
5,15822.67586661301,-0.34985955429672444,5,STII,Shapley kernel,Bike Sharing Global XAI
6,53206.42318449349,-0.3730903569220223,6,STII,Shapley kernel,Bike Sharing Global XAI
7,85369.98069082834,-0.29225863138575137,7,STII,Shapley kernel,Bike Sharing Global XAI
8,65320.5866443885,-0.28783817983303805,8,STII,Shapley kernel,Bike Sharing Global XAI
9,23401.650031422596,-0.2029476924931708,9,STII,Shapley kernel,Bike Sharing Global XAI
10,3207.2124892277297,-0.24721515707807917,10,STII,Shapley kernel,Bike Sharing Global XAI
11,96.47502299650913,0.2779847384967504,11,STII,Shapley kernel,Bike Sharing Global XAI
12,3.768876743128301e-23,1.0,12,STII,Shapley kernel,Bike Sharing Global XAI
1,14.338842909472067,-0.14310233567016994,1,FSII,Shapley kernel,Bike Sharing Global XAI
2,13.469095486543981,-0.005513074455700817,2,FSII,Shapley kernel,Bike Sharing Global XAI
3,11.566479009446141,0.2044712767359379,3,FSII,Shapley kernel,Bike Sharing Global XAI
4,9.261720981778415,0.44994230320123973,4,FSII,Shapley kernel,Bike Sharing Global XAI
5,6.329568074933229,0.6827782189929665,5,FSII,Shapley kernel,Bike Sharing Global XAI
6,3.793353853679582,0.8312704192860777,6,FSII,Shapley kernel,Bike Sharing Global XAI
7,1.7541708576423023,0.9285502161552571,7,FSII,Shapley kernel,Bike Sharing Global XAI
8,0.6197463285208322,0.9758701467478246,8,FSII,Shapley kernel,Bike Sharing Global XAI
9,0.1468834746910471,0.9943871396171109,9,FSII,Shapley kernel,Bike Sharing Global XAI
10,0.013242048424078171,0.9994965497581209,10,FSII,Shapley kernel,Bike Sharing Global XAI
11,0.0016411224274292743,0.9999376350245985,11,FSII,Shapley kernel,Bike Sharing Global XAI
12,2.24819514996278e-13,0.9999999999999915,12,FSII,Shapley kernel,Bike Sharing Global XAI
1,15.023175308704444,-0.665655723574047,1,FBII,Shapley kernel,Bike Sharing Global XAI
2,14.909769187333778,-0.5623525308052422,2,FBII,Shapley kernel,Bike Sharing Global XAI
3,13.746361840330888,0.11293200061845354,3,FBII,Shapley kernel,Bike Sharing Global XAI
4,12.055750695189113,0.28770884109170314,4,FBII,Shapley kernel,Bike Sharing Global XAI
5,9.268227972024187,0.4200432465967687,5,FBII,Shapley kernel,Bike Sharing Global XAI
6,6.328524501682342,0.6663076253692033,6,FBII,Shapley kernel,Bike Sharing Global XAI
7,3.5081677188686644,0.8550471263893624,7,FBII,Shapley kernel,Bike Sharing Global XAI
8,1.716228115944522,0.933591870060677,8,FBII,Shapley kernel,Bike Sharing Global XAI
9,0.4741702859448711,0.9819169283922909,9,FBII,Shapley kernel,Bike Sharing Global XAI
10,0.0611536950906781,0.9976975594580523,10,FBII,Shapley kernel,Bike Sharing Global XAI
11,0.006240563928984059,0.9997626000243189,11,FBII,Shapley kernel,Bike Sharing Global XAI
12,7.46011917092739e-22,1.0,12,FBII,Shapley kernel,Bike Sharing Global XAI
