,l2,r2,order,index,weighting_scheme,game_title
1,0.18758184262721145,-9.428226811186988,1,k-SII,uniform,Adult Census Random Forest Ensemble Selection
2,0.3839213080319133,-8.522088521551893,2,k-SII,uniform,Adult Census Random Forest Ensemble Selection
3,0.49771509427121585,-2.3221528850609165,3,k-SII,uniform,Adult Census Random Forest Ensemble Selection
4,0.8587835955331035,-3.1393510508450584,4,k-SII,uniform,Adult Census Random Forest Ensemble Selection
5,0.9007064177850505,-2.5209361110209376,5,k-SII,uniform,Adult Census Random Forest Ensemble Selection
6,0.3325173860259572,-0.6736103767808568,6,k-SII,uniform,Adult Census Random Forest Ensemble Selection
7,0.17827666013632631,-3.4543819992298266,7,k-SII,uniform,Adult Census Random Forest Ensemble Selection
8,0.1148840740202823,-2.6598762582623285,8,k-SII,uniform,Adult Census Random Forest Ensemble Selection
9,0.09702768094812587,-5.647316752840154,9,k-SII,uniform,Adult Census Random Forest Ensemble Selection
10,4.281628646173136e-23,1.0,10,k-SII,uniform,Adult Census Random Forest Ensemble Selection
1,0.18758184262721145,-9.428226811186988,1,STII,uniform,Adult Census Random Forest Ensemble Selection
2,2.0092043418569636,-21.316345424933207,2,STII,uniform,Adult Census Random Forest Ensemble Selection
3,5.523582148830428,-4.009826661929546,3,STII,uniform,Adult Census Random Forest Ensemble Selection
4,5.793399922387249,-1.2743760756777114,4,STII,uniform,Adult Census Random Forest Ensemble Selection
5,2.503230039840677,-0.5306544225957275,5,STII,uniform,Adult Census Random Forest Ensemble Selection
6,0.38376369070100264,-0.2006194675582813,6,STII,uniform,Adult Census Random Forest Ensemble Selection
7,0.007556211180699168,-0.010077543054802796,7,STII,uniform,Adult Census Random Forest Ensemble Selection
8,0.001570312702978468,0.24971904215580487,8,STII,uniform,Adult Census Random Forest Ensemble Selection
9,0.0003579099420111208,0.6769126316940584,9,STII,uniform,Adult Census Random Forest Ensemble Selection
10,8.683545062699456e-29,1.0,10,STII,uniform,Adult Census Random Forest Ensemble Selection
1,0.1875818457190504,-9.428227186719562,1,FSII,uniform,Adult Census Random Forest Ensemble Selection
2,0.029614687267519105,-0.2524748808556181,2,FSII,uniform,Adult Census Random Forest Ensemble Selection
3,0.017386601971312227,-0.772921251171246,3,FSII,uniform,Adult Census Random Forest Ensemble Selection
4,0.00548788632372959,0.025318170918417704,4,FSII,uniform,Adult Census Random Forest Ensemble Selection
5,0.0016693573334815566,0.25111420495364656,5,FSII,uniform,Adult Census Random Forest Ensemble Selection
6,0.00039245654003643594,0.6584261427587401,6,FSII,uniform,Adult Census Random Forest Ensemble Selection
7,6.273109406152946e-05,0.9201271548286821,7,FSII,uniform,Adult Census Random Forest Ensemble Selection
8,8.327147783187135e-06,0.9885248093097319,8,FSII,uniform,Adult Census Random Forest Ensemble Selection
9,4.1574040949071045e-06,0.9942218699118415,9,FSII,uniform,Adult Census Random Forest Ensemble Selection
10,8.621758336908464e-18,0.9999999999999881,10,FSII,uniform,Adult Census Random Forest Ensemble Selection
1,0.0006684372861559239,-10.868358912218337,1,FBII,uniform,Adult Census Random Forest Ensemble Selection
2,0.0006164607618110407,-4.6922910498190795,2,FBII,uniform,Adult Census Random Forest Ensemble Selection
3,0.0005239928812470434,-1.6099765733335363,3,FBII,uniform,Adult Census Random Forest Ensemble Selection
4,0.0003850536403859868,-0.13349551822509342,4,FBII,uniform,Adult Census Random Forest Ensemble Selection
5,0.00022821293094891484,0.5403985756946,5,FBII,uniform,Adult Census Random Forest Ensemble Selection
6,0.00010071604126510246,0.8386070019260382,6,FBII,uniform,Adult Census Random Forest Ensemble Selection
7,3.0219476794305413e-05,0.9564898628761312,7,FBII,uniform,Adult Census Random Forest Ensemble Selection
8,6.02749475017873e-06,0.991613695676849,8,FBII,uniform,Adult Census Random Forest Ensemble Selection
9,3.495214277453099e-06,0.9951540365217537,9,FBII,uniform,Adult Census Random Forest Ensemble Selection
10,5.904844584270736e-28,1.0,10,FBII,uniform,Adult Census Random Forest Ensemble Selection
1,11.513635808158634,-2.119406335779848,1,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
2,11.319713799040468,-0.32259259686234065,2,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
3,16.080610659613406,-0.2743819842285409,3,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
4,21.922671866728233,-0.4386041891216874,4,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
5,22.371336977588545,-0.3613468661371366,5,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
6,11.221857461795052,0.011670754556346363,6,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
7,3.825458736225035,-0.09957941887213462,7,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
8,2.6332747429648844,0.029647611722375955,8,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
9,1.8190979757955092,0.09636095811264667,9,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
10,1.6584898021637266e-20,1.0,10,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
1,11.513635808158634,-2.119406335779848,1,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
2,53.31815832888026,-1.7489741356610038,2,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
3,218.00029379738547,-1.4503560126968345,3,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
4,435.5761469614088,-0.8957964877002922,4,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
5,378.5449911374238,-0.7325540141427893,5,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
6,116.62173468368816,-0.4607528320766885,6,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
7,4.827048695343827,-0.28149756002235526,7,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
8,1.0976965411423427,0.1543986343342354,8,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
9,0.3664997806193877,0.6655867190444182,9,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
10,5.445267872559522e-26,1.0,10,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
1,11.513635918840952,-2.119406426691318,1,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
2,4.047470823538673,0.17801257325070163,2,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
3,1.373748387517089,0.3087768184489609,3,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
4,0.40773526614209354,0.6501425699998773,4,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
5,0.09648806631114269,0.8795354200566562,5,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
6,0.017735011077987604,0.9752403273425307,6,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
7,0.0018055237283114518,0.9974044440897162,7,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
8,0.00018973664405152216,0.9997262159850765,8,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
9,7.538045672957132e-05,0.999891187132601,9,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
10,3.986960686156283e-16,0.9999999999999994,10,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
1,0.6668137945731852,-58.16937811233919,1,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
2,0.5966402894616425,-25.528240860889007,2,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
3,0.48496302886299547,-2.934615274640349,3,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
4,0.33818507072446413,-0.4320672745770202,4,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
5,0.18132202186614443,0.560613775149593,5,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
6,0.06245851723041938,0.8902689564168439,6,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
7,0.009732867583893533,0.984899573954548,7,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
8,0.0006933559006527378,0.9989962539233341,8,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
9,0.00018497173272497973,0.9997341807133346,9,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
10,3.938007870627301e-25,1.0,10,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
