,l2,r2,order,index,weighting_scheme,game_title
1,3.6365442267177848,-4.500079236949893,1,k-SII,uniform,Bike Sharing Global XAI
2,3.9369118213127146,-2.31982780707633,2,k-SII,uniform,Bike Sharing Global XAI
3,6.440571598181458,-0.5829158238582619,3,k-SII,uniform,Bike Sharing Global XAI
4,17.609192405754875,-0.4078193462991362,4,k-SII,uniform,Bike Sharing Global XAI
5,46.55560940611741,-0.03075039226458176,5,k-SII,uniform,Bike Sharing Global XAI
6,290.7677576648284,-2.5164425603717278,6,k-SII,uniform,Bike Sharing Global XAI
7,663.1959560990573,-0.5085392973115259,7,k-SII,uniform,Bike Sharing Global XAI
8,1150.8292574941615,-1.2995628128051626,8,k-SII,uniform,Bike Sharing Global XAI
9,1410.2708920986977,-0.7770881844865758,9,k-SII,uniform,Bike Sharing Global XAI
10,1100.5862739939676,-0.5134743312580996,10,k-SII,uniform,Bike Sharing Global XAI
11,435.6297629276763,-9.085431228108277,11,k-SII,uniform,Bike Sharing Global XAI
12,1.8740453654687801e-19,1.0,12,k-SII,uniform,Bike Sharing Global XAI
1,3.6365442267177848,-4.500079236949893,1,STII,uniform,Bike Sharing Global XAI
2,6.4163337384886,-1.9473487931511464,2,STII,uniform,Bike Sharing Global XAI
3,26.31581507459694,-0.13832158640615444,3,STII,uniform,Bike Sharing Global XAI
4,160.90476416495932,-0.19435268558977636,4,STII,uniform,Bike Sharing Global XAI
5,628.4765354382458,-0.44109839209040813,5,STII,uniform,Bike Sharing Global XAI
6,1052.1496811065174,-0.23789840383631233,6,STII,uniform,Bike Sharing Global XAI
7,802.1806991920362,-0.1572909191471028,7,STII,uniform,Bike Sharing Global XAI
8,300.7014102309099,-0.02451498394948226,8,STII,uniform,Bike Sharing Global XAI
9,54.090481347405756,0.00041022772215271175,9,STII,uniform,Bike Sharing Global XAI
10,3.5000830832121794,0.5529795079446923,10,STII,uniform,Bike Sharing Global XAI
11,0.03143270984070762,0.9920037898659831,11,STII,uniform,Bike Sharing Global XAI
12,1.6264024775700055e-26,1.0,12,STII,uniform,Bike Sharing Global XAI
