,l2,r2,order,index,weighting_scheme,game_title
1,4.3985203423604275,-11.266265623649476,1,k-SII,uniform,California Housing Global XAI
2,3.6336166228904543,-1.3221466171319132,2,k-SII,uniform,California Housing Global XAI
3,3.743897321678439,-0.3980325958792965,3,k-SII,uniform,California Housing Global XAI
4,5.269066113834011,-0.18887122425305813,4,k-SII,uniform,California Housing Global XAI
5,5.297584788277069,0.23103191158948555,5,k-SII,uniform,California Housing Global XAI
6,21.39000482830418,-0.9485682819678709,6,k-SII,uniform,California Housing Global XAI
7,19.785810583730875,-1.2965494137384548,7,k-SII,uniform,California Housing Global XAI
8,5.54877003508107e-21,1.0,8,k-SII,uniform,California Housing Global XAI
1,4.3985203423604275,-11.266265623649476,1,STII,uniform,California Housing Global XAI
2,4.719721994896152,-0.5891371704355828,2,STII,uniform,California Housing Global XAI
3,9.352648646380118,-0.08375620322059918,3,STII,uniform,California Housing Global XAI
4,11.483922873859818,0.11306192115406233,4,STII,uniform,California Housing Global XAI
5,11.455587776134973,0.22841250271209623,5,STII,uniform,California Housing Global XAI
6,8.09321882950487,0.04680513058177549,6,STII,uniform,California Housing Global XAI
7,1.7141172535634623,0.7161680154105372,7,STII,uniform,California Housing Global XAI
8,2.2856743986993276e-29,1.0,8,STII,uniform,California Housing Global XAI
1,4.398520343556974,-11.266265619804324,1,FSII,uniform,California Housing Global XAI
2,3.2246816627048434,-1.7584003783579152,2,FSII,uniform,California Housing Global XAI
3,2.4811310734063805,-0.36703013322402933,3,FSII,uniform,California Housing Global XAI
4,1.271781021515543,0.535735599245238,4,FSII,uniform,California Housing Global XAI
5,0.6645932590391043,0.7948847174301132,5,FSII,uniform,California Housing Global XAI
6,0.17895885184712335,0.9505438412032882,6,FSII,uniform,California Housing Global XAI
7,0.06430233218353473,0.9825286157491208,7,FSII,uniform,California Housing Global XAI
8,2.226583738927289e-17,1.0,8,FSII,uniform,California Housing Global XAI
1,3.435543941247302,-10.587896123160501,1,FBII,uniform,California Housing Global XAI
2,2.8346515032867803,-2.1588458269918984,2,FBII,uniform,California Housing Global XAI
3,2.1813113008098117,-0.4066536593780019,3,FBII,uniform,California Housing Global XAI
4,1.0943579471942224,0.5851031856332791,4,FBII,uniform,California Housing Global XAI
5,0.5749508778138511,0.8178846595562659,5,FBII,uniform,California Housing Global XAI
6,0.15151912357173505,0.957682153513343,6,FBII,uniform,California Housing Global XAI
7,0.05356616417385819,0.9854378622690394,7,FBII,uniform,California Housing Global XAI
8,1.6280103774342706e-26,1.0,8,FBII,uniform,California Housing Global XAI
1,128.0641189056071,-4.197196695977912,1,k-SII,Shapley kernel,California Housing Global XAI
2,87.32403304712577,-0.06760878478821719,2,k-SII,Shapley kernel,California Housing Global XAI
3,79.87129110650186,0.3530758233495851,3,k-SII,Shapley kernel,California Housing Global XAI
4,96.23902113607288,0.39544364672734356,4,k-SII,Shapley kernel,California Housing Global XAI
5,102.04048435218576,0.5750331912512328,5,k-SII,Shapley kernel,California Housing Global XAI
6,338.6506320429014,0.24445918277081236,6,k-SII,Shapley kernel,California Housing Global XAI
7,299.69372117543026,0.18691682587031255,7,k-SII,Shapley kernel,California Housing Global XAI
8,6.9717324043014125e-19,1.0,8,k-SII,Shapley kernel,California Housing Global XAI
1,128.0641189056071,-4.197196695977912,1,STII,Shapley kernel,California Housing Global XAI
2,125.7984776403458,0.20501934565808477,2,STII,Shapley kernel,California Housing Global XAI
3,292.1328252224222,0.14020504402150757,3,STII,Shapley kernel,California Housing Global XAI
4,486.7627857488932,0.14622174945030642,4,STII,Shapley kernel,California Housing Global XAI
5,832.3673973739682,0.12360004678898973,5,STII,Shapley kernel,California Housing Global XAI
6,1241.757250507911,-0.6088163057764386,6,STII,Shapley kernel,California Housing Global XAI
7,438.81401691224636,0.292423530149167,7,STII,Shapley kernel,California Housing Global XAI
8,2.918108243707429e-27,1.0,8,STII,Shapley kernel,California Housing Global XAI
1,128.06411893587676,-4.197196692316921,1,FSII,Shapley kernel,California Housing Global XAI
2,80.37722684721996,-0.37966982535164817,2,FSII,Shapley kernel,California Housing Global XAI
3,54.68426374159482,0.37430973865381023,3,FSII,Shapley kernel,California Housing Global XAI
4,24.614631219057884,0.7922754635445688,4,FSII,Shapley kernel,California Housing Global XAI
5,11.568468531447309,0.9114275908967571,5,FSII,Shapley kernel,California Housing Global XAI
6,2.891940290176227,0.9792275169763288,6,FSII,Shapley kernel,California Housing Global XAI
7,1.0228764962989434,0.9927417496366786,7,FSII,Shapley kernel,California Housing Global XAI
8,4.174240547984113e-16,1.0,8,FSII,Shapley kernel,California Housing Global XAI
1,123.68623846062809,-3.2610074793815604,1,FBII,Shapley kernel,California Housing Global XAI
2,97.17959643217125,-0.8227798236229558,2,FBII,Shapley kernel,California Housing Global XAI
3,72.9044846694308,-0.017883223007306714,3,FBII,Shapley kernel,California Housing Global XAI
4,37.27898396178449,0.6553615571983831,4,FBII,Shapley kernel,California Housing Global XAI
5,18.61302448645595,0.8562775396903946,5,FBII,Shapley kernel,California Housing Global XAI
6,5.255027211767609,0.9635080769837406,6,FBII,Shapley kernel,California Housing Global XAI
7,2.051584087858933,0.9856463122893765,7,FBII,Shapley kernel,California Housing Global XAI
8,7.001965084932716e-25,1.0,8,FBII,Shapley kernel,California Housing Global XAI
