,l2,r2,order,index,weighting_scheme,game_title
1,0.5955481097212092,0.5328871842477874,1,k-SII,uniform,California Housing Local XAI
2,0.16346397218570644,0.8955997768586099,2,k-SII,uniform,California Housing Local XAI
3,0.06830884762906951,0.9582329925621906,3,k-SII,uniform,California Housing Local XAI
4,0.019322785058844556,0.9885489567297993,4,k-SII,uniform,California Housing Local XAI
5,0.010117321502971888,0.99396950825304,5,k-SII,uniform,California Housing Local XAI
6,4.664732142019772e-06,0.9999971956862909,6,k-SII,uniform,California Housing Local XAI
7,1.7298527351521943e-25,1.0,7,k-SII,uniform,California Housing Local XAI
8,1.7338059074363107e-25,1.0,8,k-SII,uniform,California Housing Local XAI
1,0.5955481097212092,0.5328871842477874,1,STII,uniform,California Housing Local XAI
2,0.18996260584232155,0.8803599346591732,2,STII,uniform,California Housing Local XAI
3,0.1385462190351787,0.9286087533427341,3,STII,uniform,California Housing Local XAI
4,0.04098813826352162,0.9743871814700259,4,STII,uniform,California Housing Local XAI
5,0.008156725074405142,0.9952394500120948,5,STII,uniform,California Housing Local XAI
6,3.2544642857223208e-06,0.9999980448022708,6,STII,uniform,California Housing Local XAI
7,9.273381571173706e-29,1.0,7,STII,uniform,California Housing Local XAI
8,5.801758031319607e-29,1.0,8,STII,uniform,California Housing Local XAI
1,0.5955481097294733,0.5328871842398268,1,FSII,uniform,California Housing Local XAI
2,0.13600913006760126,0.9132380711101508,2,FSII,uniform,California Housing Local XAI
3,0.03663994731575542,0.9775017944771316,3,FSII,uniform,California Housing Local XAI
4,0.005955656125539324,0.9964231066913621,4,FSII,uniform,California Housing Local XAI
5,0.0009598012012666008,0.9994238161273217,5,FSII,uniform,California Housing Local XAI
6,2.151711780657492e-07,0.9999998707779149,6,FSII,uniform,California Housing Local XAI
7,2.117668209489071e-18,1.0,7,FSII,uniform,California Housing Local XAI
8,1.6773400641524488e-18,1.0,8,FSII,uniform,California Housing Local XAI
1,0.42370850425058587,0.6586969697073237,1,FBII,uniform,California Housing Local XAI
2,0.1215180689859375,0.92127793466127,2,FBII,uniform,California Housing Local XAI
3,0.03057016854550781,0.9812978685274772,3,FBII,uniform,California Housing Local XAI
4,0.005098359892675779,0.9969287985191023,4,FBII,uniform,California Housing Local XAI
5,0.0007965424804687507,0.999521410904986,5,FBII,uniform,California Housing Local XAI
6,1.779785156249855e-07,0.9999998931157573,6,FBII,uniform,California Housing Local XAI
7,2.2092090439155642e-27,1.0,7,FBII,uniform,California Housing Local XAI
8,4.721295195118504e-28,1.0,8,FBII,uniform,California Housing Local XAI
1,13.535493303830247,0.7587412494084613,1,k-SII,Shapley kernel,California Housing Local XAI
2,3.5802387677369802,0.943202911607821,2,k-SII,Shapley kernel,California Housing Local XAI
3,1.2861278906467055,0.9804948902306034,3,k-SII,Shapley kernel,California Housing Local XAI
4,0.3233941631923204,0.9952490268086073,4,k-SII,Shapley kernel,California Housing Local XAI
5,0.16221649981474068,0.9975968826393121,5,k-SII,Shapley kernel,California Housing Local XAI
6,0.0001263599999621131,0.9999981099484188,6,k-SII,Shapley kernel,California Housing Local XAI
7,1.248284706185237e-23,1.0,7,k-SII,Shapley kernel,California Housing Local XAI
8,1.2435086468286404e-23,1.0,8,k-SII,Shapley kernel,California Housing Local XAI
1,13.535493303830247,0.7587412494084613,1,STII,Shapley kernel,California Housing Local XAI
2,4.482020820194822,0.9299404341906863,2,STII,Shapley kernel,California Housing Local XAI
3,4.611403841851252,0.9419294943591806,3,STII,Shapley kernel,California Housing Local XAI
4,1.8404375634572099,0.9702479076686017,4,STII,Shapley kernel,California Housing Local XAI
5,0.706460240740786,0.9901427213972298,5,STII,Shapley kernel,California Housing Local XAI
6,0.0004860000000016082,0.9999927269634927,6,STII,Shapley kernel,California Housing Local XAI
7,2.3307749633203726e-26,1.0,7,STII,Shapley kernel,California Housing Local XAI
8,1.4420393371177234e-26,1.0,8,STII,Shapley kernel,California Housing Local XAI
1,13.535493304037558,0.758741249402999,1,FSII,Shapley kernel,California Housing Local XAI
2,3.1744167215021695,0.9500321636659361,2,FSII,Shapley kernel,California Housing Local XAI
3,0.8138681522194302,0.9876364975456435,3,FSII,Shapley kernel,California Housing Local XAI
4,0.11241278487298417,0.9983169580632648,4,FSII,Shapley kernel,California Housing Local XAI
5,0.01755013552188915,0.99973769313561,5,FSII,Shapley kernel,California Housing Local XAI
6,3.6818181818250082e-06,0.9999999449932757,6,FSII,Shapley kernel,California Housing Local XAI
7,6.502845572798622e-17,1.0,7,FSII,Shapley kernel,California Housing Local XAI
8,3.868173938200333e-17,1.0,8,FSII,Shapley kernel,California Housing Local XAI
1,11.87334584558418,0.7842884773648008,1,FBII,Shapley kernel,California Housing Local XAI
2,3.595998386425708,0.9434251007415526,2,FBII,Shapley kernel,California Housing Local XAI
3,1.02413478147038,0.9846376966029369,3,FBII,Shapley kernel,California Housing Local XAI
4,0.16778261930614977,0.997479171499654,4,FBII,Shapley kernel,California Housing Local XAI
5,0.028945266162104223,0.9995674978699907,5,FBII,Shapley kernel,California Housing Local XAI
6,6.816577148439177e-06,0.9999998981518622,6,FBII,Shapley kernel,California Housing Local XAI
7,2.266327189126704e-25,1.0,7,FBII,Shapley kernel,California Housing Local XAI
8,3.93252385878542e-26,1.0,8,FBII,Shapley kernel,California Housing Local XAI
