,l2,r2,order,index,weighting_scheme,game_title
1,0.19233220273184026,-8.013021585222074,1,k-SII,uniform,Bike Sharing Dataset Valuation
2,0.21153551302307175,-4.37381342510759,2,k-SII,uniform,Bike Sharing Dataset Valuation
3,0.24924285478879427,-2.887493532139184,3,k-SII,uniform,Bike Sharing Dataset Valuation
4,0.28658938043144044,-3.0708356899128653,4,k-SII,uniform,Bike Sharing Dataset Valuation
5,0.2738141946363381,-2.8007200902675136,5,k-SII,uniform,Bike Sharing Dataset Valuation
6,0.11900425632120074,-0.9274990825998837,6,k-SII,uniform,Bike Sharing Dataset Valuation
7,0.0821192115075357,-3.928731469078989,7,k-SII,uniform,Bike Sharing Dataset Valuation
8,0.007815475300357352,-1.270577973289671,8,k-SII,uniform,Bike Sharing Dataset Valuation
9,0.004679746200418623,-1.295676235153023,9,k-SII,uniform,Bike Sharing Dataset Valuation
10,5.782740124444216e-25,1.0,10,k-SII,uniform,Bike Sharing Dataset Valuation
1,0.19233220273184026,-8.013021585222074,1,STII,uniform,Bike Sharing Dataset Valuation
2,1.1655428370785277,-14.428576476374841,2,STII,uniform,Bike Sharing Dataset Valuation
3,2.2308452424151315,-3.849862662524381,3,STII,uniform,Bike Sharing Dataset Valuation
4,1.8223585075092095,-1.1257395463555637,4,STII,uniform,Bike Sharing Dataset Valuation
5,0.7136031713619333,-0.5616375487580141,5,STII,uniform,Bike Sharing Dataset Valuation
6,0.13815580894764426,-0.13712286724822942,6,STII,uniform,Bike Sharing Dataset Valuation
7,0.013524256086151433,-0.05187402789817308,7,STII,uniform,Bike Sharing Dataset Valuation
8,0.0006982268572901847,0.7634871094795794,8,STII,uniform,Bike Sharing Dataset Valuation
9,1.726236961357149e-05,0.9915556108105317,9,STII,uniform,Bike Sharing Dataset Valuation
10,7.246103174581738e-29,1.0,10,STII,uniform,Bike Sharing Dataset Valuation
1,0.19233220535354068,-8.01302183624524,1,FSII,uniform,Bike Sharing Dataset Valuation
2,0.023818219176382285,0.1345361296226788,2,FSII,uniform,Bike Sharing Dataset Valuation
3,0.010875305237786796,-0.25961277263338833,3,FSII,uniform,Bike Sharing Dataset Valuation
4,0.002683765174419302,0.23209611861898138,4,FSII,uniform,Bike Sharing Dataset Valuation
5,0.0006440117693961955,0.7358644996284729,5,FSII,uniform,Bike Sharing Dataset Valuation
6,0.00012102209963475138,0.9453484885427473,6,FSII,uniform,Bike Sharing Dataset Valuation
7,1.6249485343433398e-05,0.992141451904045,7,FSII,uniform,Bike Sharing Dataset Valuation
8,1.3778102581310389e-06,0.9993270348014301,8,FSII,uniform,Bike Sharing Dataset Valuation
9,2.0051594329993823e-07,0.9999020540098408,9,FSII,uniform,Bike Sharing Dataset Valuation
10,2.455205223806345e-18,0.9999999999999988,10,FSII,uniform,Bike Sharing Dataset Valuation
1,0.0013422866647438958,-0.9039916661525593,1,FBII,uniform,Bike Sharing Dataset Valuation
2,0.0008900711079018716,0.23084148354572098,2,FBII,uniform,Bike Sharing Dataset Valuation
3,0.0005473399199583577,0.6350902559105254,3,FBII,uniform,Bike Sharing Dataset Valuation
4,0.0002941966075404201,0.8321825928790408,4,FBII,uniform,Bike Sharing Dataset Valuation
5,0.0001264210028738946,0.9341849070516174,5,FBII,uniform,Bike Sharing Dataset Valuation
6,4.0841180461546284e-05,0.9796448623454319,6,FBII,uniform,Bike Sharing Dataset Valuation
7,8.29435915345345e-06,0.9959320994988073,7,FBII,uniform,Bike Sharing Dataset Valuation
8,1.0066672080244442e-06,0.9995080466483944,8,FBII,uniform,Bike Sharing Dataset Valuation
9,1.685778282572634e-07,0.9999176505659342,9,FBII,uniform,Bike Sharing Dataset Valuation
10,4.057636946694978e-28,1.0,10,FBII,uniform,Bike Sharing Dataset Valuation
1,9.925496107813835,-1.4238274983043908,1,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
2,6.550881739668819,0.16166840203517374,2,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
3,7.376594317314456,-0.13925653120495984,3,k-SII,Shapley kernel,Bike Sharing Dataset Valuation
