,l2,r2,order,index,weighting_scheme,game_title
1,0.14927671775831036,-3.2828259269599007,1,k-SII,uniform,Bike Sharing Ensemble Selection
2,0.17513240311048334,-2.277657802536606,2,k-SII,uniform,Bike Sharing Ensemble Selection
3,0.20781882934016174,-2.2831721307162276,3,k-SII,uniform,Bike Sharing Ensemble Selection
4,0.26006317985967636,-2.900493158058573,4,k-SII,uniform,Bike Sharing Ensemble Selection
5,0.25451727156791726,-2.131127732985423,5,k-SII,uniform,Bike Sharing Ensemble Selection
6,0.11379624403419009,-0.545996939223429,6,k-SII,uniform,Bike Sharing Ensemble Selection
7,0.07815863499117381,-1.854178972961623,7,k-SII,uniform,Bike Sharing Ensemble Selection
8,0.005981273728489269,0.6041523066138823,8,k-SII,uniform,Bike Sharing Ensemble Selection
9,0.001288731974524943,0.8983891767471113,9,k-SII,uniform,Bike Sharing Ensemble Selection
10,5.055893316173761e-25,1.0,10,k-SII,uniform,Bike Sharing Ensemble Selection
1,0.14927671775831036,-3.2828259269599007,1,STII,uniform,Bike Sharing Ensemble Selection
2,0.958114934569644,-9.963551725761269,2,STII,uniform,Bike Sharing Ensemble Selection
3,1.9447918777811242,-4.01605107814063,3,STII,uniform,Bike Sharing Ensemble Selection
4,1.6845744806127796,-1.091165362465503,4,STII,uniform,Bike Sharing Ensemble Selection
5,0.6945709688495566,-0.5576360216213907,5,STII,uniform,Bike Sharing Ensemble Selection
6,0.13914710587169457,-0.03761198709865221,6,STII,uniform,Bike Sharing Ensemble Selection
7,0.01291724050082694,0.43537312342429724,7,STII,uniform,Bike Sharing Ensemble Selection
8,0.0004818559469708597,0.9641863666295839,8,STII,uniform,Bike Sharing Ensemble Selection
9,4.753797903766436e-06,0.9996280480305317,9,STII,uniform,Bike Sharing Ensemble Selection
10,9.901350288840609e-29,1.0,10,STII,uniform,Bike Sharing Ensemble Selection
1,0.14927671980351118,-3.2828260152273563,1,FSII,uniform,Bike Sharing Ensemble Selection
2,0.02039152633061133,0.5209768351375617,2,FSII,uniform,Bike Sharing Ensemble Selection
3,0.008985785424345841,0.5190559656927873,3,FSII,uniform,Bike Sharing Ensemble Selection
4,0.0022220155773260523,0.8315512687010852,4,FSII,uniform,Bike Sharing Ensemble Selection
5,0.0005211410698701469,0.9600926426156899,5,FSII,uniform,Bike Sharing Ensemble Selection
6,9.482259894085738e-05,0.9926847262017808,6,FSII,uniform,Bike Sharing Ensemble Selection
7,1.293324135875306e-05,0.9989902118723168,7,FSII,uniform,Bike Sharing Ensemble Selection
8,1.1827581249268561e-06,0.9999075020734991,8,FSII,uniform,Bike Sharing Ensemble Selection
9,5.5219087044615235e-08,0.9999956814395514,9,FSII,uniform,Bike Sharing Ensemble Selection
10,4.1143676652761225e-18,0.9999999999999997,10,FSII,uniform,Bike Sharing Ensemble Selection
1,0.0028457050421098868,0.7137327704024643,1,FBII,uniform,Bike Sharing Ensemble Selection
2,0.0010720158266802266,0.9084874914107286,2,FBII,uniform,Bike Sharing Ensemble Selection
3,0.00048197416786534557,0.9608293122716615,3,FBII,uniform,Bike Sharing Ensemble Selection
