,l2,r2,order,index,weighting_scheme,game_title
1,0.18848169215916052,-9.552049941369745,1,k-SII,uniform,Adult Census Ensemble Selection
2,0.42650307433310464,-9.211120397675995,2,k-SII,uniform,Adult Census Ensemble Selection
3,0.5554681933209502,-2.314735258664809,3,k-SII,uniform,Adult Census Ensemble Selection
4,1.2128593653538715,-3.676564614824973,4,k-SII,uniform,Adult Census Ensemble Selection
5,1.3025855247158482,-2.6774757186349385,5,k-SII,uniform,Adult Census Ensemble Selection
6,1.1737716255073998,-2.2440921168499877,6,k-SII,uniform,Adult Census Ensemble Selection
7,0.9920441119472664,-4.637788945201996,7,k-SII,uniform,Adult Census Ensemble Selection
8,0.27423980157645744,-2.349880183451065,8,k-SII,uniform,Adult Census Ensemble Selection
9,0.2206892095982766,-6.4482542442321655,9,k-SII,uniform,Adult Census Ensemble Selection
10,2.6063967544690464e-23,1.0,10,k-SII,uniform,Adult Census Ensemble Selection
1,0.18848169215916052,-9.552049941369745,1,STII,uniform,Adult Census Ensemble Selection
2,2.168939746900246,-21.962713713572857,2,STII,uniform,Adult Census Ensemble Selection
3,6.500368423541131,-4.063912482649222,3,STII,uniform,Adult Census Ensemble Selection
4,7.91383184827983,-1.3137073985628276,4,STII,uniform,Adult Census Ensemble Selection
5,4.654812862964957,-0.5531591499172297,5,STII,uniform,Adult Census Ensemble Selection
6,1.4395555568432048,-0.2333569740193413,6,STII,uniform,Adult Census Ensemble Selection
7,0.24477392484637883,-0.10667701852387168,7,STII,uniform,Adult Census Ensemble Selection
8,0.022199464562755455,0.017116568480328054,8,STII,uniform,Adult Census Ensemble Selection
9,0.0008140652382837958,0.4765558311929715,9,STII,uniform,Adult Census Ensemble Selection
10,1.895285871188983e-28,1.0,10,STII,uniform,Adult Census Ensemble Selection
1,0.18848169531342912,-9.55205032804604,1,FSII,uniform,Adult Census Ensemble Selection
2,0.03072370409016416,-0.3000552176293889,2,FSII,uniform,Adult Census Ensemble Selection
3,0.018598298172046626,-0.7964217155475934,3,FSII,uniform,Adult Census Ensemble Selection
4,0.006018516853468397,0.04653977871642334,4,FSII,uniform,Adult Census Ensemble Selection
5,0.001949206225966079,0.2462021351675473,5,FSII,uniform,Adult Census Ensemble Selection
6,0.0004929997850096106,0.6232967291448374,6,FSII,uniform,Adult Census Ensemble Selection
7,0.00011394575269421167,0.8732110280501426,7,FSII,uniform,Adult Census Ensemble Selection
8,2.25115826850649e-05,0.9723255468879142,8,FSII,uniform,Adult Census Ensemble Selection
9,9.456005045592696e-06,0.9882354040188202,9,FSII,uniform,Adult Census Ensemble Selection
10,1.1463690356782458e-17,0.9999999999999858,10,FSII,uniform,Adult Census Ensemble Selection
1,0.0007048252301221199,-6.005221821574102,1,FBII,uniform,Adult Census Ensemble Selection
2,0.0006499649375716736,-3.1805228877021747,2,FBII,uniform,Adult Census Ensemble Selection
3,0.0005619263098804195,-1.3075806516920538,3,FBII,uniform,Adult Census Ensemble Selection
4,0.0004224707544659684,-0.10314684181292355,4,FBII,uniform,Adult Census Ensemble Selection
5,0.0002586347971001412,0.5270069934974672,5,FBII,uniform,Adult Census Ensemble Selection
6,0.00012454335365426778,0.817089058887355,6,FBII,uniform,Adult Census Ensemble Selection
7,4.880151598966677e-05,0.9355021589317484,7,FBII,uniform,Adult Census Ensemble Selection
8,1.603083562860322e-05,0.9796926022052341,8,FBII,uniform,Adult Census Ensemble Selection
9,7.949855842614918e-06,0.990031399190842,9,FBII,uniform,Adult Census Ensemble Selection
