,l2,r2,order,index,weighting_scheme,game_title
1,0.0732083927735096,-0.09641307067420946,1,k-SII,uniform,Image Classifier Local XAI
2,0.06318779270769331,0.14244203577045855,2,k-SII,uniform,Image Classifier Local XAI
3,0.02876258188062855,0.7939261340482733,3,k-SII,uniform,Image Classifier Local XAI
4,0.03442487442394153,0.7703801303668247,4,k-SII,uniform,Image Classifier Local XAI
5,0.04241126422683585,0.855854757454718,5,k-SII,uniform,Image Classifier Local XAI
6,0.045594507608897564,0.8549965088912851,6,k-SII,uniform,Image Classifier Local XAI
7,0.03529980592575332,0.8702382056571253,7,k-SII,uniform,Image Classifier Local XAI
8,0.007072257558405564,0.972455999389851,8,k-SII,uniform,Image Classifier Local XAI
9,5.6175739680799094e-24,1.0,9,k-SII,uniform,Image Classifier Local XAI
1,0.0732083927735096,-0.09641307067420946,1,STII,uniform,Image Classifier Local XAI
2,0.18917693329834484,-1.4336915353067852,2,STII,uniform,Image Classifier Local XAI
3,0.03761542083735039,0.7892930651023469,3,STII,uniform,Image Classifier Local XAI
4,0.26821584225582634,0.5544219491175444,4,STII,uniform,Image Classifier Local XAI
5,0.1861934515412045,0.054131476517250476,5,STII,uniform,Image Classifier Local XAI
6,0.027909256218134743,0.8965258945419761,6,STII,uniform,Image Classifier Local XAI
7,0.0024464800920970635,0.9888049902746262,7,STII,uniform,Image Classifier Local XAI
8,0.00046747689244361015,0.9977482757856966,8,STII,uniform,Image Classifier Local XAI
9,0.0,1.0,9,STII,uniform,Image Classifier Local XAI
1,0.07320839235833039,-0.09641306120192183,1,FSII,uniform,Image Classifier Local XAI
2,0.05336989521647237,0.2935422846032433,2,FSII,uniform,Image Classifier Local XAI
3,0.012186080643525167,0.9341181975029156,3,FSII,uniform,Image Classifier Local XAI
4,0.004032121135914378,0.9793978986526223,4,FSII,uniform,Image Classifier Local XAI
5,0.0019062146463249365,0.9908469277499082,5,FSII,uniform,Image Classifier Local XAI
6,0.0006181192754302965,0.9970707803788864,6,FSII,uniform,Image Classifier Local XAI
7,0.0001318734081682851,0.999370885375951,7,FSII,uniform,Image Classifier Local XAI
8,9.813151280649733e-06,0.9999531672639939,8,FSII,uniform,Image Classifier Local XAI
9,3.721367219042618e-19,1.0,9,FSII,uniform,Image Classifier Local XAI
1,0.04384395945809904,0.7353737514960518,1,FBII,uniform,Image Classifier Local XAI
2,0.028377323744287204,0.8433483484359587,2,FBII,uniform,Image Classifier Local XAI
3,0.008808778602813065,0.9561136065548119,3,FBII,uniform,Image Classifier Local XAI
4,0.0031870253856037625,0.9845544591519315,4,FBII,uniform,Image Classifier Local XAI
5,0.0014782272679241758,0.9928947884467484,5,FBII,uniform,Image Classifier Local XAI
6,0.0004719734829971128,0.9977423430963936,6,FBII,uniform,Image Classifier Local XAI
7,0.00011132948601578533,0.9994683791769886,7,FBII,uniform,Image Classifier Local XAI
8,8.217367249985357e-06,0.9999607797199442,8,FBII,uniform,Image Classifier Local XAI
9,1.0463026649810585e-27,1.0,9,FBII,uniform,Image Classifier Local XAI
1,2.242709072479515,0.5924864145798037,1,k-SII,Shapley kernel,Image Classifier Local XAI
2,2.0619644877449357,0.6351137251861754,2,k-SII,Shapley kernel,Image Classifier Local XAI
3,0.6875783729412226,0.9154830899864306,3,k-SII,Shapley kernel,Image Classifier Local XAI
4,0.7802863444143384,0.9064233186607789,4,k-SII,Shapley kernel,Image Classifier Local XAI
5,1.0599464530781992,0.9262835496159371,5,k-SII,Shapley kernel,Image Classifier Local XAI
6,1.0650289493880087,0.9301376903918588,6,k-SII,Shapley kernel,Image Classifier Local XAI
7,0.7558472327396926,0.9455081665852432,7,k-SII,Shapley kernel,Image Classifier Local XAI
8,0.26410360810709255,0.9799392952273411,8,k-SII,Shapley kernel,Image Classifier Local XAI
