,l2,r2,order,index,weighting_scheme,game_title
1,0.03464651869144845,-1.4999999999999996,1,k-SII,uniform,SOUM
2,0.003464651869144847,0.84,2,k-SII,uniform,SOUM
3,1.406582956703673e-32,1.0,3,k-SII,uniform,SOUM
4,2.11265696079439e-32,1.0,4,k-SII,uniform,SOUM
5,3.194941902887665e-32,1.0,5,k-SII,uniform,SOUM
6,5.8701152074399e-32,1.0,6,k-SII,uniform,SOUM
7,6.348302769556813e-32,1.0,7,k-SII,uniform,SOUM
8,2.1516416567849744e-32,1.0,8,k-SII,uniform,SOUM
9,3.1468726701052454e-32,1.0,9,k-SII,uniform,SOUM
10,4.9473656453668e-32,1.0,10,k-SII,uniform,SOUM
1,0.03464651869144845,-1.4999999999999996,1,STII,uniform,SOUM
2,0.006929303738289722,0.6000000000000001,2,STII,uniform,SOUM
3,4.030642249877934e-31,1.0,3,STII,uniform,SOUM
4,1.999157732313695e-33,1.0,4,STII,uniform,SOUM
5,5.2768812008916064e-33,1.0,5,STII,uniform,SOUM
6,1.2228060882645645e-32,1.0,6,STII,uniform,SOUM
7,2.335221097967225e-32,1.0,7,STII,uniform,SOUM
8,5.818046400447143e-32,1.0,8,STII,uniform,SOUM
9,2.8798671199665386e-33,1.0,9,STII,uniform,SOUM
10,7.703719777548943e-34,1.0,10,STII,uniform,SOUM
1,0.03464651858404646,-1.499999994748531,1,FSII,uniform,SOUM
2,0.003464651865678874,0.8400000000576783,2,FSII,uniform,SOUM
3,2.1032083795298787e-23,1.0,3,FSII,uniform,SOUM
4,9.632026984976591e-22,1.0,4,FSII,uniform,SOUM
5,1.8636289451450502e-21,1.0,5,FSII,uniform,SOUM
6,5.589616534934833e-21,1.0,6,FSII,uniform,SOUM
7,2.5154297635784588e-20,1.0,7,FSII,uniform,SOUM
8,2.9547351235113706e-21,1.0,8,FSII,uniform,SOUM
9,1.2227323997307437e-21,1.0,9,FSII,uniform,SOUM
10,1.6431858173043462e-21,1.0,10,FSII,uniform,SOUM
1,0.010393955607434537,-0.3333333333333319,1,FBII,uniform,SOUM
2,0.002598488901858634,0.8333333333333329,2,FBII,uniform,SOUM
3,6.0182127342537424e-31,1.0,3,FBII,uniform,SOUM
4,9.448968624999255e-31,1.0,4,FBII,uniform,SOUM
5,3.713192851409953e-30,1.0,5,FBII,uniform,SOUM
6,1.896373614291478e-30,1.0,6,FBII,uniform,SOUM
7,4.066457908429759e-31,1.0,7,FBII,uniform,SOUM
8,2.3634601129572154e-30,1.0,8,FBII,uniform,SOUM
9,5.075909405906959e-31,1.0,9,FBII,uniform,SOUM
10,7.478286399673291e-31,1.0,10,FBII,uniform,SOUM
1,1.247274672892144,-0.03729315880464301,1,k-SII,Shapley kernel,SOUM
2,0.12472746728921444,0.9288193579102485,2,k-SII,Shapley kernel,SOUM
3,1.4725942365955231e-30,1.0,3,k-SII,Shapley kernel,SOUM
4,1.3414964432181303e-30,1.0,4,k-SII,Shapley kernel,SOUM
5,4.616458232348733e-30,1.0,5,k-SII,Shapley kernel,SOUM
6,4.668835903362089e-30,1.0,6,k-SII,Shapley kernel,SOUM
7,2.754197836248548e-30,1.0,7,k-SII,Shapley kernel,SOUM
8,1.2829316360095033e-30,1.0,8,k-SII,Shapley kernel,SOUM
9,2.4476163908786367e-30,1.0,9,k-SII,Shapley kernel,SOUM
10,4.422334948411346e-30,1.0,10,k-SII,Shapley kernel,SOUM
1,1.247274672892144,-0.03729315880464301,1,STII,Shapley kernel,SOUM
2,0.24945493457842993,0.8275819700823042,2,STII,Shapley kernel,SOUM
3,4.755347639656717e-29,1.0,3,STII,Shapley kernel,SOUM
4,4.210339586396716e-31,1.0,4,STII,Shapley kernel,SOUM
5,1.7659055537826773e-30,1.0,5,STII,Shapley kernel,SOUM
6,5.3258102132689234e-30,1.0,6,STII,Shapley kernel,SOUM
7,1.7816945796270947e-29,1.0,7,STII,Shapley kernel,SOUM
8,4.411882776014692e-29,1.0,8,STII,Shapley kernel,SOUM
9,2.9489839308457355e-30,1.0,9,STII,Shapley kernel,SOUM
10,7.888609052210118e-31,1.0,10,STII,Shapley kernel,SOUM
1,1.2472746687345602,-0.03729315780011677,1,FSII,Shapley kernel,SOUM
2,0.12472746687345601,0.9288193580320053,2,FSII,Shapley kernel,SOUM
3,1.0344147645102729e-21,1.0,3,FSII,Shapley kernel,SOUM
4,2.091069815397368e-20,1.0,4,FSII,Shapley kernel,SOUM
5,7.501594612248327e-20,1.0,5,FSII,Shapley kernel,SOUM
6,1.326852999927642e-19,1.0,6,FSII,Shapley kernel,SOUM
7,5.53506965405696e-19,1.0,7,FSII,Shapley kernel,SOUM
8,7.693834174043977e-20,1.0,8,FSII,Shapley kernel,SOUM
9,4.3045775450588797e-20,1.0,9,FSII,Shapley kernel,SOUM
10,4.385327095250282e-20,1.0,10,FSII,Shapley kernel,SOUM
1,0.8138838453321506,-0.20331494744930234,1,FBII,Shapley kernel,SOUM
2,0.13751574481336232,0.8878523461164793,2,FBII,Shapley kernel,SOUM
3,2.558168148685857e-29,1.0,3,FBII,Shapley kernel,SOUM
4,5.265728388231914e-29,1.0,4,FBII,Shapley kernel,SOUM
5,3.0037531940715966e-28,1.0,5,FBII,Shapley kernel,SOUM
6,1.3713667937770638e-28,1.0,6,FBII,Shapley kernel,SOUM
7,9.637977399465908e-29,1.0,7,FBII,Shapley kernel,SOUM
8,5.425261205037135e-28,1.0,8,FBII,Shapley kernel,SOUM
9,1.1268009345429961e-28,1.0,9,FBII,Shapley kernel,SOUM
10,1.8583065923739256e-28,1.0,10,FBII,Shapley kernel,SOUM
