,l2,r2,order,index,weighting_scheme,game_title
1,0.1909428943810914,-9.651199304763619,1,k-SII,uniform,Adult Census Ensemble Selection
2,0.4199290336406547,-9.062803901631723,2,k-SII,uniform,Adult Census Ensemble Selection
3,0.5500022062562075,-2.2690681226097325,3,k-SII,uniform,Adult Census Ensemble Selection
4,1.169341768794006,-3.585194065784507,4,k-SII,uniform,Adult Census Ensemble Selection
5,1.2656366242437582,-2.5440504622387303,5,k-SII,uniform,Adult Census Ensemble Selection
6,1.0638291759237068,-1.9955995599598237,6,k-SII,uniform,Adult Census Ensemble Selection
7,0.8805677983786766,-4.2667903008397134,7,k-SII,uniform,Adult Census Ensemble Selection
8,0.2270443766982801,-1.8212546125118139,8,k-SII,uniform,Adult Census Ensemble Selection
9,0.16735687137990568,-6.508159725245709,9,k-SII,uniform,Adult Census Ensemble Selection
10,1.1646430738830874e-23,1.0,10,k-SII,uniform,Adult Census Ensemble Selection
1,0.1909428943810914,-9.651199304763619,1,STII,uniform,Adult Census Ensemble Selection
2,2.1569660769524237,-21.841964058006408,2,STII,uniform,Adult Census Ensemble Selection
3,6.4430519297831665,-4.067251041441814,3,STII,uniform,Adult Census Ensemble Selection
4,7.797570012539721,-1.311246289405025,4,STII,uniform,Adult Census Ensemble Selection
5,4.524996129367797,-0.5520317360046458,5,STII,uniform,Adult Census Ensemble Selection
6,1.3695797812998363,-0.2329564886261395,6,STII,uniform,Adult Census Ensemble Selection
7,0.22506055490489918,-0.1051225883982343,7,STII,uniform,Adult Census Ensemble Selection
8,0.019229563403864003,0.01858330691975485,8,STII,uniform,Adult Census Ensemble Selection
9,0.0006173360792165613,0.5406018764091853,9,STII,uniform,Adult Census Ensemble Selection
10,8.95598831633869e-29,1.0,10,STII,uniform,Adult Census Ensemble Selection
1,0.1909428975625902,-9.651199694303166,1,FSII,uniform,Adult Census Ensemble Selection
2,0.03052966714459624,-0.28583391903086053,2,FSII,uniform,Adult Census Ensemble Selection
3,0.0184200289613853,-0.7821209241986886,3,FSII,uniform,Adult Census Ensemble Selection
4,0.006002306411351015,0.02907985666551205,4,FSII,uniform,Adult Census Ensemble Selection
5,0.0019301826468456592,0.2264213686623021,5,FSII,uniform,Adult Census Ensemble Selection
6,0.0004880959989444888,0.618369462377639,6,FSII,uniform,Adult Census Ensemble Selection
7,0.00010471497615177608,0.878462921477958,7,FSII,uniform,Adult Census Ensemble Selection
8,2.2881640365295255e-05,0.9704325953932315,8,FSII,uniform,Adult Census Ensemble Selection
9,7.170841861027805e-06,0.990620918331223,9,FSII,uniform,Adult Census Ensemble Selection
10,1.1094759021634465e-17,0.9999999999999856,10,FSII,uniform,Adult Census Ensemble Selection
1,0.000692261731538596,-8.408902983009327,1,FBII,uniform,Adult Census Ensemble Selection
2,0.0006366738716735264,-3.9292264399713916,2,FBII,uniform,Adult Census Ensemble Selection
3,0.0005515436839624815,-1.5737802819912354,3,FBII,uniform,Adult Census Ensemble Selection
4,0.00041626774831597484,-0.1908022560024074,4,FBII,uniform,Adult Census Ensemble Selection
5,0.0002549654448156984,0.5009205614863226,5,FBII,uniform,Adult Census Ensemble Selection
6,0.00012061806095567022,0.813058684154204,6,FBII,uniform,Adult Census Ensemble Selection
7,4.4494574083216686e-05,0.9383169796550237,7,FBII,uniform,Adult Census Ensemble Selection
8,1.60602635244575e-05,0.978579936351985,8,FBII,uniform,Adult Census Ensemble Selection
9,6.028672648597663e-06,0.9920655339871077,9,FBII,uniform,Adult Census Ensemble Selection
10,8.280538368367586e-28,1.0,10,FBII,uniform,Adult Census Ensemble Selection
1,11.915566808151157,-2.2469605398999914,1,k-SII,Shapley kernel,Adult Census Ensemble Selection
2,12.295815049654815,-0.3883336108108728,2,k-SII,Shapley kernel,Adult Census Ensemble Selection
3,17.98494963773613,-0.276477300758871,3,k-SII,Shapley kernel,Adult Census Ensemble Selection
4,28.768372368995017,-0.46940935104483383,4,k-SII,Shapley kernel,Adult Census Ensemble Selection
5,31.614698617048525,-0.37574314327751135,5,k-SII,Shapley kernel,Adult Census Ensemble Selection
6,27.16609470773858,-0.22185662311971344,6,k-SII,Shapley kernel,Adult Census Ensemble Selection
7,18.228609288892024,-0.4162669753852495,7,k-SII,Shapley kernel,Adult Census Ensemble Selection
8,5.853640520338562,-0.22159816374727992,8,k-SII,Shapley kernel,Adult Census Ensemble Selection
9,3.1376463189257717,-0.4179912478686394,9,k-SII,Shapley kernel,Adult Census Ensemble Selection
10,6.355186385523862e-21,1.0,10,k-SII,Shapley kernel,Adult Census Ensemble Selection
1,11.915566808151157,-2.2469605398999914,1,STII,Shapley kernel,Adult Census Ensemble Selection
2,57.23401066785,-1.8136591232647605,2,STII,Shapley kernel,Adult Census Ensemble Selection
3,252.95471330463573,-1.437185667294484,3,STII,Shapley kernel,Adult Census Ensemble Selection
4,577.4551169000944,-0.9169997979030473,4,STII,Shapley kernel,Adult Census Ensemble Selection
5,661.0594343503565,-0.7313977551227657,5,STII,Shapley kernel,Adult Census Ensemble Selection
6,384.06326114661135,-0.5120327386353256,6,STII,Shapley kernel,Adult Census Ensemble Selection
7,113.24907440119796,-0.4373098772292534,7,STII,Shapley kernel,Adult Census Ensemble Selection
8,15.45046568417823,-0.17954165677060052,8,STII,Shapley kernel,Adult Census Ensemble Selection
9,0.6321521451177587,0.41945294337663785,9,STII,Shapley kernel,Adult Census Ensemble Selection
10,4.478406416130052e-26,1.0,10,STII,Shapley kernel,Adult Census Ensemble Selection
1,11.915566922679762,-2.2469606359170076,1,FSII,Shapley kernel,Adult Census Ensemble Selection
2,4.254301053445719,0.13806074647433997,2,FSII,Shapley kernel,Adult Census Ensemble Selection
3,1.4981024431274124,0.2561624475040467,3,FSII,Shapley kernel,Adult Census Ensemble Selection
4,0.4609333926615472,0.6067201030080595,4,FSII,Shapley kernel,Adult Census Ensemble Selection
5,0.11963694160402417,0.8519498124594551,5,FSII,Shapley kernel,Adult Census Ensemble Selection
6,0.0242753486688936,0.9663206205908507,6,FSII,Shapley kernel,Adult Census Ensemble Selection
7,0.004164983885685672,0.9940498117134433,7,FSII,Shapley kernel,Adult Census Ensemble Selection
8,0.0005433337866513456,0.9992206771845309,8,FSII,Shapley kernel,Adult Census Ensemble Selection
9,0.000130018952101568,0.9998134363450989,9,FSII,Shapley kernel,Adult Census Ensemble Selection
10,5.17777040560339e-16,0.9999999999999992,10,FSII,Shapley kernel,Adult Census Ensemble Selection
1,0.6763758042695959,-72.20737694647175,1,FBII,Shapley kernel,Adult Census Ensemble Selection
2,0.6167698163167429,-30.433080513060307,2,FBII,Shapley kernel,Adult Census Ensemble Selection
3,0.5180345804388572,-3.9233154449548326,3,FBII,Shapley kernel,Adult Census Ensemble Selection
4,0.37802569968326905,-0.783755070694514,4,FBII,Shapley kernel,Adult Census Ensemble Selection
5,0.21425483834305015,0.4426136026680192,5,FBII,Shapley kernel,Adult Census Ensemble Selection
6,0.08031535022721346,0.8525280705219563,6,FBII,Shapley kernel,Adult Census Ensemble Selection
7,0.017829722379666058,0.9716426287712424,7,FBII,Shapley kernel,Adult Census Ensemble Selection
8,0.002069116365937568,0.9969598711520636,8,FBII,Shapley kernel,Adult Census Ensemble Selection
9,0.0003190459689552478,0.9995390797587599,9,FBII,Shapley kernel,Adult Census Ensemble Selection
10,5.915410471680357e-25,1.0,10,FBII,Shapley kernel,Adult Census Ensemble Selection
