,l2,r2,order,index,weighting_scheme,game_title
1,4.028880169503227,-3.7185706937919454,1,k-SII,uniform,Bike Sharing Global XAI
2,4.76651732351249,-1.9443232771911871,2,k-SII,uniform,Bike Sharing Global XAI
3,8.966379827819626,-0.11632802040358681,3,k-SII,uniform,Bike Sharing Global XAI
4,32.274331265564484,-0.4587033334952857,4,k-SII,uniform,Bike Sharing Global XAI
5,67.78153852204784,-0.3136044010526615,5,k-SII,uniform,Bike Sharing Global XAI
6,463.95056689175374,-2.0295523111533513,6,k-SII,uniform,Bike Sharing Global XAI
7,492.6671645224659,-1.6127930936768826,7,k-SII,uniform,Bike Sharing Global XAI
8,1233.2816660125304,-3.524972327146652,8,k-SII,uniform,Bike Sharing Global XAI
9,1415.9926157778114,-2.0771935605116916,9,k-SII,uniform,Bike Sharing Global XAI
10,1198.7628651732357,-2.4428398389601442,10,k-SII,uniform,Bike Sharing Global XAI
11,945.7476764429914,-9.394211730894593,11,k-SII,uniform,Bike Sharing Global XAI
12,3.7096689797188194e-19,1.0,12,k-SII,uniform,Bike Sharing Global XAI
1,4.028880169503227,-3.7185706937919454,1,STII,uniform,Bike Sharing Global XAI
2,8.277046912237147,-2.6590813804594067,2,STII,uniform,Bike Sharing Global XAI
3,31.261709024097645,-0.9026679259443204,3,STII,uniform,Bike Sharing Global XAI
4,113.71378589096207,-0.11464160695857428,4,STII,uniform,Bike Sharing Global XAI
5,349.9618243072907,-0.014641445899635341,5,STII,uniform,Bike Sharing Global XAI
6,600.3174934123757,-0.08448360641801389,6,STII,uniform,Bike Sharing Global XAI
7,491.89417901665144,-0.07140821776941597,7,STII,uniform,Bike Sharing Global XAI
8,216.52658591842894,-0.012666120143766335,8,STII,uniform,Bike Sharing Global XAI
9,48.925085296665806,0.045381551648554064,9,STII,uniform,Bike Sharing Global XAI
10,3.7485973980412615,0.5523552647937586,10,STII,uniform,Bike Sharing Global XAI
11,0.06824008556529325,0.9845168087007714,11,STII,uniform,Bike Sharing Global XAI
12,1.1413056902282374e-26,1.0,12,STII,uniform,Bike Sharing Global XAI
1,4.028880174107298,-3.7185706950039723,1,FSII,uniform,Bike Sharing Global XAI
2,3.887596816019574,-2.5190046636705548,2,FSII,uniform,Bike Sharing Global XAI
3,3.9279991446093936,-1.4722342180628551,3,FSII,uniform,Bike Sharing Global XAI
4,3.5000170286279215,-0.6725018520141146,4,FSII,uniform,Bike Sharing Global XAI
5,2.668097676681577,-0.04709032878456698,5,FSII,uniform,Bike Sharing Global XAI
6,1.6488273101369484,0.49187749992234875,6,FSII,uniform,Bike Sharing Global XAI
7,0.7764398093336713,0.798244677554336,7,FSII,uniform,Bike Sharing Global XAI
8,0.2871233579359201,0.9311659489348945,8,FSII,uniform,Bike Sharing Global XAI
9,0.08411671813319244,0.9805443270066685,9,FSII,uniform,Bike Sharing Global XAI
10,0.013896857243502887,0.9968173251272784,10,FSII,uniform,Bike Sharing Global XAI
11,0.00023645258193773038,0.9999460322183907,11,FSII,uniform,Bike Sharing Global XAI
12,4.915057481882824e-14,0.9999999999999888,12,FSII,uniform,Bike Sharing Global XAI
1,3.6304815832508917,-3.8338509973231076,1,FBII,uniform,Bike Sharing Global XAI
2,3.577876735439429,-3.4519862711979297,2,FBII,uniform,Bike Sharing Global XAI
3,3.40925428467661,-2.506449634958735,3,FBII,uniform,Bike Sharing Global XAI
