,l2,r2,order,index,weighting_scheme,game_title
1,0.1453712421068564,-8.217310431369386,1,k-SII,uniform,California Housing Random Forest Ensemble Selection
2,0.15359887073938638,-4.5402310862025965,2,k-SII,uniform,California Housing Random Forest Ensemble Selection
3,0.17979554314926843,-3.192599497324209,3,k-SII,uniform,California Housing Random Forest Ensemble Selection
4,0.20151544754146872,-3.3262650550906914,4,k-SII,uniform,California Housing Random Forest Ensemble Selection
5,0.19298775474462992,-2.825949643651736,5,k-SII,uniform,California Housing Random Forest Ensemble Selection
6,0.07554836048993739,-0.7473263587313437,6,k-SII,uniform,California Housing Random Forest Ensemble Selection
7,0.04985638742224834,-3.8702033738062216,7,k-SII,uniform,California Housing Random Forest Ensemble Selection
8,0.0032524362308650715,-0.5548714754083923,8,k-SII,uniform,California Housing Random Forest Ensemble Selection
9,0.0006003858225940345,0.4691076450399265,9,k-SII,uniform,California Housing Random Forest Ensemble Selection
10,4.199257047684988e-25,1.0,10,k-SII,uniform,California Housing Random Forest Ensemble Selection
1,0.1453712421068564,-8.217310431369386,1,STII,uniform,California Housing Random Forest Ensemble Selection
2,0.8634288869450577,-15.647387816264697,2,STII,uniform,California Housing Random Forest Ensemble Selection
3,1.6146881162326263,-4.105673151084357,3,STII,uniform,California Housing Random Forest Ensemble Selection
4,1.2914113676354417,-1.1565148830090362,4,STII,uniform,California Housing Random Forest Ensemble Selection
5,0.4906307558480366,-0.5958144598936974,5,STII,uniform,California Housing Random Forest Ensemble Selection
6,0.09007815942571161,-0.12331736552484807,6,STII,uniform,California Housing Random Forest Ensemble Selection
7,0.007598806706024651,-0.0919224161468346,7,STII,uniform,California Housing Random Forest Ensemble Selection
8,0.0002545665688146977,0.8465556061402435,8,STII,uniform,California Housing Random Forest Ensemble Selection
9,2.2146675346975396e-06,0.9982349951286916,9,STII,uniform,California Housing Random Forest Ensemble Selection
10,4.4063724346562294e-29,1.0,10,STII,uniform,California Housing Random Forest Ensemble Selection
1,0.14537124409450256,-8.21731069522032,1,FSII,uniform,California Housing Random Forest Ensemble Selection
2,0.016748201750382778,0.1555883730789286,2,FSII,uniform,California Housing Random Forest Ensemble Selection
3,0.007463169877076008,-0.36105953401817525,3,FSII,uniform,California Housing Random Forest Ensemble Selection
4,0.001710155267471418,0.1285135965433879,4,FSII,uniform,California Housing Random Forest Ensemble Selection
5,0.00037605934896595963,0.7454219682438122,5,FSII,uniform,California Housing Random Forest Ensemble Selection
6,6.311788005084784e-05,0.954159605967473,6,FSII,uniform,California Housing Random Forest Ensemble Selection
7,7.811464753630297e-06,0.9938712617802672,7,FSII,uniform,California Housing Random Forest Ensemble Selection
8,6.348623223430946e-07,0.9994964425712207,8,FSII,uniform,California Housing Random Forest Ensemble Selection
9,2.5725098899849778e-08,0.9999795941600425,9,FSII,uniform,California Housing Random Forest Ensemble Selection
10,2.2569336157743332e-18,0.9999999999999982,10,FSII,uniform,California Housing Random Forest Ensemble Selection
1,0.0006934760812889452,-0.2226373596438329,1,FBII,uniform,California Housing Random Forest Ensemble Selection
2,0.0004283081829053118,0.485432108470491,2,FBII,uniform,California Housing Random Forest Ensemble Selection
3,0.0002494013423477409,0.7533784785454773,3,FBII,uniform,California Housing Random Forest Ensemble Selection
4,0.0001248124498836989,0.8901163919942965,4,FBII,uniform,California Housing Random Forest Ensemble Selection
5,5.005046464629477e-05,0.9586572484201572,5,FBII,uniform,California Housing Random Forest Ensemble Selection
6,1.5031448000143753e-05,0.9879327655809348,6,FBII,uniform,California Housing Random Forest Ensemble Selection
7,3.111633682745804e-06,0.9975256604638443,7,FBII,uniform,California Housing Random Forest Ensemble Selection
8,3.887459582214889e-07,0.9996915410372171,8,FBII,uniform,California Housing Random Forest Ensemble Selection
