,l2,r2,order,index,weighting_scheme,game_title
1,0.17082249465414495,-4.048972236912814,1,k-SII,uniform,Bike Sharing Ensemble Selection
2,0.2073959578660916,-2.778228037970165,2,k-SII,uniform,Bike Sharing Ensemble Selection
3,0.24801543960015054,-2.431167679337759,3,k-SII,uniform,Bike Sharing Ensemble Selection
4,0.3201354775746451,-3.0821408355483975,4,k-SII,uniform,Bike Sharing Ensemble Selection
5,0.31532183728877305,-2.294397592838276,5,k-SII,uniform,Bike Sharing Ensemble Selection
6,0.14564421354065313,-0.69399504624836,6,k-SII,uniform,Bike Sharing Ensemble Selection
7,0.10093499877655276,-2.458124922870252,7,k-SII,uniform,Bike Sharing Ensemble Selection
8,0.007998370897327607,0.414100513152167,8,k-SII,uniform,Bike Sharing Ensemble Selection
9,0.0017755914207775187,0.8241314346488235,9,k-SII,uniform,Bike Sharing Ensemble Selection
10,6.568660816509627e-25,1.0,10,k-SII,uniform,Bike Sharing Ensemble Selection
1,0.17082249465414495,-4.048972236912814,1,STII,uniform,Bike Sharing Ensemble Selection
2,1.1305947832843313,-10.985730371478219,2,STII,uniform,Bike Sharing Ensemble Selection
3,2.3499030068954516,-3.9961226218049317,3,STII,uniform,Bike Sharing Ensemble Selection
4,2.0801204240027045,-1.1124391978725727,4,STII,uniform,Bike Sharing Ensemble Selection
5,0.8757808415023912,-0.5646420351506061,5,STII,uniform,Bike Sharing Ensemble Selection
6,0.17914852886947583,-0.08367409940980952,6,STII,uniform,Bike Sharing Ensemble Selection
7,0.016989622524015504,0.2835949354593238,7,STII,uniform,Bike Sharing Ensemble Selection
8,0.0006480481734634671,0.9414056110568396,8,STII,uniform,Bike Sharing Ensemble Selection
9,6.549696089519355e-06,0.9993570642403352,9,STII,uniform,Bike Sharing Ensemble Selection
10,4.664326074729487e-28,1.0,10,STII,uniform,Bike Sharing Ensemble Selection
1,0.17082249702125213,-4.048972348378111,1,FSII,uniform,Bike Sharing Ensemble Selection
2,0.023620980311343964,0.4400544877690218,2,FSII,uniform,Bike Sharing Ensemble Selection
3,0.010654107181141995,0.37719842432351314,3,FSII,uniform,Bike Sharing Ensemble Selection
4,0.002703267261810944,0.7533755806305731,4,FSII,uniform,Bike Sharing Ensemble Selection
5,0.0006498721981147129,0.938471775765809,5,FSII,uniform,Bike Sharing Ensemble Selection
6,0.00012136176739820075,0.988336606749144,6,FSII,uniform,Bike Sharing Ensemble Selection
7,1.699651417235316e-05,0.9983369618331508,7,FSII,uniform,Bike Sharing Ensemble Selection
8,1.5947816964049076e-06,0.9998435571595098,8,FSII,uniform,Bike Sharing Ensemble Selection
9,7.607985042895343e-08,0.9999925363245662,9,FSII,uniform,Bike Sharing Ensemble Selection
10,1.0241574029034029e-17,0.999999999999999,10,FSII,uniform,Bike Sharing Ensemble Selection
1,0.0028260034904104303,0.6164130688842263,1,FBII,uniform,Bike Sharing Ensemble Selection
