,l2,r2,order,index,weighting_scheme,game_title
1,0.07071512147796305,0.09735061825951252,1,k-SII,uniform,California Housing Feature Selection
2,0.06845290076630461,0.35332003954243585,2,k-SII,uniform,California Housing Feature Selection
3,0.04948264424562789,0.6396503386889679,3,k-SII,uniform,California Housing Feature Selection
4,0.12089650827059245,0.20319167624388323,4,k-SII,uniform,California Housing Feature Selection
5,0.14045908679750552,0.5299842550759094,5,k-SII,uniform,California Housing Feature Selection
6,0.04816895859389843,0.8361554031258084,6,k-SII,uniform,California Housing Feature Selection
7,0.015208942529735146,0.9122374612544416,7,k-SII,uniform,California Housing Feature Selection
8,1.2808897762679226e-25,1.0,8,k-SII,uniform,California Housing Feature Selection
1,0.07071512147796305,0.09735061825951252,1,STII,uniform,California Housing Feature Selection
2,0.31054085553508154,-1.3136585922524229,2,STII,uniform,California Housing Feature Selection
3,0.14824255136519965,0.3213570045093407,3,STII,uniform,California Housing Feature Selection
4,0.7214598768168141,0.12131272089348755,4,STII,uniform,California Housing Feature Selection
5,0.38244058972118555,-0.4813664044644721,5,STII,uniform,California Housing Feature Selection
6,0.05079520119237785,0.8067433727798976,6,STII,uniform,California Housing Feature Selection
7,0.0013176064072687706,0.9918551761578059,7,STII,uniform,California Housing Feature Selection
8,1.1824246893565435e-30,1.0,8,STII,uniform,California Housing Feature Selection
1,0.0707151217020072,0.09735061761790287,1,FSII,uniform,California Housing Feature Selection
2,0.042420843337750064,0.585961921458175,2,FSII,uniform,California Housing Feature Selection
3,0.011782411247454579,0.9249963591939725,3,FSII,uniform,California Housing Feature Selection
4,0.0026654414015514585,0.9834471696714127,4,FSII,uniform,California Housing Feature Selection
5,0.0013232328663131975,0.9920293380192506,5,FSII,uniform,California Housing Feature Selection
6,0.0004364808460578976,0.9973897523917308,6,FSII,uniform,California Housing Feature Selection
7,4.942787004342263e-05,0.9997013065959539,7,FSII,uniform,California Housing Feature Selection
8,2.4894910188915804e-18,1.0,8,FSII,uniform,California Housing Feature Selection
1,0.036427492743416355,0.7174152623244586,1,FBII,uniform,California Housing Feature Selection
2,0.010988066519530113,0.9288096223615903,2,FBII,uniform,California Housing Feature Selection
3,0.004701344651538753,0.9707326333941232,3,FBII,uniform,California Housing Feature Selection
4,0.0014797621992060027,0.9909691269469396,4,FBII,uniform,California Housing Feature Selection
5,0.0006827662266566258,0.995853300642143,5,FBII,uniform,California Housing Feature Selection
6,0.0002745011303397465,0.9983369736349713,6,FBII,uniform,California Housing Feature Selection
7,4.11752002271486e-05,0.9997508979830905,7,FBII,uniform,California Housing Feature Selection
8,4.50681534708421e-28,1.0,8,FBII,uniform,California Housing Feature Selection
1,3.379067013027255,-0.06633738769932651,1,k-SII,Shapley kernel,California Housing Feature Selection
2,2.2570495021397328,0.5060107317234235,2,k-SII,Shapley kernel,California Housing Feature Selection
3,1.1331398542977786,0.8295460174255129,3,k-SII,Shapley kernel,California Housing Feature Selection
4,2.1506018084460345,0.7087565124545624,4,k-SII,Shapley kernel,California Housing Feature Selection
5,2.709012423484667,0.8048028162519437,5,k-SII,Shapley kernel,California Housing Feature Selection
6,1.2485770472618416,0.9058977608986046,6,k-SII,Shapley kernel,California Housing Feature Selection
7,0.23036835223967836,0.9726903368663791,7,k-SII,Shapley kernel,California Housing Feature Selection
8,4.303282181199937e-24,1.0,8,k-SII,Shapley kernel,California Housing Feature Selection
1,3.379067013027255,-0.06633738769932651,1,STII,Shapley kernel,California Housing Feature Selection
2,7.422747037125282,-0.10675819215159366,2,STII,Shapley kernel,California Housing Feature Selection
3,4.046171071873658,0.5834067836996013,3,STII,Shapley kernel,California Housing Feature Selection
4,39.620791737938596,0.16839141363725496,4,STII,Shapley kernel,California Housing Feature Selection
5,42.00991499521692,-1.46402089131842,5,STII,Shapley kernel,California Housing Feature Selection
6,9.856644803771225,0.576491836208852,6,STII,Shapley kernel,California Housing Feature Selection
7,0.3373072402608053,0.952993301138086,7,STII,Shapley kernel,California Housing Feature Selection
8,2.0764421399130764e-28,1.0,8,STII,Shapley kernel,California Housing Feature Selection
1,3.3790670173409514,-0.06633738190827532,1,FSII,Shapley kernel,California Housing Feature Selection
2,1.9045501366263449,0.5539966530810004,2,FSII,Shapley kernel,California Housing Feature Selection
3,0.38287474727416015,0.9522748185114558,3,FSII,Shapley kernel,California Housing Feature Selection
4,0.0920779888153023,0.9887354868295934,4,FSII,Shapley kernel,California Housing Feature Selection
5,0.039256206994489035,0.9951897572012759,5,FSII,Shapley kernel,California Housing Feature Selection
6,0.009996806130376519,0.9987815663543955,6,FSII,Shapley kernel,California Housing Feature Selection
7,0.0007862639633118801,0.9999041796559467,7,FSII,Shapley kernel,California Housing Feature Selection
8,5.678091529605764e-17,1.0,8,FSII,Shapley kernel,California Housing Feature Selection
1,2.454641862640001,0.7250236442293061,1,FBII,Shapley kernel,California Housing Feature Selection
2,1.6617066900379027,0.8355775549577361,2,FBII,Shapley kernel,California Housing Feature Selection
3,0.6333096847635331,0.921476870792123,3,FBII,Shapley kernel,California Housing Feature Selection
4,0.1745046504188407,0.978667033904519,4,FBII,Shapley kernel,California Housing Feature Selection
5,0.08247271972172263,0.9902270090953382,5,FBII,Shapley kernel,California Housing Feature Selection
6,0.025792121531675066,0.9969442861695484,6,FBII,Shapley kernel,California Housing Feature Selection
7,0.0015770101686991616,0.9998077988353521,7,FBII,Shapley kernel,California Housing Feature Selection
8,1.926760129029067e-26,1.0,8,FBII,Shapley kernel,California Housing Feature Selection
