,l2,r2,order,index,weighting_scheme,game_title
1,0.16342052341565058,-2.008882448192527,1,k-SII,uniform,Image Classifier Local XAI
2,0.05621902206557016,0.16545700791583828,2,k-SII,uniform,Image Classifier Local XAI
3,0.05266550957174264,0.32767686798499895,3,k-SII,uniform,Image Classifier Local XAI
4,0.0815499773538051,0.09213464551306605,4,k-SII,uniform,Image Classifier Local XAI
5,0.10892508637742698,0.3617867526616695,5,k-SII,uniform,Image Classifier Local XAI
6,0.04315116245388188,0.7717214570960044,6,k-SII,uniform,Image Classifier Local XAI
7,0.005806731822074709,0.9448394919369663,7,k-SII,uniform,Image Classifier Local XAI
8,0.0008555240566350492,0.9909801309737584,8,k-SII,uniform,Image Classifier Local XAI
9,2.121355074605666e-25,1.0,9,k-SII,uniform,Image Classifier Local XAI
1,0.16342052341565058,-2.008882448192527,1,STII,uniform,Image Classifier Local XAI
2,0.08858677402996942,-0.13787449322038192,2,STII,uniform,Image Classifier Local XAI
3,0.05037789903089217,0.6859379358109549,3,STII,uniform,Image Classifier Local XAI
4,0.3601858630260565,0.05197466142249518,4,STII,uniform,Image Classifier Local XAI
5,0.30546737692082826,-0.29757370459471844,5,STII,uniform,Image Classifier Local XAI
6,0.03142720672177828,0.7572873924410055,6,STII,uniform,Image Classifier Local XAI
7,0.0005010402570143171,0.9942371793707556,7,STII,uniform,Image Classifier Local XAI
8,5.655022092877831e-05,0.999338637511437,8,STII,uniform,Image Classifier Local XAI
9,0.0,1.0,9,STII,uniform,Image Classifier Local XAI
1,0.16342052316240396,-2.008882441285794,1,FSII,uniform,Image Classifier Local XAI
2,0.02489437230934151,0.6481532879888585,2,FSII,uniform,Image Classifier Local XAI
3,0.01531005864693707,0.7799411973084749,3,FSII,uniform,Image Classifier Local XAI
4,0.006338576142056115,0.922974958437337,4,FSII,uniform,Image Classifier Local XAI
5,0.0021910806129568318,0.9733364246610747,5,FSII,uniform,Image Classifier Local XAI
6,0.0006792793261118742,0.9920634980507337,6,FSII,uniform,Image Classifier Local XAI
7,3.3917477758273556e-05,0.9996048516559128,7,FSII,uniform,Image Classifier Local XAI
8,1.1870872736138112e-06,0.9999861548839176,8,FSII,uniform,Image Classifier Local XAI
9,7.165830729837852e-19,1.0,9,FSII,uniform,Image Classifier Local XAI
1,0.043235862120787935,-0.0170273867002948,1,FBII,uniform,Image Classifier Local XAI
2,0.015915058130417485,0.7720976590158033,2,FBII,uniform,Image Classifier Local XAI
3,0.00855238108379335,0.8892113678411683,3,FBII,uniform,Image Classifier Local XAI
4,0.004529053755789482,0.9442363882977022,4,FBII,uniform,Image Classifier Local XAI
5,0.0015856531787481693,0.9811595570925168,5,FBII,uniform,Image Classifier Local XAI
6,0.0004773244785511692,0.9944022340475548,6,FBII,uniform,Image Classifier Local XAI
7,2.9045172414214237e-05,0.9996611575439937,7,FBII,uniform,Image Classifier Local XAI
8,9.940468522638565e-07,0.9999884071926519,8,FBII,uniform,Image Classifier Local XAI
9,2.3066320862544473e-28,1.0,9,FBII,uniform,Image Classifier Local XAI
