,l2,r2,order,index,weighting_scheme,game_title
1,0.18748972531070637,-9.483322648633582,1,k-SII,uniform,Adult Census Random Forest Ensemble Selection
2,0.3851676821577862,-8.566026897722827,2,k-SII,uniform,Adult Census Random Forest Ensemble Selection
3,0.5000643699227948,-2.313168673835174,3,k-SII,uniform,Adult Census Random Forest Ensemble Selection
4,0.8961198455885051,-3.224600494169402,4,k-SII,uniform,Adult Census Random Forest Ensemble Selection
5,0.945131069599937,-2.5326978739459975,5,k-SII,uniform,Adult Census Random Forest Ensemble Selection
6,0.42045259782018435,-0.9341145574557546,6,k-SII,uniform,Adult Census Random Forest Ensemble Selection
7,0.26315688454565234,-3.7394264332096467,7,k-SII,uniform,Adult Census Random Forest Ensemble Selection
8,0.05301676690535517,-0.9655488599319384,8,k-SII,uniform,Adult Census Random Forest Ensemble Selection
9,0.030097135161612526,-4.74391704186448,9,k-SII,uniform,Adult Census Random Forest Ensemble Selection
10,2.1705900645105428e-23,1.0,10,k-SII,uniform,Adult Census Random Forest Ensemble Selection
1,0.18748972531070637,-9.483322648633582,1,STII,uniform,Adult Census Random Forest Ensemble Selection
2,2.012354227607343,-21.354506125054012,2,STII,uniform,Adult Census Random Forest Ensemble Selection
3,5.5999578789284445,-4.020763162089763,3,STII,uniform,Adult Census Random Forest Ensemble Selection
4,6.029808328289892,-1.2813878228236701,4,STII,uniform,Adult Census Random Forest Ensemble Selection
5,2.7748552039899206,-0.5357552018285434,5,STII,uniform,Adult Census Random Forest Ensemble Selection
6,0.5092972295951451,-0.21033003147876728,6,STII,uniform,Adult Census Random Forest Ensemble Selection
7,0.024478771361671644,-0.07950230618258991,7,STII,uniform,Adult Census Random Forest Ensemble Selection
8,5.245939338048379e-05,0.9293344463564072,8,STII,uniform,Adult Census Random Forest Ensemble Selection
9,0.000111020523164374,0.8683167017418706,9,STII,uniform,Adult Census Random Forest Ensemble Selection
10,1.2366452747102558e-28,1.0,10,STII,uniform,Adult Census Random Forest Ensemble Selection
1,0.18748972840033593,-9.48332302651874,1,FSII,uniform,Adult Census Random Forest Ensemble Selection
2,0.02950638974541419,-0.25349047587200957,2,FSII,uniform,Adult Census Random Forest Ensemble Selection
3,0.017356482528365937,-0.7691376476671306,3,FSII,uniform,Adult Census Random Forest Ensemble Selection
4,0.005500062005549207,0.024319575073730726,4,FSII,uniform,Adult Census Random Forest Ensemble Selection
5,0.0016803163424499606,0.24684597278423592,5,FSII,uniform,Adult Census Random Forest Ensemble Selection
6,0.00039711179772891365,0.6559522000751152,6,FSII,uniform,Adult Census Random Forest Ensemble Selection
7,6.462932292695789e-05,0.9178699077279697,7,FSII,uniform,Adult Census Random Forest Ensemble Selection
8,6.58648582570851e-06,0.990888789421345,8,FSII,uniform,Adult Census Random Forest Ensemble Selection
9,1.2895902553802829e-06,0.9981991293386021,9,FSII,uniform,Adult Census Random Forest Ensemble Selection
10,8.854948684111593e-18,0.9999999999999877,10,FSII,uniform,Adult Census Random Forest Ensemble Selection
1,0.0006631390838095875,-11.015375018619643,1,FBII,uniform,Adult Census Random Forest Ensemble Selection
2,0.0006096275321686028,-4.608223663763175,2,FBII,uniform,Adult Census Random Forest Ensemble Selection
3,0.000518584876766723,-1.5962334915899152,3,FBII,uniform,Adult Census Random Forest Ensemble Selection
4,0.00038113174747357435,-0.130289937756507,4,FBII,uniform,Adult Census Random Forest Ensemble Selection
5,0.00022487708981943044,0.5442784851888661,5,FBII,uniform,Adult Census Random Forest Ensemble Selection
6,9.851187253792355e-05,0.8410632499849491,6,FBII,uniform,Adult Census Random Forest Ensemble Selection
7,2.8552499516027917e-05,0.9586062155962785,7,FBII,uniform,Adult Census Random Forest Ensemble Selection
8,4.2857147953110405e-06,0.9939979702662601,8,FBII,uniform,Adult Census Random Forest Ensemble Selection
9,1.0841847965276501e-06,0.9984884054630837,9,FBII,uniform,Adult Census Random Forest Ensemble Selection
10,5.067651510421371e-28,1.0,10,FBII,uniform,Adult Census Random Forest Ensemble Selection
1,11.507098673076115,-2.1356039279505117,1,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
2,11.350508782379213,-0.3278307965207501,2,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
3,16.18648417923543,-0.27400114854623037,3,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
4,22.711116492572142,-0.4474137527104771,4,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
5,23.48750831395529,-0.3654717953508846,5,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
6,13.127781465384526,-0.03442683226104304,6,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
7,5.565135139375159,-0.1992995411968046,7,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
8,1.6094789003903487,0.22815760504146365,8,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
9,0.5642682285599218,0.5155829571896016,9,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
10,7.726768215903747e-21,1.0,10,k-SII,Shapley kernel,Adult Census Random Forest Ensemble Selection
1,11.507098673076115,-2.1356039279505117,1,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
2,53.407515185796704,-1.7537805709699947,2,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
3,220.8195520457152,-1.450026151006163,3,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
4,452.0544453793385,-0.8990634600424989,4,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
5,416.33622060756653,-0.733091810743917,5,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
6,151.19661328366362,-0.47512304583565346,6,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
7,13.856491551559252,-0.4050288155528594,7,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
8,0.015658140636348745,0.9767657709593963,8,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
9,0.11368501572031897,0.8646100677847575,9,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
10,6.42803450807998e-26,1.0,10,STII,Shapley kernel,Adult Census Random Forest Ensemble Selection
1,11.507098783707178,-2.1356040194581256,1,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
2,4.043660071350539,0.17516486253917762,2,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
3,1.3770414952771148,0.30530308318803334,3,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
4,0.4109741518077096,0.6458772223885013,4,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
5,0.09855933729586437,0.8764791193644246,5,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
6,0.01836508521046469,0.9742499823630901,6,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
7,0.002054553187363203,0.9970335348759618,7,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
8,0.00016919754868032936,0.9997547569208898,8,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
9,2.3382356174509107e-05,0.9999660947192929,9,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
10,4.1117999176459015e-16,0.9999999999999994,10,FSII,Shapley kernel,Adult Census Random Forest Ensemble Selection
1,0.6649689068789999,-59.60635129546688,1,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
2,0.5943079081605563,-25.37327815739745,2,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
3,0.48458364959646133,-2.9909412134385542,3,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
4,0.3400157526574323,-0.4533405199393328,4,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
5,0.18349833244431335,0.551557432441021,5,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
6,0.06409078452111529,0.8864248832949237,6,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
7,0.010706715747090386,0.983257033460856,7,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
8,0.0007083355947196524,0.9989667101107014,8,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
9,5.737660826654251e-05,0.9999170116982006,9,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
10,4.1320658469583534e-25,1.0,10,FBII,Shapley kernel,Adult Census Random Forest Ensemble Selection
