,l2,r2,order,index,weighting_scheme,game_title
1,0.2292856681383832,-9.50573156938673,1,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.44485193985078525,-8.213640670274646,2,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.5721312712266907,-2.369686687478562,3,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
4,1.0563870632666919,-3.3805120780736777,4,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
5,1.1206663347404593,-2.568992874714567,5,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.697949459527029,-1.4696324045393845,6,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
7,0.5263831298104205,-4.033653716522417,7,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
8,0.054243225905469664,-0.35372333768893793,8,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
9,0.014650773502933569,-5.077515025571719,9,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
10,1.7612133122802576e-24,1.0,10,k-SII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.2292856681383832,-9.50573156938673,1,STII,uniform,Bike Sharing Random Forest Ensemble Selection
2,2.328037864129338,-20.885716081445555,2,STII,uniform,Bike Sharing Random Forest Ensemble Selection
3,6.375903920536339,-4.033805906815117,3,STII,uniform,Bike Sharing Random Forest Ensemble Selection
4,7.062990939598736,-1.2902371105341337,4,STII,uniform,Bike Sharing Random Forest Ensemble Selection
5,3.625480210365244,-0.5468122538943558,5,STII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.8903866240572507,-0.22210899660169336,6,STII,uniform,Bike Sharing Random Forest Ensemble Selection
7,0.10041246307257522,-0.1041251271357686,7,STII,uniform,Bike Sharing Random Forest Ensemble Selection
8,0.004529723566900949,0.17389737667992944,8,STII,uniform,Bike Sharing Random Forest Ensemble Selection
9,5.404290243584293e-05,0.9426143514859044,9,STII,uniform,Bike Sharing Random Forest Ensemble Selection
10,5.2519825508773125e-28,1.0,10,STII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.2292856718429953,-9.505731940485365,1,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.034943602734991856,-0.21818913446895327,2,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.01999730749045402,-0.7320501272061017,3,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
4,0.006131957534300106,0.03135408195918288,4,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
5,0.0018442751248688902,0.2691336211601081,5,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.0004357215795042517,0.6840647556728449,6,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
7,7.860303907642583e-05,0.920248929795515,7,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
8,9.709662137733741e-06,0.9893316551296736,8,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
9,6.27750634247988e-07,0.9993037829285982,9,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
10,1.0469394048223733e-17,0.9999999999999883,10,FSII,uniform,Bike Sharing Random Forest Ensemble Selection
1,0.0008127898895358247,-8.206788828303377,1,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
2,0.0007240509849656083,-3.0902100996739543,2,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
3,0.0005932194115136347,-0.9269626134146165,3,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
4,0.0004190781706334572,0.13053113140267636,4,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
5,0.00023959939557722902,0.6377785185126192,5,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
6,0.00010397403220452563,0.8695591944220926,6,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
7,3.1694143844405095e-05,0.9635438574153687,7,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
8,5.997955808731399e-06,0.9932989238330588,8,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
9,5.277627191017969e-07,0.9994139510236841,9,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
10,7.340559702055822e-28,1.0,10,FBII,uniform,Bike Sharing Random Forest Ensemble Selection
1,13.769267445933625,-2.075843080142706,1,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,13.130133917846521,-0.2818167649124108,2,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,18.3877739330964,-0.2758303515599272,3,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,26.488203941846407,-0.4846940686898118,4,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,27.832452594030116,-0.36847288852879667,5,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,19.296565454734544,-0.09672537739494169,6,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,10.990727975569104,-0.296818863629275,7,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,2.0804341707278597,0.14848043974423952,8,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,0.27467617655357235,0.6866496722419851,9,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,7.231957670052139e-23,1.0,10,k-SII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,13.769267445933625,-2.075843080142706,1,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,61.793954687706076,-1.6977550731589761,2,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,251.6422068298031,-1.4706526120448555,3,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,527.2886306223834,-0.8935099167113327,4,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,536.4119477367315,-0.7419568968268013,5,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,255.21501074590856,-0.4863207418692128,6,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,52.11923074194357,-0.4520095233039445,7,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,3.749241716201232,0.10330413040358011,8,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,0.05533993209430316,0.9344008838949874,9,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,4.948599185413674e-25,1.0,10,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,13.769267578397102,-2.075843168714109,1,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,4.717441340088394,0.21003089050126056,2,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,1.5749808208712703,0.34815112102394863,3,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,0.46002722177645095,0.675890376654923,4,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,0.11119825492580306,0.8865801741786763,5,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,0.021089089043882514,0.9759971713577955,6,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,0.0029225114417620246,0.9965767886203873,7,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,0.00026207527082099244,0.9996918372260029,8,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,1.1382133297943207e-05,0.9999866104617444,9,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,4.853393030878259e-16,0.9999999999999994,10,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,0.813929692471449,-46.459110994096385,1,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,0.7053113392594433,-18.39600652975504,2,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,0.5550759031844338,-2.063490723014382,3,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,0.3793895559360445,-0.14388275827848473,4,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,0.20274954209578142,0.6287867274548498,5,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,0.07173657170486183,0.9004787636053848,6,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,0.013844003247687848,0.982577397699926,7,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,0.0011504759801263538,0.9986340503026775,8,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,2.7929957042414488e-05,0.9999670976339969,9,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,5.207422841742346e-25,1.0,10,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
